G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2016-11-11,@,Richmond,L,69,72,22,61,.361,8,28,.286,17,22,.773,12,40,8,8,8,12,24,23,49,.469,7,18,.389,19,32,.594,4,31,13,6,1,14,17,94.5,98.6,72.8,.361,.459,.483,56.3,36.4,11.0,25.8,.426,14.4,30.8,.279,.541,17.9,87.5,.388
2,2016-11-15,,Southern Virginia,W,78,47,32,80,.400,10,33,.303,4,7,.571,21,47,18,11,7,8,19,17,49,.347,1,9,.111,12,19,.632,6,33,3,2,2,18,14,111.4,67.1,70.2,.088,.413,.468,58.8,56.3,15.7,17.5,.463,8.8,43.8,.050,.357,23.7,81.3,.245
3,2016-11-19,@,Virginia Tech,L,72,88,26,59,.441,9,24,.375,11,15,.733,7,24,17,4,3,12,25,33,55,.600,7,17,.412,15,29,.517,5,31,19,2,4,12,19,98.6,120.5,73.5,.254,.407,.544,43.6,65.4,5.5,7.9,.517,15.4,21.2,.186,.664,14.9,77.3,.273
4,2016-11-22,@,Presbyterian,L,67,77,25,57,.439,10,31,.323,7,11,.636,5,28,7,4,5,16,21,30,61,.492,5,11,.455,12,25,.480,10,34,13,10,1,12,14,90.5,104.1,74.1,.193,.544,.538,45.2,28.0,5.4,10.0,.526,20.5,17.2,.123,.533,14.1,69.7,.197
5,2016-11-26,,Campbell,L,53,67,20,62,.323,5,25,.200,8,14,.571,9,34,9,10,3,13,14,24,50,.480,9,16,.563,10,16,.625,3,39,16,7,5,17,15,73.6,93.1,72.1,.226,.403,.386,46.6,45.0,13.9,8.8,.363,15.9,20.0,.129,.570,22.8,89.3,.200
6,2016-11-30,@,Radford,L,67,74,27,62,.435,7,26,.269,6,10,.600,10,31,9,8,3,11,21,24,48,.500,8,18,.444,18,27,.667,8,29,17,6,2,11,13,101.5,112.1,65.8,.161,.419,.502,51.7,33.3,12.1,10.0,.492,14.1,32.3,.097,.583,15.3,72.4,.375
7,2016-12-03,,Gardner-Webb,L,68,86,24,54,.444,11,25,.440,9,12,.750,7,23,17,0,5,18,21,34,58,.586,5,9,.556,13,24,.542,10,31,13,11,3,11,15,95.8,121.1,70.6,.222,.463,.570,42.6,70.8,0.0,10.2,.546,23.2,25.0,.167,.629,13.7,61.5,.224
8,2016-12-10,@,West Virginia,L,55,90,19,54,.352,8,25,.320,9,16,.563,11,26,14,6,6,22,32,27,61,.443,10,19,.526,26,42,.619,21,45,19,10,6,12,19,76.4,125.0,72.3,.296,.463,.446,36.6,73.7,8.3,14.3,.426,26.3,31.4,.167,.525,12.9,41.7,.426
9,2016-12-13,,Charleston Southern,W,88,83,25,55,.455,12,25,.480,26,30,.867,8,35,13,4,3,8,18,25,59,.424,13,28,.464,20,27,.741,10,33,11,8,4,8,23,125.7,118.6,69.5,.545,.455,.635,51.5,52.0,5.7,9.7,.564,10.4,25.8,.473,.534,10.0,73.0,.339
10,2016-12-20,,Frostburg State,W,72,53,30,63,.476,5,25,.200,7,10,.700,9,35,16,6,2,16,16,19,56,.339,3,18,.167,12,16,.750,6,23,12,10,2,17,13,96.0,70.7,74.7,.159,.397,.531,60.3,53.3,8.0,5.3,.516,19.1,34.6,.111,.366,21.1,81.3,.214
11,2016-12-23,@,Dayton,L,56,92,18,47,.383,8,24,.333,12,16,.750,1,19,10,4,2,16,16,34,56,.607,15,27,.556,9,13,.692,4,33,26,9,2,11,15,81.2,133.3,69.4,.340,.511,.513,36.5,55.6,5.8,6.9,.468,22.7,3.3,.255,.741,15.0,81.8,.161
