G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2018-11-06,,Southeastern Louisiana,W,94,63,32,66,.485,6,24,.250,24,31,.774,19,42,14,13,4,9,17,22,54,.407,7,23,.304,12,19,.632,10,30,8,4,1,19,20,132.4,88.7,71.4,.470,.364,.582,58.3,43.8,18.3,12.9,.530,10.0,48.7,.364,.472,23.2,69.7,.222
2,2018-11-09,,UNC Greensboro,W,97,91,30,54,.556,9,18,.500,28,31,.903,8,32,16,9,3,16,14,34,60,.567,19,33,.576,4,9,.444,2,18,20,7,5,14,26,126.0,118.2,76.5,.574,.333,.706,64.0,53.3,11.7,11.1,.639,18.9,33.3,.519,.725,17.9,92.3,.067
3,2018-11-13,,Memphis,W,85,76,34,63,.540,5,18,.278,12,16,.750,13,35,15,10,6,14,19,26,64,.406,10,30,.333,14,20,.700,10,27,12,5,3,14,17,113.3,101.3,74.6,.254,.286,.602,56.5,44.1,13.3,17.6,.579,16.5,43.3,.190,.484,16.0,68.8,.219
4,2018-11-16,,Louisiana Tech,W,74,67,29,64,.453,5,24,.208,11,19,.579,11,33,11,8,7,7,12,24,61,.393,11,28,.393,8,13,.615,12,35,8,6,3,17,19,104.2,94.4,70.6,.297,.375,.507,48.5,37.9,11.3,21.2,.492,8.7,32.4,.172,.484,20.2,64.7,.131
5,2018-11-22,N,College of Charleston,W,67,55,27,52,.519,6,20,.300,7,10,.700,4,32,18,7,1,12,18,18,53,.340,5,24,.208,14,22,.636,11,30,8,6,1,11,14,104.7,85.9,64.1,.192,.385,.590,51.6,66.7,10.9,3.4,.577,17.5,17.4,.135,.387,14.8,71.8,.264
6,2018-11-23,N,Florida State,L (1 OT),76,79,27,52,.519,11,26,.423,11,13,.846,4,28,16,6,7,17,20,29,76,.382,9,26,.346,12,17,.706,19,38,15,11,1,12,15,102.7,106.8,65.9,.250,.500,.653,42.4,59.3,8.1,14.0,.625,22.6,17.4,.212,.441,12.5,55.8,.158
7,2018-11-25,N,Oklahoma State,L,77,90,28,68,.412,9,27,.333,12,20,.600,16,33,15,11,3,16,17,31,53,.585,8,16,.500,20,25,.800,6,31,16,8,6,16,15,101.3,118.4,76.2,.294,.397,.497,51.6,53.6,14.5,8.1,.478,17.1,39.0,.176,.660,19.8,73.9,.377
8,2018-12-01,,Grambling,W,78,57,27,59,.458,9,21,.429,15,24,.625,14,42,16,11,10,19,16,20,51,.392,5,7,.714,12,17,.706,4,22,7,5,5,18,21,105.4,77.0,74.2,.407,.356,.554,65.6,59.3,14.9,22.7,.534,21.3,43.8,.254,.441,23.4,87.5,.235
9,2018-12-09,,Incarnate Word,W,91,50,34,61,.557,10,26,.385,13,17,.765,13,43,17,12,6,15,19,15,47,.319,3,14,.214,17,23,.739,2,17,7,9,0,16,19,126.4,69.4,71.5,.279,.426,.659,71.7,50.0,16.7,18.2,.639,17.8,46.4,.213,.351,21.6,93.8,.362
10,2018-12-12,@,Houston,L,76,82,21,57,.368,5,26,.192,29,38,.763,9,31,10,9,4,16,27,26,62,.419,4,20,.200,26,38,.684,17,44,10,8,5,15,24,95.0,102.5,80.1,.667,.456,.506,41.3,47.6,11.3,9.5,.412,17.6,25.0,.509,.452,15.8,56.4,.419
11,2018-12-15,N,Saint Mary's,W,78,74,25,56,.446,6,17,.353,22,25,.880,5,21,11,11,4,11,22,25,52,.481,6,17,.353,18,25,.720,7,32,9,7,1,19,22,104.0,98.7,74.9,.446,.304,.575,39.6,44.0,14.7,11.4,.500,13.9,16.7,.393,.538,22.9,69.6,.346
12,2018-12-21,,Furman,W,75,57,31,56,.554,4,13,.308,9,15,.600,12,40,12,11,4,17,15,21,56,.375,9,31,.290,6,9,.667,7,20,8,10,2,17,16,108.7,82.6,69.2,.268,.232,.594,66.7,38.7,15.9,16.0,.589,21.2,48.0,.161,.455,22.0,80.0,.107
13,2018-12-28,,Louisiana-Monroe,W,81,69,32,61,.525,8,21,.381,9,16,.563,12,35,18,12,6,14,16,23,59,.390,9,24,.375,14,16,.875,10,30,9,6,3,17,14,112.5,95.8,72.1,.262,.344,.590,53.8,56.3,16.7,17.1,.590,16.9,37.5,.148,.466,20.3,69.7,.237
14,2019-01-08,,Alabama,W,88,79,28,57,.491,10,15,.667,22,27,.815,12,34,15,8,8,16,19,25,62,.403,7,24,.292,22,26,.846,13,33,14,6,2,15,20,117.3,105.3,75.1,.474,.263,.630,50.7,53.6,10.7,21.1,.579,18.6,37.5,.386,.460,16.8,62.9,.355
15,2019-01-12,@,Arkansas,W (1 OT),94,88,33,64,.516,10,25,.400,18,22,.818,11,34,15,7,3,19,28,34,66,.515,3,16,.188,17,28,.607,9,28,21,9,5,16,24,111.9,104.8,75.0,.344,.391,.631,54.8,45.5,8.3,6.0,.594,20.3,36.7,.281,.538,16.8,71.9,.258
16,2019-01-15,@,Ole Miss,W,83,69,27,57,.474,9,19,.474,20,30,.667,10,37,17,10,7,13,20,26,64,.406,8,28,.286,9,17,.529,8,32,14,8,3,16,23,107.8,89.6,77.2,.526,.333,.582,53.6,63.0,13.0,19.4,.553,15.4,29.4,.351,.469,18.2,77.1,.141
17,2019-01-19,,South Carolina,W,89,67,27,64,.422,3,19,.158,32,35,.914,15,49,12,11,2,13,17,28,64,.438,5,19,.263,6,14,.429,5,27,7,6,1,16,24,111.3,83.8,80.1,.547,.297,.552,64.5,44.4,13.8,4.4,.445,13.9,40.5,.500,.477,18.5,87.2,.094
18,2019-01-23,,Georgia,W,92,82,33,66,.500,5,20,.250,21,29,.724,10,30,8,11,5,8,17,30,56,.536,8,17,.471,14,18,.778,6,29,13,5,1,17,22,119.5,106.5,76.7,.439,.303,.577,50.8,24.2,14.3,12.8,.538,9.1,30.3,.318,.607,20.8,76.9,.250
19,2019-01-26,@,Missouri,W (1 OT),86,80,24,68,.353,9,32,.281,29,37,.784,12,38,15,11,3,13,27,24,57,.421,6,24,.250,26,33,.788,8,40,7,6,2,16,29,102.4,95.2,74.0,.544,.471,.502,48.7,62.5,13.1,9.1,.419,13.2,27.3,.426,.474,18.0,76.5,.456
20,2019-01-30,@,Texas A&M,W,72,57,26,70,.371,7,25,.280,13,16,.813,21,44,10,9,8,11,16,18,54,.333,3,21,.143,18,23,.783,13,37,6,4,4,16,16,105.9,83.8,67.8,.229,.357,.464,54.3,38.5,13.2,24.2,.421,12.4,46.7,.186,.361,19.8,63.9,.333
21,2019-02-02,,Arkansas,L,89,90,26,59,.441,5,24,.208,32,38,.842,17,41,11,8,3,21,18,35,60,.583,13,24,.542,7,11,.636,4,20,18,7,3,16,29,112.7,113.9,79.1,.644,.407,.578,67.2,42.3,10.1,8.3,.483,21.4,51.5,.542,.692,19.7,85.7,.117
22,2019-02-06,@,Mississippi State,W (1 OT),92,88,35,64,.547,3,11,.273,19,25,.760,13,34,12,8,1,17,21,32,59,.542,8,23,.348,16,24,.667,10,27,16,11,6,18,23,116.5,111.4,70.3,.391,.172,.606,55.7,34.3,10.1,2.8,.570,18.3,43.3,.297,.610,20.4,67.7,.271
23,2019-02-09,,Auburn,W,83,78,28,73,.384,9,28,.321,18,26,.692,20,44,15,12,1,10,13,27,56,.482,16,38,.421,8,13,.615,7,33,13,7,4,19,23,110.7,104.0,74.8,.356,.384,.486,57.1,53.6,16.0,5.6,.445,10.5,43.5,.247,.625,23.4,77.4,.143
24,2019-02-12,@,Kentucky,W,73,71,24,56,.429,6,21,.286,19,22,.864,9,29,11,8,4,7,17,25,60,.417,5,19,.263,16,23,.696,12,34,14,3,1,9,17,110.6,107.6,66.2,.393,.375,.549,46.0,45.8,12.1,9.8,.482,9.5,29.0,.339,.458,11.3,62.5,.267
25,2019-02-16,@,Georgia,W,83,79,30,54,.556,5,13,.385,18,23,.783,9,26,11,6,5,8,19,27,57,.474,7,16,.438,18,25,.720,11,26,10,5,3,11,19,125.8,119.7,66.4,.426,.241,.639,50.0,36.7,9.1,12.2,.602,11.0,37.5,.333,.535,13.8,60.7,.316
26,2019-02-20,,Florida,L (1 OT),77,82,27,63,.429,7,22,.318,16,25,.640,18,38,9,6,3,14,16,30,65,.462,11,30,.367,11,13,.846,14,34,12,9,2,13,22,108.5,115.5,62.7,.397,.349,.514,52.8,33.3,8.5,8.6,.484,15.8,47.4,.254,.546,15.4,58.8,.169
27,2019-02-23,,Tennessee,W (1 OT),82,80,25,65,.385,8,25,.320,24,31,.774,12,35,8,7,1,7,17,30,67,.448,8,22,.364,12,16,.750,11,41,10,4,3,14,22,107.9,105.3,67.7,.477,.385,.514,46.1,32.0,9.2,2.2,.446,8.1,28.6,.369,.507,15.8,67.6,.179
28,2019-02-26,,Texas A&M,W,66,55,23,66,.348,2,19,.105,18,21,.857,15,44,11,10,6,9,18,19,60,.317,4,22,.182,13,18,.722,10,37,6,5,7,12,16,94.3,78.6,70.3,.318,.288,.434,54.3,47.8,14.3,15.8,.364,10.6,35.7,.273,.350,14.9,74.4,.217
29,2019-03-02,@,Alabama,W,74,69,28,66,.424,4,17,.235,14,22,.636,13,44,11,9,3,10,23,24,64,.375,8,26,.308,13,23,.565,11,39,11,1,3,13,20,98.7,92.0,75.2,.333,.258,.484,53.0,39.3,12.0,7.9,.455,11.6,31.7,.212,.438,14.8,73.8,.203
30,2019-03-06,@,Florida,W (1 OT),79,78,31,72,.431,6,19,.316,11,16,.688,17,41,10,9,5,14,22,26,58,.448,9,25,.360,17,25,.680,10,33,10,9,5,10,16,108.2,106.8,65.1,.222,.264,.496,55.4,32.3,12.3,15.2,.472,15.0,42.5,.153,.526,12.5,70.6,.293
31,2019-03-09,,Vanderbilt,W,80,59,30,59,.508,12,24,.500,8,13,.615,12,36,17,5,3,7,14,21,51,.412,9,21,.429,8,16,.500,7,23,7,5,3,9,13,133.3,98.3,60.4,.220,.407,.614,61.0,56.7,8.3,10.0,.610,9.7,42.9,.136,.500,13.3,77.4,.157
32,2019-03-15,N,Florida,L,73,76,30,63,.476,6,19,.316,7,11,.636,13,40,13,6,2,13,23,26,56,.464,8,28,.286,16,26,.615,8,31,14,7,1,9,10,105.8,110.1,68.8,.175,.302,.535,56.3,43.3,8.7,7.1,.524,16.0,36.1,.111,.536,11.6,77.1,.286
33,2019-03-21,N,Yale,W,79,74,28,61,.459,4,17,.235,19,28,.679,9,42,12,7,6,10,11,27,72,.375,8,37,.216,12,15,.800,10,34,8,5,5,9,16,102.6,96.1,76.7,.459,.279,.532,55.3,42.9,9.1,17.1,.492,11.9,27.3,.311,.431,10.2,76.7,.167
34,2019-03-23,N,Maryland,W,69,67,24,65,.369,7,24,.292,14,16,.875,10,34,12,6,4,10,16,21,63,.333,9,28,.321,16,23,.696,13,41,12,6,7,11,13,95.8,93.1,72.3,.246,.369,.475,45.3,50.0,8.3,11.4,.423,12.1,26.3,.215,.405,13.0,64.9,.254
35,2019-03-29,N,Michigan State,L,63,80,24,61,.393,6,21,.286,9,14,.643,10,28,8,4,0,8,10,31,66,.470,13,32,.406,5,8,.625,12,36,22,4,6,6,10,96.9,123.1,64.7,.230,.344,.466,43.8,33.3,6.2,0.0,.443,10.6,29.4,.148,.568,7.9,60.0,.076
