G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2016-11-11,@,New Mexico,L,70,81,27,57,.474,9,22,.409,7,11,.636,10,29,17,10,0,18,29,28,59,.475,3,16,.188,22,33,.667,16,37,19,6,4,18,20,95.9,111.0,73.5,.193,.386,.562,43.9,63.0,13.7,0.0,.553,22.4,32.3,.123,.500,19.4,54.3,.373
2,2016-11-16,@,Utah Valley,L,73,82,28,71,.394,5,18,.278,12,27,.444,11,42,10,6,1,10,22,27,62,.435,11,28,.393,17,23,.739,4,45,13,5,3,11,20,90.1,101.2,81.4,.380,.254,.435,48.3,35.7,7.4,2.9,.430,10.7,21.2,.169,.524,13.1,88.6,.274
3,2016-11-19,@,Utah State,L,51,85,18,58,.310,9,31,.290,6,12,.500,5,30,9,5,1,15,12,34,68,.500,10,27,.370,7,13,.538,11,47,20,9,7,10,13,69.9,116.4,73.4,.207,.534,.400,39.0,50.0,6.8,2.4,.388,19.1,12.2,.103,.574,11.9,69.4,.103
4,2016-11-22,N,Eastern Kentucky,L (1 OT),82,91,29,57,.509,12,26,.462,12,20,.600,8,32,12,13,1,30,19,29,67,.433,12,35,.343,21,25,.840,13,36,21,17,4,21,22,93.2,103.4,77.9,.351,.456,.617,47.1,41.4,14.8,3.1,.614,31.1,25.8,.211,.522,21.0,64.9,.313
5,2016-11-23,N,NJIT,L,67,71,21,47,.447,9,22,.409,16,19,.842,2,21,8,9,2,15,17,24,54,.444,11,28,.393,12,16,.750,10,33,13,9,3,15,16,98.5,104.4,67.8,.404,.468,.598,38.9,38.1,13.2,7.7,.543,21.1,8.0,.340,.546,19.6,65.5,.222
6,2016-11-25,@,Texas Tech,L,58,91,19,42,.452,11,23,.478,9,18,.500,2,17,4,3,2,14,16,35,57,.614,9,18,.500,12,18,.667,9,31,12,9,3,8,15,90.6,142.2,63.6,.429,.548,.574,35.4,21.1,4.7,5.1,.583,21.7,8.3,.214,.693,10.9,62.5,.211
7,2016-11-29,,Lamar,W,77,60,23,48,.479,8,18,.444,23,35,.657,1,24,14,8,9,10,19,19,62,.306,7,28,.250,15,21,.714,13,42,8,1,1,16,27,104.1,81.1,74.3,.729,.375,.596,36.4,60.9,10.8,26.5,.563,13.4,3.3,.479,.363,18.2,63.9,.242
8,2016-12-03,@,Cal State Northridge,L,76,79,24,53,.453,8,19,.421,20,23,.870,7,24,12,9,5,11,20,32,55,.582,4,7,.571,11,18,.611,7,27,19,6,3,13,22,110.1,114.5,68.7,.434,.358,.594,47.1,50.0,13.0,10.4,.528,14.7,25.9,.377,.618,17.0,70.8,.200
9,2016-12-07,@,Wisconsin,L,44,78,16,48,.333,7,23,.304,5,13,.385,2,19,8,5,2,17,21,30,58,.517,6,20,.300,12,22,.545,12,44,11,9,4,10,16,64.7,114.7,67.8,.271,.479,.406,30.2,50.0,7.4,5.3,.406,23.9,5.9,.104,.569,12.7,58.6,.207
10,2016-12-16,,Montana Tech,W,76,46,25,54,.463,11,25,.440,15,18,.833,5,32,16,6,3,6,10,19,54,.352,5,18,.278,3,3,1.000,6,28,9,3,5,14,18,120.6,73.0,63.5,.333,.463,.608,53.3,64.0,9.5,8.3,.565,8.8,18.5,.278,.398,20.2,81.8,.056
11,2016-12-18,@,Boise State,L,59,82,22,56,.393,5,13,.385,10,16,.625,5,19,6,5,3,7,21,30,58,.517,7,19,.368,15,22,.682,12,37,11,0,1,11,19,88.1,122.4,66.5,.286,.232,.464,33.9,27.3,7.5,7.7,.438,9.9,16.7,.179,.578,13.8,53.8,.259
12,2016-12-20,@,BYU,L,58,84,21,62,.339,10,32,.313,6,8,.750,4,26,15,12,1,17,15,30,58,.517,9,22,.409,15,20,.750,7,42,21,13,7,18,13,73.4,106.3,78.7,.129,.516,.441,38.2,71.4,15.2,2.8,.419,20.5,10.3,.097,.595,21.1,75.9,.259
13,2016-12-29,@,Montana,L,62,74,21,55,.382,8,21,.381,12,14,.857,8,31,13,6,2,11,15,30,59,.508,9,28,.321,5,8,.625,7,33,21,8,3,8,18,96.9,115.6,64.2,.255,.382,.503,48.4,61.9,9.4,6.5,.455,15.1,23.5,.218,.585,11.3,76.7,.085
14,2016-12-31,@,Montana State,L,63,80,17,46,.370,3,18,.167,26,33,.788,7,27,7,7,1,15,19,27,54,.500,11,22,.500,15,22,.682,8,34,14,7,2,13,24,90.0,114.3,69.6,.717,.391,.511,44.3,41.2,10.0,3.1,.402,19.6,21.2,.565,.602,16.8,71.4,.278
15,2017-01-12,,Eastern Washington,L,85,92,32,63,.508,10,30,.333,11,17,.647,9,24,8,6,2,15,22,33,56,.589,8,18,.444,18,23,.783,5,26,13,8,2,13,18,111.8,121.1,76.0,.270,.476,.598,48.0,25.0,7.9,5.3,.587,17.4,30.0,.175,.661,16.3,75.0,.321
16,2017-01-14,,Idaho,L,62,77,18,52,.346,11,32,.344,15,19,.789,10,27,9,3,3,14,21,22,49,.449,9,23,.391,24,28,.857,6,28,12,5,2,9,21,95.4,118.5,65.2,.365,.615,.508,49.1,50.0,4.6,11.5,.452,18.7,31.3,.288,.541,12.6,73.9,.490
17,2017-01-19,@,Northern Colorado,W,73,69,26,48,.542,9,18,.500,12,23,.522,5,32,11,6,1,16,19,25,55,.455,13,35,.371,6,19,.316,8,31,17,2,1,14,23,104.3,98.6,70.0,.479,.375,.619,50.8,42.3,8.6,5.0,.635,21.4,17.9,.250,.573,17.9,77.1,.109
18,2017-01-21,@,North Dakota,L,64,89,24,57,.421,8,16,.500,8,19,.421,10,29,13,11,4,15,11,33,60,.550,13,22,.591,10,10,1.000,7,33,17,8,6,14,21,90.1,125.4,71.4,.333,.281,.485,46.8,54.2,15.5,10.5,.491,18.5,27.8,.140,.658,17.8,73.1,.167
19,2017-01-25,,Weber State,L,73,85,23,49,.469,6,13,.462,21,24,.875,7,33,6,5,1,18,21,28,61,.459,14,30,.467,15,21,.714,6,28,14,7,3,9,21,100.0,116.4,72.7,.490,.265,.604,54.1,26.1,6.8,3.2,.531,23.0,24.1,.429,.574,11.3,81.3,.246
20,2017-01-27,@,Weber State,L,74,96,27,70,.386,5,17,.294,15,22,.682,10,30,11,3,1,4,19,30,55,.545,13,23,.565,23,26,.885,5,40,18,3,6,9,17,101.4,131.5,72.9,.314,.243,.460,42.9,40.7,4.1,3.1,.421,4.7,22.2,.214,.664,11.8,80.0,.418
21,2017-02-02,,Northern Arizona,W (1 OT),91,90,30,55,.545,8,26,.308,23,32,.719,5,22,13,12,2,12,16,35,71,.493,14,33,.424,6,8,.750,13,34,13,4,0,19,23,115.2,113.9,70.2,.582,.473,.648,39.3,43.3,15.2,5.3,.618,14.6,19.2,.418,.592,20.3,56.7,.085
22,2017-02-04,,Southern Utah,W,94,68,32,61,.525,15,27,.556,15,23,.652,7,28,15,14,4,10,23,17,56,.304,10,28,.357,24,28,.857,8,31,9,3,3,17,19,122.1,88.3,76.6,.377,.443,.653,47.5,46.9,18.2,14.3,.648,12.2,23.3,.246,.393,19.7,72.4,.429
23,2017-02-09,@,Portland State,L,69,74,28,58,.483,4,20,.200,9,13,.692,6,29,14,12,2,18,19,26,56,.464,6,20,.300,16,21,.762,6,28,13,13,2,18,14,89.6,96.1,77.1,.224,.345,.538,50.9,50.0,15.6,5.6,.517,21.9,21.4,.155,.518,21.4,79.3,.286
24,2017-02-11,@,Sacramento State,L,63,75,25,49,.510,5,16,.313,8,17,.471,8,25,8,6,1,12,19,29,62,.468,4,17,.235,13,17,.765,19,38,14,7,3,10,16,103.3,123.0,61.1,.347,.327,.552,39.7,32.0,9.8,2.2,.561,17.4,29.6,.163,.500,12.5,47.2,.210
25,2017-02-16,,North Dakota,L,61,77,19,51,.373,3,17,.176,20,25,.800,8,28,5,3,1,18,13,30,64,.469,13,28,.464,4,7,.571,9,33,20,10,2,11,20,85.9,108.5,71.1,.490,.333,.485,45.9,26.3,4.2,2.8,.402,22.3,25.0,.392,.570,14.0,69.0,.063
26,2017-02-18,,Northern Colorado,L,81,87,27,56,.482,8,17,.471,19,27,.704,8,34,7,7,1,13,16,29,58,.500,14,29,.483,15,24,.625,5,27,17,8,4,10,20,109.5,117.6,74.1,.482,.304,.588,55.7,25.9,9.5,3.4,.554,15.9,26.7,.339,.621,12.6,83.9,.259
27,2017-02-23,@,Idaho,L,61,69,19,59,.322,6,29,.207,17,22,.773,5,30,6,8,3,9,22,24,57,.421,8,18,.444,13,21,.619,7,40,13,3,4,15,20,82.4,93.2,74.2,.373,.492,.439,42.9,31.6,10.8,7.7,.373,11.5,13.2,.288,.491,18.3,78.1,.228
28,2017-02-25,@,Eastern Washington,L,77,89,27,59,.458,6,17,.353,17,24,.708,6,30,8,6,2,13,26,28,57,.491,6,27,.222,27,34,.794,10,37,10,5,3,9,17,102.7,118.7,74.8,.407,.288,.547,44.8,29.6,8.0,6.7,.508,15.6,18.2,.288,.544,11.0,70.6,.474
29,2017-03-02,,Montana State,L,68,79,27,62,.435,8,22,.364,6,10,.600,10,30,15,8,4,11,15,31,52,.596,11,21,.524,6,11,.545,5,29,12,9,3,14,15,101.5,117.9,67.0,.161,.355,.509,50.8,55.6,11.9,12.9,.500,14.1,29.4,.097,.702,19.7,80.0,.115
30,2017-03-04,,Montana,L,76,95,24,54,.444,4,14,.286,24,29,.828,6,22,6,4,6,9,17,34,68,.500,11,21,.524,16,19,.842,11,32,13,7,2,6,21,107.0,133.8,71.4,.537,.259,.561,40.7,25.0,5.6,12.8,.481,11.7,22.2,.444,.581,7.2,59.3,.235
31,2017-03-07,N,Sacramento State,L,76,91,23,51,.451,6,18,.333,24,35,.686,7,27,10,6,2,10,24,31,65,.477,8,21,.381,21,29,.724,17,45,17,2,6,9,24,107.0,128.2,70.7,.686,.353,.562,37.5,43.5,8.5,4.5,.510,12.9,20.0,.471,.538,10.3,54.1,.323
