G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2014-11-15,,Delaware State,L (1 OT),75,77,25,60,.417,8,28,.286,17,27,.630,17,35,12,7,3,15,23,24,56,.429,6,16,.375,23,30,.767,10,31,12,12,7,10,21,105.6,108.5,62.7,.450,.467,.515,53.0,48.0,9.9,7.5,.483,17.1,44.7,.283,.482,12.5,64.3,.411
2,2014-11-18,,Rider,L,57,73,23,54,.426,5,19,.263,6,12,.500,10,31,15,7,3,14,17,26,50,.520,10,18,.556,11,19,.579,7,31,11,6,4,12,15,89.1,114.1,63.9,.222,.352,.477,50.0,65.2,10.9,9.4,.472,19.0,29.4,.111,.620,16.9,75.0,.220
3,2014-11-22,,Lafayette,L,77,83,32,64,.500,6,18,.333,7,14,.500,14,33,21,8,1,14,24,26,47,.553,9,16,.563,22,30,.733,4,25,20,8,1,12,19,110.0,118.6,70.0,.219,.281,.545,56.9,65.6,11.4,3.2,.547,16.5,40.0,.109,.649,16.4,82.6,.468
4,2014-11-25,@,Temple,L,67,76,23,53,.434,3,15,.200,18,22,.818,12,34,12,7,4,19,22,25,56,.446,6,24,.250,20,26,.769,9,25,14,10,4,11,19,95.7,108.6,70.4,.415,.283,.528,57.6,52.2,10.0,12.5,.462,23.0,42.9,.340,.500,13.9,71.0,.357
5,2014-11-29,@,Wagner,L,61,64,19,33,.576,4,11,.364,19,29,.655,6,28,8,6,0,19,22,24,54,.444,6,20,.300,10,16,.625,11,22,10,7,3,10,23,101.7,106.7,60.2,.879,.333,.652,56.0,42.1,10.0,0.0,.636,28.9,35.3,.576,.500,14.0,66.7,.185
6,2014-12-03,@,Navy,W,57,46,21,45,.467,5,14,.357,10,15,.667,9,32,16,9,5,16,17,18,53,.340,5,23,.217,5,13,.385,8,27,14,5,3,14,18,91.9,74.2,62.2,.333,.311,.547,54.2,76.2,14.5,16.7,.522,23.5,32.1,.222,.387,19.1,74.2,.094
7,2014-12-06,@,Binghamton,W,79,70,26,51,.510,9,19,.474,18,26,.692,9,39,15,4,3,18,24,21,59,.356,11,29,.379,17,26,.654,11,30,10,4,3,10,19,111.3,98.6,71.4,.510,.373,.624,56.5,57.7,5.6,10.0,.598,22.1,32.1,.353,.449,12.3,73.2,.288
8,2014-12-09,,Marist,W,59,42,22,53,.415,6,15,.400,9,13,.692,10,41,16,9,2,20,19,11,52,.212,4,28,.143,16,17,.941,9,29,6,7,7,21,13,83.1,59.2,70.6,.245,.283,.499,58.6,72.7,12.7,8.3,.472,25.3,33.3,.170,.250,25.9,77.5,.308
9,2014-12-22,@,Vanderbilt,L,50,79,19,55,.345,5,19,.263,7,13,.538,8,22,9,7,2,17,21,28,49,.571,5,12,.417,18,25,.720,9,36,17,9,4,16,13,72.5,114.5,68.7,.236,.345,.409,37.9,47.4,10.1,5.4,.391,21.7,22.9,.127,.622,20.8,60.9,.367
10,2014-12-30,@,La Salle,L,67,84,26,50,.520,4,9,.444,11,16,.688,7,20,12,10,1,19,17,33,61,.541,6,15,.400,12,15,.800,15,32,18,10,6,17,15,95.7,120.0,69.9,.320,.180,.582,38.5,46.2,14.3,2.2,.560,24.8,29.2,.220,.590,20.0,46.4,.197
11,2015-01-10,@,Princeton,L,74,78,30,59,.508,5,18,.278,9,14,.643,7,27,6,6,5,17,26,20,42,.476,6,14,.429,32,43,.744,5,25,8,11,0,16,15,98.7,104.0,74.5,.237,.305,.564,51.9,20.0,8.0,17.9,.551,20.6,25.9,.153,.548,20.4,80.0,.762
12,2015-01-13,@,Niagara,W,67,56,20,49,.408,4,15,.267,23,28,.821,8,36,12,8,5,15,25,17,53,.321,4,17,.235,18,28,.643,8,28,4,6,6,13,23,95.7,80.0,70.3,.571,.306,.538,56.3,60.0,11.4,13.9,.449,19.4,28.6,.469,.358,16.4,77.8,.340
