G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2018-11-06,@,Binghamton,W,86,75,27,58,.466,7,23,.304,25,34,.735,8,39,14,7,1,15,17,31,66,.470,7,24,.292,6,17,.353,4,29,11,5,4,13,24,104.9,91.5,82.1,.586,.397,.580,57.4,51.9,8.5,2.4,.526,16.8,24.2,.431,.523,14.9,88.6,.091
2,2018-11-08,,SUNY-Canton,W,86,44,31,73,.425,13,35,.371,11,12,.917,11,48,22,10,6,14,17,15,63,.238,2,19,.105,12,20,.600,11,37,5,6,3,20,14,104.9,53.7,81.6,.164,.479,.546,56.5,71.0,12.2,13.6,.514,15.1,29.7,.151,.254,21.6,77.1,.190
3,2018-11-11,,Colgate,L,57,73,23,59,.390,4,28,.143,7,17,.412,7,30,15,6,3,14,12,32,64,.500,2,13,.154,7,11,.636,6,37,16,5,2,10,14,77.0,98.6,73.7,.288,.475,.425,44.8,65.2,8.1,5.9,.424,17.3,18.4,.119,.516,12.6,79.3,.109
4,2018-11-15,,Delaware,L,56,73,22,57,.386,6,23,.261,6,8,.750,4,24,11,4,5,10,12,29,54,.537,6,15,.400,9,13,.692,5,35,10,4,3,10,10,84.8,110.6,66.0,.140,.404,.461,40.7,50.0,6.1,12.8,.439,14.1,11.8,.105,.593,14.3,80.0,.167
5,2018-11-17,@,NJIT,W,86,73,32,50,.640,9,20,.450,13,16,.813,7,31,20,3,5,14,16,26,58,.448,7,20,.350,14,19,.737,10,19,7,5,0,6,16,134.4,114.1,63.8,.320,.400,.747,62.0,62.5,4.7,13.2,.730,19.6,43.8,.260,.509,8.2,70.6,.241
6,2018-11-20,@,UConn,L,74,91,24,52,.462,7,20,.350,19,24,.792,5,25,17,3,3,18,19,33,65,.508,6,19,.316,19,23,.826,9,31,12,12,6,12,23,94.9,116.7,77.7,.462,.385,.584,44.6,70.8,3.8,6.5,.529,22.1,18.5,.365,.554,13.6,69.0,.292
7,2018-11-28,@,Lafayette,W (1 OT),63,58,22,60,.367,7,24,.292,12,21,.571,1,30,9,3,3,6,16,24,67,.358,3,17,.176,7,11,.636,13,49,9,4,6,13,18,85.1,78.4,65.4,.350,.400,.450,38.0,40.9,4.1,6.0,.425,7.9,2.7,.200,.381,15.3,69.0,.104
8,2018-12-01,@,Syracuse,L,55,63,20,43,.465,9,24,.375,6,9,.667,3,20,17,4,2,9,18,21,42,.500,8,21,.381,13,21,.619,5,24,9,7,4,10,11,100.0,114.5,55.1,.209,.558,.582,45.5,85.0,7.3,9.5,.570,16.0,13.6,.140,.595,16.1,77.3,.310
9,2018-12-16,@,Niagara,L,74,77,24,55,.436,8,18,.444,18,21,.857,7,30,17,2,7,10,16,26,65,.400,10,24,.417,15,21,.714,10,34,13,3,1,4,17,108.8,113.2,68.5,.382,.327,.569,46.9,70.8,2.9,17.1,.509,13.3,22.6,.327,.477,5.1,69.7,.231
10,2018-12-17,,Longwood,W,70,64,22,56,.393,16,32,.500,10,15,.667,4,30,19,4,3,19,17,23,59,.390,7,25,.280,11,15,.733,10,39,8,11,6,21,22,89.7,82.1,77.6,.268,.571,.554,43.5,86.4,5.1,8.8,.536,23.1,12.1,.179,.449,24.1,72.2,.186
11,2018-12-19,@,Toledo,L,70,86,25,57,.439,8,25,.320,12,12,1.000,2,21,12,5,5,8,17,26,59,.441,10,25,.400,24,26,.923,13,36,13,5,7,8,11,102.9,126.5,67.5,.211,.439,.558,36.8,48.0,7.4,14.7,.509,11.3,8.0,.211,.525,10.1,59.4,.407
12,2018-12-22,@,SMU,L,53,81,18,48,.375,5,24,.208,12,20,.600,4,24,10,2,1,13,16,29,60,.483,7,16,.438,16,20,.800,9,36,12,8,1,6,18,79.1,120.9,66.5,.417,.500,.461,40.0,55.6,3.0,2.3,.427,18.4,12.9,.250,.542,7.9,69.0,.267
13,2018-12-30,,Navy,W,61,50,20,50,.400,3,18,.167,18,25,.720,8,43,13,3,5,13,8,20,69,.290,4,18,.222,6,9,.667,13,39,8,5,1,9,24,89.7,73.5,68.1,.500,.360,.493,52.4,65.0,4.4,9.8,.430,17.4,23.5,.360,.319,10.9,72.9,.087
