G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2017-11-11,,North Florida,W,86,66,33,71,.465,9,25,.360,11,16,.688,12,35,21,12,2,10,12,22,50,.440,9,15,.600,13,17,.765,6,28,11,5,4,23,19,113.2,86.8,75.8,.225,.352,.547,55.6,63.6,15.8,5.7,.528,11.3,35.3,.155,.530,28.4,79.3,.260
2,2017-11-13,,Central Michigan,W,72,65,26,59,.441,10,34,.294,10,12,.833,6,25,14,5,3,4,11,22,51,.431,10,24,.417,11,12,.917,7,32,12,2,2,14,18,114.3,103.2,63.2,.203,.576,.556,43.9,53.8,7.9,11.1,.525,5.8,19.4,.169,.529,19.8,73.1,.216
3,2017-11-16,,Southern Miss,W,61,47,23,47,.489,8,23,.348,7,9,.778,8,31,13,5,3,9,10,20,49,.408,6,13,.462,1,3,.333,5,22,9,4,0,10,12,113.0,87.0,53.9,.191,.489,.595,58.5,56.5,9.3,8.3,.574,14.9,32.0,.149,.469,16.5,82.1,.020
4,2017-11-20,N,LSU,L,75,77,27,59,.458,6,23,.261,15,21,.714,13,27,12,6,1,7,20,27,46,.587,7,17,.412,16,23,.696,7,26,11,5,3,13,23,119.0,122.2,63.0,.356,.390,.544,50.9,44.4,9.5,3.4,.508,9.2,40.6,.254,.663,18.6,66.7,.348
5,2017-11-21,N,Chaminade,W,102,64,37,57,.649,15,28,.536,13,18,.722,6,32,22,9,6,8,12,24,63,.381,5,22,.227,11,16,.688,15,30,9,3,0,13,17,150.0,94.1,68.1,.316,.491,.778,51.6,59.5,13.2,14.6,.781,10.9,28.6,.228,.421,15.6,63.4,.175
6,2017-11-22,N,VCU,W,68,60,25,53,.472,5,20,.250,13,22,.591,7,32,10,6,4,10,14,25,56,.446,3,11,.273,7,11,.636,6,31,6,6,2,9,20,104.6,92.3,65.3,.415,.377,.536,50.8,40.0,9.2,8.9,.519,13.6,21.9,.245,.473,12.8,80.6,.125
7,2017-11-26,,UC-Riverside,W,87,42,34,63,.540,13,28,.464,6,11,.545,10,42,24,10,7,11,6,18,60,.300,3,14,.214,3,6,.500,6,29,6,6,3,15,12,122.5,59.2,70.5,.175,.444,.638,59.2,70.6,14.1,15.2,.643,13.9,30.3,.095,.325,19.3,84.2,.050
8,2017-11-29,@,UNC,L,71,86,28,66,.424,10,34,.294,5,11,.455,9,27,16,8,6,10,16,34,62,.548,7,15,.467,11,16,.688,9,34,24,2,6,12,12,98.6,119.4,72.4,.167,.515,.498,44.3,57.1,11.1,12.8,.500,12.3,26.5,.076,.605,14.7,66.7,.177
9,2017-12-02,,Indiana,W,69,55,26,55,.473,11,31,.355,6,10,.600,4,32,16,5,3,10,15,22,55,.400,2,7,.286,9,14,.643,6,31,7,4,2,10,14,104.5,83.3,65.7,.182,.564,.577,50.8,61.5,7.6,6.3,.573,14.3,13.8,.109,.418,14.0,82.4,.164
10,2017-12-04,@,Ohio State,L,62,71,22,59,.373,8,28,.286,10,14,.714,11,31,13,5,0,8,20,22,45,.489,5,14,.357,22,29,.759,5,32,12,4,4,10,18,98.4,112.7,63.2,.237,.475,.472,49.2,59.1,7.9,0.0,.441,10.9,28.9,.169,.544,14.5,80.0,.489
