G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2010-11-12,@,Princeton,L (1 OT),73,78,29,59,.492,5,15,.333,10,18,.556,8,25,10,13,3,11,24,26,53,.491,9,22,.409,17,23,.739,9,31,17,4,1,15,19,104.3,111.4,62.4,.305,.254,.540,44.6,34.5,18.6,9.7,.534,14.0,26.7,.169,.575,19.0,65.4,.321
2,2010-11-15,,Fairfield,W,68,53,27,56,.482,8,18,.444,6,13,.462,9,33,14,7,10,10,19,16,55,.291,6,23,.261,15,21,.714,13,35,8,6,3,11,16,107.9,84.1,63.1,.232,.321,.547,48.5,51.9,11.1,31.3,.554,13.9,29.0,.107,.345,14.5,64.9,.273
3,2010-11-21,,Miami (FL),W,61,45,24,56,.429,5,16,.313,8,10,.800,10,32,17,11,6,12,20,14,48,.292,5,23,.217,12,20,.600,14,34,5,7,4,17,11,98.4,72.6,61.6,.179,.286,.502,48.5,70.8,17.7,24.0,.473,16.5,33.3,.143,.344,22.8,61.1,.250
4,2010-11-23,,Norfolk State,W,83,59,33,66,.500,9,16,.563,8,15,.533,13,35,17,7,3,10,23,17,39,.436,4,12,.333,21,32,.656,5,25,7,3,5,18,15,120.3,85.5,68.7,.227,.242,.568,58.3,51.5,10.1,11.1,.568,12.0,39.4,.121,.487,24.9,81.5,.538
5,2010-11-26,@,St. Joseph's,L,70,76,27,59,.458,6,18,.333,10,19,.526,9,26,16,9,4,9,21,25,49,.510,8,21,.381,18,25,.720,5,31,19,3,2,17,12,100.0,108.6,70.5,.322,.305,.515,45.6,59.3,12.9,14.3,.508,11.7,25.7,.169,.592,21.8,77.3,.367
6,2010-12-01,,NJIT,W,66,54,22,48,.458,2,10,.200,20,25,.800,9,33,6,9,8,13,15,21,52,.404,4,15,.267,8,11,.727,6,25,13,6,2,15,21,101.5,83.1,65.1,.521,.208,.551,56.9,27.3,13.8,21.6,.479,17.8,32.1,.417,.442,20.8,80.0,.154
7,2010-12-07,,Marist,W,64,48,25,60,.417,3,19,.158,11,16,.688,14,37,13,10,7,14,19,13,47,.277,6,22,.273,16,17,.941,4,26,6,5,2,21,21,91.4,68.6,69.8,.267,.317,.473,58.7,52.0,14.3,28.0,.442,17.2,38.9,.183,.340,27.6,85.2,.340
8,2010-12-11,N,Auburn,W,63,54,20,59,.339,7,22,.318,16,19,.842,16,40,13,3,5,10,18,16,53,.302,6,23,.261,16,20,.800,7,27,10,6,7,9,17,100.0,85.7,63.3,.322,.373,.463,59.7,65.0,4.8,16.7,.398,12.8,44.4,.271,.358,12.6,77.4,.302
9,2010-12-14,,Fairleigh Dickinson,W,79,65,28,54,.519,7,18,.389,16,23,.696,10,30,22,12,5,13,19,15,46,.326,9,26,.346,26,29,.897,10,32,12,4,6,23,21,112.9,92.9,70.4,.426,.333,.608,48.4,78.6,17.1,25.0,.583,16.7,31.3,.296,.424,27.8,66.7,.565
10,2010-12-18,@,Monmouth,W,79,56,31,63,.492,9,19,.474,8,12,.667,15,41,17,7,3,13,15,20,52,.385,9,27,.333,7,10,.700,4,22,16,5,3,18,14,114.5,81.2,68.7,.190,.302,.575,65.1,54.8,10.1,12.0,.563,15.9,45.5,.127,.471,24.1,86.7,.135
