G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2018-11-08,,Nicholls State,W,85,72,19,40,.475,5,15,.333,42,55,.764,5,37,8,7,3,13,12,24,63,.381,12,31,.387,12,16,.750,7,29,13,5,3,12,38,113.3,96.0,74.9,1.375,.375,.643,56.1,42.1,9.3,9.4,.538,16.4,18.5,1.050,.476,14.5,82.1,.190
2,2018-11-13,,Southern,W,104,54,32,55,.582,9,25,.360,31,39,.795,14,37,17,5,3,13,26,18,46,.391,3,10,.300,15,24,.625,8,22,6,2,0,22,39,144.4,75.0,72.0,.709,.455,.707,62.7,53.1,6.9,8.3,.664,15.0,50.0,.564,.424,27.7,74.2,.326
3,2018-11-16,,Vermont,W,86,78,26,49,.531,8,19,.421,26,33,.788,5,27,14,2,2,10,21,26,53,.491,9,23,.391,17,19,.895,4,23,9,5,1,8,26,126.5,114.7,67.9,.673,.388,.665,54.0,53.8,2.9,6.7,.612,13.4,20.8,.531,.575,11.4,84.6,.321
4,2018-11-21,N,Tennessee,L,81,92,26,59,.441,11,28,.393,18,24,.750,8,31,15,7,3,14,20,34,63,.540,8,22,.364,16,25,.640,7,35,22,5,8,10,19,105.2,119.5,77.1,.407,.475,.575,47.0,57.7,9.1,7.3,.534,16.6,22.2,.305,.603,11.8,76.7,.254
5,2018-11-23,N,Marquette,L (1 OT),74,77,26,69,.377,6,20,.300,16,21,.762,12,35,10,6,5,10,21,25,63,.397,7,18,.389,20,23,.870,9,37,11,6,4,9,20,98.7,102.7,67.1,.304,.290,.469,48.6,38.5,8.0,11.1,.420,11.2,30.0,.232,.452,10.9,71.9,.317
6,2018-11-27,,Michigan State,W (1 OT),82,78,21,53,.396,10,29,.345,30,41,.732,2,28,9,6,4,10,21,28,59,.475,8,20,.400,14,23,.609,9,45,14,5,3,16,29,103.8,98.7,70.0,.774,.547,.566,38.4,42.9,7.6,10.3,.491,12.1,5.3,.566,.542,18.6,74.3,.237
7,2018-12-01,@,Seton Hall,W,70,65,25,57,.439,9,27,.333,11,12,.917,6,37,13,4,7,14,14,25,62,.403,3,18,.167,12,15,.800,4,26,11,6,4,7,15,98.6,91.5,71.4,.211,.474,.558,58.7,52.0,5.6,15.9,.518,18.3,21.4,.193,.427,9.2,88.6,.194
8,2018-12-05,,Central Arkansas,W,86,41,31,60,.517,9,28,.321,15,22,.682,7,47,20,5,2,9,15,16,64,.250,5,24,.208,4,7,.571,11,36,6,2,1,15,21,119.4,56.9,71.9,.367,.467,.610,56.6,64.5,6.9,5.0,.592,11.3,21.9,.250,.289,18.2,78.4,.063
9,2018-12-08,@,Indiana,L,67,68,23,60,.383,11,32,.344,10,13,.769,8,34,14,6,4,9,22,24,49,.490,4,14,.286,16,25,.640,1,29,10,6,2,10,13,97.1,98.6,68.5,.217,.533,.506,54.0,60.9,8.7,11.4,.475,12.0,22.2,.167,.531,14.1,96.3,.327
10,2018-12-12,,Lipscomb,W,72,68,23,61,.377,8,23,.348,18,22,.818,13,46,13,6,4,17,15,23,65,.354,9,25,.360,13,18,.722,9,33,17,8,4,11,19,94.7,89.5,75.5,.361,.377,.504,58.2,56.5,7.9,10.0,.443,19.2,35.1,.295,.423,13.0,78.6,.200
11,2018-12-15,,Kent State,W,83,70,26,51,.510,9,18,.500,22,29,.759,10,32,14,5,2,10,19,24,52,.462,11,24,.458,11,16,.688,7,25,13,5,2,11,21,129.7,109.4,64.2,.569,.353,.641,56.1,53.8,7.8,7.1,.598,13.4,35.7,.431,.567,15.6,75.9,.212
12,2018-12-21,,Robert Morris,W,73,59,23,47,.489,5,15,.333,22,27,.815,9,40,10,4,6,16,14,23,61,.377,8,20,.400,5,9,.556,8,24,15,8,7,9,23,109.0,88.1,66.6,.574,.319,.610,62.5,43.5,6.0,14.6,.543,21.1,36.0,.468,.443,12.1,79.5,.082
13,2018-12-29,,Kentucky,L,58,71,20,55,.364,5,20,.250,13,19,.684,11,31,7,5,2,12,12,29,57,.509,6,20,.300,7,11,.636,10,33,11,9,8,9,21,92.1,112.7,63.1,.345,.364,.453,48.4,35.0,7.9,5.4,.409,15.8,32.4,.236,.561,12.6,66.7,.123
14,2019-01-06,,Miami (FL),W,90,73,33,69,.478,13,31,.419,11,15,.733,14,38,19,1,1,7,16,24,56,.429,10,26,.385,15,20,.750,10,34,7,4,0,12,16,132.4,107.4,68.3,.217,.449,.591,52.8,57.6,1.5,3.3,.572,8.4,36.8,.159,.518,15.5,70.6,.268
15,2019-01-09,@,Pitt,L (1 OT),86,89,31,68,.456,7,28,.250,17,23,.739,11,37,17,2,5,18,24,32,61,.525,9,20,.450,16,33,.485,6,28,15,6,6,12,26,102.4,106.0,74.9,.338,.412,.545,56.9,54.8,2.4,12.2,.507,18.6,33.3,.250,.598,13.5,81.3,.262
16,2019-01-12,@,UNC,W,83,62,28,54,.519,11,26,.423,16,26,.615,7,36,17,8,1,14,20,20,58,.345,3,22,.136,19,27,.704,11,26,13,9,3,14,21,112.2,83.8,73.6,.481,.481,.625,58.1,60.7,10.8,2.8,.620,17.4,31.8,.296,.371,16.5,72.5,.328
17,2019-01-16,,Boston College,W,80,70,29,62,.468,12,29,.414,10,14,.714,12,41,16,6,2,12,11,27,60,.450,7,23,.304,9,12,.750,6,30,14,6,3,12,15,114.3,100.0,70.2,.226,.468,.583,57.7,55.2,8.6,5.4,.565,14.9,33.3,.161,.508,15.4,82.9,.150
18,2019-01-19,@,Georgia Tech,W,79,51,31,66,.470,7,24,.292,10,14,.714,9,41,21,5,2,11,22,19,50,.380,1,10,.100,12,24,.500,6,29,13,6,6,17,17,106.8,68.9,73.5,.212,.364,.544,58.6,67.7,6.8,5.0,.523,13.2,28.1,.152,.390,21.7,84.2,.240
19,2019-01-24,,NC State,W,84,77,26,53,.491,8,23,.348,24,29,.828,6,24,13,5,3,15,12,30,65,.462,12,27,.444,5,7,.714,13,36,14,6,2,23,23,109.1,100.0,77.1,.547,.434,.629,40.0,50.0,6.5,7.9,.566,18.3,20.7,.453,.554,25.2,58.1,.077
20,2019-01-26,,Pitt,W,66,51,22,56,.393,8,23,.348,14,16,.875,7,37,14,8,4,12,15,19,54,.352,6,21,.286,7,13,.538,7,33,8,4,4,17,19,95.7,73.9,69.4,.286,.411,.519,52.9,63.6,11.6,12.1,.464,15.9,21.2,.250,.407,22.0,81.1,.130
21,2019-01-30,@,Wake Forest,W,82,54,29,56,.518,10,24,.417,14,18,.778,9,39,16,6,3,11,17,18,68,.265,2,20,.100,16,19,.842,15,32,3,6,2,11,16,117.1,77.1,69.8,.321,.429,.635,54.9,55.2,8.6,6.3,.607,14.6,34.6,.250,.279,12.5,66.7,.235
22,2019-02-02,,UNC,L,69,79,26,62,.419,10,29,.345,7,9,.778,7,31,14,4,3,11,16,29,69,.420,6,24,.250,15,19,.789,16,47,16,7,3,10,15,97.2,111.3,71.2,.145,.468,.521,39.7,53.8,5.6,6.7,.500,14.2,18.4,.113,.464,11.4,60.0,.217
23,2019-02-04,@,Virginia Tech,W,72,64,24,53,.453,13,27,.481,11,12,.917,10,30,14,3,1,15,16,20,45,.444,9,24,.375,15,21,.714,4,24,13,4,5,12,14,114.3,101.6,63.3,.226,.509,.613,55.6,58.3,4.8,4.8,.575,20.4,33.3,.208,.544,17.9,83.3,.333
24,2019-02-09,@,Florida State,L (1 OT),75,80,25,52,.481,12,28,.429,13,16,.813,7,33,12,1,1,23,28,23,61,.377,7,23,.304,27,36,.750,12,31,6,11,2,8,21,100.0,106.7,66.5,.308,.538,.629,51.6,48.0,1.3,2.6,.596,27.8,26.9,.250,.434,9.3,68.4,.443
25,2019-02-12,,Duke,L,69,71,25,60,.417,9,27,.333,10,13,.769,9,38,17,6,3,17,17,23,63,.365,7,28,.250,18,24,.750,11,39,10,12,2,11,17,93.2,95.9,74.3,.217,.450,.521,49.4,68.0,8.1,8.6,.492,20.4,24.3,.167,.421,12.9,72.5,.286
26,2019-02-16,,Clemson,W,56,55,19,54,.352,6,19,.316,12,14,.857,3,28,8,5,3,12,12,22,57,.386,6,13,.462,5,7,.714,10,39,8,5,2,17,17,82.4,80.9,68.5,.259,.352,.462,41.8,42.1,7.4,6.8,.407,16.5,9.4,.222,.439,22.0,71.4,.088
27,2019-02-20,@,Syracuse,L,49,69,14,54,.259,6,28,.214,15,18,.833,8,32,9,7,2,13,16,22,57,.386,11,30,.367,14,16,.875,7,35,12,5,5,10,14,72.1,101.5,67.6,.333,.519,.392,47.8,64.3,10.3,7.4,.315,17.2,22.2,.278,.482,13.4,77.4,.246
28,2019-02-23,,Virginia,L,52,64,17,55,.309,12,33,.364,6,8,.750,5,26,10,2,3,5,12,26,56,.464,2,17,.118,10,10,1.000,6,35,12,2,7,4,12,88.1,108.5,58.8,.145,.600,.442,42.6,58.8,3.4,7.7,.418,7.8,14.7,.109,.482,6.2,77.8,.179
29,2019-02-27,@,Boston College,L,59,66,22,67,.328,5,24,.208,10,13,.769,14,47,10,3,1,12,17,22,61,.361,6,21,.286,16,24,.667,7,36,12,6,4,4,13,84.3,94.3,70.3,.194,.358,.403,56.6,45.5,4.3,2.5,.366,14.1,32.6,.149,.410,5.2,82.5,.262
30,2019-03-03,,Notre Dame,W,75,61,30,63,.476,2,22,.091,13,15,.867,11,48,12,1,3,9,10,24,62,.387,9,26,.346,4,14,.286,6,29,13,7,0,6,12,110.3,89.7,68.4,.238,.349,.535,62.3,40.0,1.5,8.3,.492,11.4,32.4,.206,.460,8.0,86.0,.065
31,2019-03-09,@,Virginia,L,68,73,23,56,.411,9,25,.360,13,17,.765,10,34,7,2,3,10,20,23,57,.404,12,28,.429,15,21,.714,8,25,13,7,6,4,15,106.3,114.1,63.5,.304,.446,.531,57.6,30.4,3.1,10.3,.491,13.5,37.0,.232,.509,5.6,75.0,.263
32,2019-03-13,N,Notre Dame,W,75,53,26,66,.394,9,29,.310,14,15,.933,15,49,14,2,6,5,16,18,67,.269,3,27,.111,14,18,.778,13,36,6,3,1,3,13,117.2,82.8,64.3,.227,.439,.513,57.6,53.8,3.1,15.0,.462,6.4,39.5,.212,.291,3.8,72.3,.209
33,2019-03-14,N,UNC,L,70,83,27,66,.409,11,36,.306,5,8,.625,5,33,18,2,2,11,20,30,65,.462,7,20,.350,16,21,.762,7,37,16,5,4,9,17,92.1,109.2,76.4,.121,.545,.501,47.1,66.7,2.6,4.4,.492,13.6,14.3,.076,.515,10.7,80.0,.246
34,2019-03-21,N,Minnesota,L,76,86,26,59,.441,9,26,.346,15,17,.882,7,32,16,2,0,4,22,29,58,.500,11,27,.407,17,26,.654,9,32,10,2,3,4,15,116.9,132.3,64.7,.288,.441,.567,50.0,61.5,3.1,0.0,.517,5.6,23.3,.254,.595,5.4,73.5,.293
