G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2014-11-16,N,Harvard,W,58,57,23,58,.397,3,12,.250,9,17,.529,7,25,12,14,2,11,16,21,47,.447,5,14,.357,10,13,.769,5,31,14,8,8,24,14,81.7,80.3,71.1,.293,.207,.439,44.6,52.2,19.7,6.1,.422,14.3,21.2,.155,.500,31.1,78.3,.213
2,2014-11-19,,Brown,W,80,65,30,60,.500,7,21,.333,13,18,.722,9,23,16,15,4,14,20,23,51,.451,4,17,.235,15,17,.882,11,31,10,3,5,23,19,111.1,90.3,72.3,.300,.350,.584,42.6,53.3,20.8,11.8,.558,17.0,31.0,.217,.490,28.0,56.0,.294
3,2014-11-23,,Nichols,W,101,70,39,68,.574,10,26,.385,13,19,.684,8,39,19,13,8,11,17,24,62,.387,10,30,.333,12,17,.706,10,31,11,4,0,18,17,127.8,88.6,79.1,.279,.382,.656,55.7,48.7,16.5,25.0,.647,12.5,27.6,.191,.468,20.4,75.6,.194
4,2014-11-28,@,Syracuse,L,48,72,15,56,.268,3,16,.188,15,21,.714,9,24,9,10,4,12,19,26,56,.464,0,14,.000,20,25,.800,12,45,11,9,6,14,15,69.6,104.3,69.4,.375,.286,.364,34.8,60.0,14.5,9.5,.295,15.4,21.4,.268,.464,17.1,55.6,.357
5,2014-12-03,@,Albany (NY),W,74,57,24,44,.545,13,19,.684,13,19,.684,6,22,10,10,5,17,24,17,43,.395,6,18,.333,17,23,.739,6,23,9,9,0,18,18,113.8,87.7,65.0,.432,.432,.698,48.9,41.7,15.4,20.0,.693,24.3,26.1,.295,.465,25.0,72.7,.395
6,2014-12-06,@,Sacred Heart,L,68,81,22,68,.324,7,25,.280,17,25,.680,16,31,8,9,5,9,24,27,49,.551,5,11,.455,22,30,.733,6,39,18,5,3,15,17,93.2,111.0,72.6,.368,.368,.426,44.3,36.4,12.3,13.2,.375,10.1,32.7,.250,.602,19.2,71.4,.449
7,2014-12-09,,Hartford,L,61,79,19,51,.373,5,17,.294,18,22,.818,13,27,7,5,4,14,15,33,54,.611,7,15,.467,6,9,.667,5,21,24,7,0,6,18,100.0,129.5,60.9,.431,.333,.496,56.3,36.8,8.2,10.3,.422,18.6,44.8,.353,.676,9.3,73.7,.111
8,2014-12-12,,NJIT,W,76,66,19,51,.373,7,20,.350,31,37,.838,8,29,10,6,7,12,28,20,42,.476,8,18,.444,18,32,.563,2,25,14,5,4,17,27,105.6,91.7,72.4,.725,.392,.554,53.7,52.6,8.3,29.2,.441,14.9,25.8,.608,.571,22.9,91.3,.429
9,2014-12-21,@,Canisius,L,48,67,18,47,.383,6,20,.300,6,11,.545,5,23,9,10,9,19,14,24,55,.436,8,18,.444,11,12,.917,9,30,15,12,4,16,16,71.6,100.0,67.0,.234,.426,.460,43.4,50.0,14.9,24.3,.447,26.7,19.2,.128,.509,20.9,66.7,.200
10,2014-12-23,@,Pitt,L,39,58,15,50,.300,4,24,.167,5,7,.714,4,21,6,4,6,9,16,25,59,.424,1,8,.125,7,12,.583,12,40,11,4,2,11,13,63.9,95.1,61.0,.140,.480,.366,34.4,40.0,6.6,11.8,.340,14.4,12.5,.100,.432,14.5,58.6,.119
11,2014-12-31,,Boston University,L (1 OT),72,75,31,84,.369,6,30,.200,4,5,.800,16,28,20,12,2,2,19,28,46,.609,6,15,.400,13,19,.684,5,37,16,2,6,20,14,101.4,105.6,63.3,.060,.357,.417,43.1,64.5,16.9,6.5,.405,2.3,33.3,.048,.674,26.7,70.6,.283
12,2015-01-03,@,American,L,49,53,19,55,.345,3,12,.250,8,14,.571,14,35,7,9,4,12,28,15,33,.455,2,12,.167,21,33,.636,3,26,10,5,1,13,13,83.1,89.8,59.2,.255,.218,.397,57.4,36.8,15.3,19.0,.373,16.3,37.8,.145,.485,21.1,87.5,.636
