G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2014-11-14,@,San Diego State,L,58,79,24,58,.414,2,6,.333,8,15,.533,11,29,11,8,3,17,19,28,56,.500,6,20,.300,17,26,.654,13,34,15,11,7,12,15,84.1,114.5,69.2,.259,.103,.445,46.0,45.8,11.6,8.3,.431,20.7,34.4,.138,.554,14.9,58.1,.304
2,2014-11-16,@,Arizona,L,68,86,22,52,.423,2,10,.200,22,28,.786,4,22,16,10,1,16,25,28,52,.538,8,18,.444,22,35,.629,10,32,17,11,2,18,21,88.3,111.7,77.0,.538,.192,.521,40.7,72.7,13.0,2.9,.442,19.7,15.4,.423,.615,20.8,64.3,.423
3,2014-11-19,,Montana State,W,72,65,25,51,.490,2,10,.200,20,25,.800,5,30,18,8,12,10,12,22,64,.344,11,32,.344,10,11,.909,14,36,12,5,1,16,19,102.9,92.9,69.6,.490,.196,.573,45.5,72.0,11.4,37.5,.510,13.7,18.5,.392,.430,18.8,64.1,.156
4,2014-11-22,N,Samford,W,79,72,27,44,.614,3,6,.500,22,29,.759,3,22,19,5,2,17,16,26,58,.448,10,28,.357,10,15,.667,9,25,12,4,0,17,25,109.7,100.0,72.5,.659,.136,.684,46.8,70.4,6.9,6.7,.648,22.7,15.8,.500,.534,20.7,67.9,.172
5,2014-11-23,@,Little Rock,L (2 OT),88,94,33,74,.446,4,17,.235,18,24,.750,10,43,13,2,5,14,30,30,75,.400,4,21,.190,30,41,.732,16,46,10,6,2,8,20,100.0,106.8,70.4,.324,.230,.515,48.3,39.4,2.3,9.3,.473,14.1,25.0,.243,.427,7.8,67.3,.400
6,2014-11-26,,Portland State,L,55,63,23,60,.383,1,9,.111,8,10,.800,11,41,14,7,5,18,17,22,54,.407,7,14,.500,12,18,.667,5,27,9,8,4,11,8,78.6,90.0,70.2,.167,.150,.425,60.3,60.9,10.0,12.5,.392,21.8,33.3,.133,.472,15.0,85.7,.222
7,2014-11-29,@,Seattle,L,58,70,23,60,.383,5,13,.385,7,9,.778,7,24,16,8,5,6,13,22,54,.407,13,27,.481,13,15,.867,9,37,15,5,1,11,10,92.1,111.1,63.2,.150,.217,.451,39.3,69.6,12.7,18.5,.425,8.5,20.0,.117,.528,15.3,65.4,.241
8,2014-12-02,,South Dakota,L,65,68,24,57,.421,2,6,.333,15,19,.789,8,29,15,7,6,8,16,23,52,.442,9,17,.529,13,18,.722,9,34,13,5,1,11,16,101.6,106.3,64.3,.333,.105,.492,46.0,62.5,10.9,17.1,.439,10.8,24.2,.263,.529,15.4,70.0,.250
9,2014-12-04,@,Pepperdine,L,56,66,24,61,.393,0,11,.000,8,14,.571,7,35,16,7,4,9,15,20,54,.370,11,21,.524,15,17,.882,7,35,18,2,3,12,19,82.4,97.1,68.4,.230,.180,.414,50.0,66.7,10.3,12.1,.393,11.7,20.0,.131,.472,16.2,80.0,.278
10,2014-12-06,,Vanguard,W,70,58,20,44,.455,2,9,.222,28,36,.778,11,42,6,9,7,18,15,20,58,.345,6,25,.240,12,18,.667,9,25,7,13,0,11,27,102.9,85.3,68.3,.818,.205,.573,62.7,30.0,13.2,21.2,.477,22.8,40.7,.636,.397,14.2,77.5,.207
11,2014-12-17,@,Oregon,L,56,79,19,56,.339,1,7,.143,17,24,.708,8,31,10,5,4,13,19,28,64,.438,9,22,.409,14,19,.737,12,39,21,8,5,11,18,77.8,109.7,72.2,.429,.125,.415,44.3,52.6,6.9,9.5,.348,16.2,22.9,.304,.508,13.1,65.7,.219
12,2014-12-20,,Texas A&M-Corpus Christi,L,68,75,20,57,.351,4,11,.364,24,30,.800,12,29,10,7,6,10,23,22,50,.440,10,20,.500,21,27,.778,7,29,12,4,1,11,24,100.0,110.3,68.0,.526,.193,.477,50.0,50.0,10.3,20.0,.386,12.3,35.3,.421,.540,14.9,70.8,.420
13,2014-12-23,@,Louisville,L,55,80,19,57,.333,0,3,.000,17,20,.850,11,35,11,6,1,20,19,27,57,.474,11,27,.407,15,19,.789,8,36,18,14,11,14,18,74.3,108.1,73.8,.351,.053,.414,49.3,57.9,8.1,3.3,.333,23.1,28.2,.298,.570,17.5,75.0,.263
