G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2015-11-13,,Florida,L,41,59,17,59,.288,4,19,.211,3,12,.250,10,29,9,7,2,11,19,23,49,.469,3,19,.158,10,19,.526,12,44,8,8,6,19,19,63.1,90.8,65.4,.203,.322,.317,39.7,52.9,10.8,6.7,.322,14.5,23.8,.051,.500,24.7,61.3,.204
2,2015-11-16,,College of Charleston,L,58,72,16,43,.372,2,10,.200,24,34,.706,7,30,11,3,4,13,18,24,55,.436,11,24,.458,13,19,.684,6,30,14,7,3,7,29,89.2,110.8,65.1,.791,.233,.490,50.0,68.8,4.6,12.9,.395,18.0,22.6,.558,.536,9.9,79.3,.236
3,2015-11-19,@,USC Upstate,W,67,55,27,58,.466,6,11,.545,7,9,.778,13,36,17,7,8,13,13,19,54,.352,6,21,.286,11,17,.647,7,24,11,4,3,12,13,103.1,84.6,64.7,.155,.190,.538,60.0,63.0,10.8,24.2,.517,17.3,43.3,.121,.407,16.2,76.7,.204
4,2015-11-22,,Goucher,W,76,47,30,65,.462,4,21,.190,12,18,.667,22,47,21,7,4,9,13,17,49,.347,7,17,.412,6,10,.600,4,17,15,7,1,10,14,126.7,78.3,60.2,.277,.323,.517,73.4,70.0,11.7,12.5,.492,10.9,62.9,.185,.418,15.7,86.2,.122
5,2015-11-25,@,UMBC,W,75,54,28,49,.571,7,13,.538,12,20,.600,10,33,16,7,2,18,24,14,41,.341,1,19,.053,25,30,.833,6,22,7,6,2,17,19,113.6,81.8,66.4,.408,.265,.641,60.0,57.1,10.6,9.1,.643,23.5,38.5,.245,.354,23.5,79.3,.610
6,2015-11-27,@,UNC Greensboro,W,70,66,26,52,.500,3,12,.250,15,21,.714,4,32,9,7,5,13,17,24,60,.400,14,31,.452,4,6,.667,4,27,10,7,1,14,21,97.2,91.7,71.9,.404,.231,.565,54.2,34.6,9.7,17.2,.529,17.3,14.8,.288,.517,18.2,87.5,.067
7,2015-11-28,N,Jacksonville,W,71,65,27,60,.450,5,18,.278,12,14,.857,7,37,11,3,7,13,23,22,58,.379,9,20,.450,12,19,.632,9,21,9,4,4,11,15,100.0,91.5,70.8,.233,.300,.533,63.8,40.7,4.2,18.4,.492,16.3,36.8,.200,.457,14.1,76.9,.207
8,2015-11-29,N,Purdue-Fort Wayne,W,75,53,31,57,.544,5,10,.500,8,18,.444,8,32,13,8,0,14,22,14,45,.311,6,26,.231,19,27,.704,6,27,6,7,1,17,19,107.1,75.7,70.2,.316,.175,.572,54.2,41.9,11.4,0.0,.588,17.6,27.6,.140,.378,22.7,80.0,.422
9,2015-12-02,@,Penn,W,65,59,24,54,.444,3,13,.231,14,19,.737,7,25,9,7,2,9,18,20,40,.500,5,16,.313,14,19,.737,3,24,14,3,4,17,15,101.6,92.2,64.0,.352,.241,.516,51.0,37.5,10.9,8.3,.472,12.5,25.0,.259,.563,25.7,85.7,.350
10,2015-12-07,N,Oregon,L,47,67,18,57,.316,2,14,.143,9,18,.500,13,29,13,7,3,18,13,24,51,.471,6,15,.400,13,16,.813,7,34,12,14,8,16,17,68.1,97.1,69.1,.316,.246,.359,46.0,72.2,10.1,8.3,.333,21.5,32.5,.158,.529,21.4,69.6,.255
11,2015-12-12,@,VMI,W,68,62,21,47,.447,4,18,.222,22,27,.815,7,32,12,7,2,11,15,24,56,.429,5,23,.217,9,13,.692,7,25,6,6,2,9,19,106.3,96.9,64.0,.574,.383,.568,56.1,57.1,10.9,6.1,.489,15.5,28.0,.468,.473,12.6,78.1,.161
12,2015-12-14,,USC Upstate,L,57,66,22,55,.400,5,18,.278,8,16,.500,13,33,17,2,3,14,13,26,51,.510,9,17,.529,5,11,.455,8,26,21,7,3,12,18,91.9,106.5,61.9,.291,.327,.455,55.9,77.3,3.2,8.8,.445,18.3,41.9,.145,.598,17.6,71.4,.098
13,2015-12-22,,Furman,W,62,49,20,48,.417,7,13,.538,15,27,.556,11,39,14,5,6,13,21,15,49,.306,3,21,.143,16,25,.640,5,27,7,4,5,10,19,96.9,76.6,64.4,.563,.271,.510,59.1,70.0,7.8,21.4,.490,17.6,33.3,.313,.337,14.1,84.8,.327
14,2015-12-30,@,Bucknell,L,58,88,19,52,.365,3,13,.231,17,32,.531,11,31,9,8,4,19,23,30,56,.536,9,20,.450,19,21,.905,5,27,24,11,3,10,24,79.5,120.5,73.1,.615,.250,.432,53.4,47.4,11.0,11.1,.394,22.0,33.3,.327,.616,13.2,80.0,.339
15,2016-01-02,,Holy Cross,W,65,60,22,52,.423,3,14,.214,18,27,.667,12,37,13,3,7,9,21,19,49,.388,8,21,.381,14,21,.667,6,25,15,6,3,9,18,104.8,96.8,61.9,.519,.269,.501,59.7,59.1,4.8,25.0,.452,12.2,38.7,.346,.469,13.2,80.6,.286
16,2016-01-06,@,Boston University,W,83,67,28,52,.538,6,14,.429,21,26,.808,6,25,12,5,2,14,18,22,53,.415,7,22,.318,16,18,.889,7,27,11,5,2,15,23,116.9,94.4,71.0,.500,.269,.645,48.1,42.9,7.0,6.5,.596,17.9,23.1,.404,.481,19.6,73.1,.302
17,2016-01-09,@,Colgate,W (1 OT),71,68,24,56,.429,3,13,.231,20,27,.741,8,37,10,5,9,12,19,24,65,.369,10,37,.270,10,18,.556,13,38,12,7,3,11,23,98.6,94.4,64.2,.482,.232,.516,49.3,41.7,6.9,32.1,.455,14.8,24.2,.357,.446,13.0,69.0,.154
18,2016-01-13,,Loyola (MD),W,60,52,17,41,.415,3,14,.214,23,35,.657,10,34,8,6,9,18,20,16,52,.308,6,24,.250,14,20,.700,9,28,8,8,1,17,30,88.2,76.5,67.6,.854,.341,.521,54.8,47.1,8.8,32.1,.451,23.8,34.5,.561,.365,21.7,72.7,.269
19,2016-01-16,,Lafayette,W,87,61,37,66,.561,9,17,.529,4,9,.444,16,36,26,6,5,8,18,23,55,.418,9,27,.333,6,13,.462,10,25,15,6,1,11,14,140.3,98.4,62.2,.136,.258,.619,59.0,70.3,9.7,17.9,.629,10.2,51.6,.061,.500,15.2,66.7,.109
20,2016-01-20,@,Lehigh,W,69,64,28,51,.549,1,9,.111,12,17,.706,9,27,16,9,2,13,14,23,51,.451,8,19,.421,10,12,.833,9,24,15,8,5,17,18,107.8,100.0,63.9,.333,.176,.584,52.9,57.1,14.1,6.3,.559,18.0,37.5,.235,.529,23.1,66.7,.196
21,2016-01-27,,American,L,58,63,21,46,.457,2,11,.182,14,20,.700,3,22,11,6,2,12,17,20,47,.426,9,23,.391,14,15,.933,7,28,13,6,2,13,20,93.5,101.6,62.3,.435,.239,.523,44.0,52.4,9.7,8.3,.478,17.8,12.5,.304,.521,19.4,73.1,.298
22,2016-01-30,@,Holy Cross,L (1 OT),80,87,26,50,.520,4,14,.286,24,34,.706,8,29,14,6,2,16,28,27,55,.491,6,19,.316,27,35,.771,6,23,14,7,4,11,27,106.7,116.0,67.0,.680,.280,.605,55.8,53.8,8.0,5.6,.560,19.5,32.0,.480,.545,13.3,77.8,.491
23,2016-02-01,@,Army,W,64,50,22,52,.423,4,8,.500,16,22,.727,10,39,7,5,2,12,18,15,55,.273,6,28,.214,14,19,.737,11,30,7,3,4,10,18,100.0,78.1,63.7,.423,.154,.512,56.5,31.8,7.8,7.4,.462,16.1,34.5,.308,.327,13.5,72.5,.255
24,2016-02-03,,Boston University,L,72,83,29,64,.453,2,16,.125,12,20,.600,9,23,17,7,3,7,26,25,43,.581,9,15,.600,24,34,.706,5,37,13,2,7,18,23,100.0,115.3,71.8,.313,.250,.490,38.3,58.6,9.7,10.7,.469,8.7,22.0,.188,.686,23.3,73.7,.558
25,2016-02-06,,Colgate,L,55,58,23,52,.442,1,14,.071,8,19,.421,11,32,11,2,2,7,18,19,48,.396,11,25,.440,9,17,.529,8,29,12,2,4,7,16,98.2,103.6,56.1,.365,.269,.451,52.5,47.8,3.6,8.7,.452,10.3,34.4,.154,.510,11.1,72.4,.188
26,2016-02-10,@,Loyola (MD),W,71,51,27,47,.574,7,16,.438,10,17,.588,7,28,18,7,5,15,20,15,45,.333,4,19,.211,17,21,.810,7,23,9,6,0,15,16,112.7,81.0,63.0,.362,.340,.645,54.9,66.7,11.1,19.2,.649,21.4,30.4,.213,.378,21.4,75.0,.378
27,2016-02-13,@,Lafayette,W,74,68,23,48,.479,8,16,.500,20,32,.625,7,38,12,3,4,10,17,24,57,.421,9,23,.391,11,15,.733,2,24,13,6,0,7,27,108.8,100.0,67.7,.667,.333,.585,61.3,52.2,4.4,11.8,.563,13.7,24.1,.417,.500,9.8,93.9,.193
28,2016-02-17,,Lehigh,L,74,77,28,54,.519,6,19,.316,12,19,.632,11,30,17,7,3,12,26,22,50,.440,14,23,.609,19,29,.655,8,27,16,3,4,12,17,112.1,116.7,65.9,.352,.352,.587,52.6,60.7,10.6,11.1,.574,16.0,36.7,.222,.580,15.8,70.4,.380
