G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2013-11-09,@,New Mexico,L,52,88,15,56,.268,8,32,.250,14,20,.700,8,23,7,4,2,8,28,31,53,.585,4,13,.308,22,39,.564,13,45,19,4,8,9,18,77.6,131.3,66.5,.357,.571,.397,33.8,46.7,6.0,5.0,.339,10.9,20.0,.250,.623,11.2,53.6,.415
2,2013-11-14,N,Alabama-Huntsville,W,79,73,26,54,.481,8,16,.500,19,29,.655,8,27,14,8,5,9,15,23,59,.390,12,26,.462,15,17,.882,17,37,12,2,2,15,21,117.9,109.0,66.9,.537,.296,.583,42.2,53.8,11.9,15.2,.556,11.7,28.6,.352,.492,18.3,52.8,.254
3,2013-11-17,@,Western Michigan,L,69,73,24,59,.407,12,29,.414,9,15,.600,6,29,15,4,4,7,27,22,48,.458,9,19,.474,20,38,.526,7,39,14,3,1,11,17,100.0,105.8,68.6,.254,.492,.522,42.6,62.5,5.8,13.8,.508,9.6,15.8,.153,.552,14.3,76.7,.417
4,2013-11-19,@,Eastern Kentucky,L,68,82,21,51,.412,9,18,.500,17,31,.548,5,29,16,5,3,15,32,20,49,.408,6,20,.300,36,39,.923,5,37,11,9,3,10,21,91.9,110.8,74.1,.608,.353,.517,43.9,76.2,6.8,10.3,.500,18.6,13.5,.333,.469,12.9,82.8,.735
5,2013-11-25,,Jacksonville State,L,69,76,26,53,.491,3,9,.333,14,19,.737,4,22,20,3,5,10,23,27,58,.466,5,14,.357,17,23,.739,12,31,14,8,5,12,14,101.5,111.8,68.5,.358,.170,.556,41.5,76.9,4.4,11.4,.519,13.9,17.4,.264,.509,14.8,60.0,.293
6,2013-12-03,@,Tennessee State,W,66,65,25,57,.439,8,18,.444,8,13,.615,5,26,9,6,4,9,19,21,56,.375,4,17,.235,19,29,.655,17,43,5,5,6,13,15,100.0,98.5,66.5,.228,.316,.522,37.7,36.0,9.1,10.3,.509,12.5,16.1,.140,.411,15.7,55.3,.339
7,2013-12-05,,Oakwood,W,70,58,27,60,.450,3,16,.188,13,27,.481,13,40,15,10,6,15,13,20,58,.345,7,15,.467,11,13,.846,6,28,8,8,2,18,23,92.1,76.3,75.5,.450,.267,.481,58.8,55.6,13.2,14.0,.475,17.1,37.1,.217,.405,21.9,81.8,.190
8,2013-12-14,@,Ohio,L,47,72,15,54,.278,6,19,.316,11,16,.688,8,28,10,9,1,19,18,24,48,.500,5,15,.333,19,27,.704,6,36,15,11,9,17,16,65.3,100.0,72.2,.296,.352,.381,43.8,66.7,12.5,3.0,.333,23.6,21.1,.204,.552,21.8,76.9,.396
9,2013-12-21,@,Missouri State,L,47,68,15,56,.268,6,26,.231,11,17,.647,5,31,11,7,6,11,26,17,50,.340,9,20,.450,25,31,.806,11,45,11,2,5,14,17,68.1,98.6,68.9,.304,.464,.367,40.8,73.3,10.1,20.0,.321,14.7,12.8,.196,.430,17.8,70.3,.500
10,2013-12-29,@,Alabama-Birmingham,L,57,69,23,64,.359,4,19,.211,7,11,.636,13,34,9,8,8,12,23,23,67,.343,6,21,.286,17,22,.773,17,44,16,6,4,11,15,81.4,98.6,69.8,.172,.297,.412,43.6,39.1,11.4,17.4,.391,14.8,32.5,.109,.388,12.4,55.3,.254
11,2014-01-04,@,Jackson State,W,68,61,18,46,.391,8,23,.348,24,33,.727,4,21,7,9,3,16,26,18,42,.429,0,4,.000,25,34,.735,8,33,2,6,5,22,26,93.2,83.6,72.9,.717,.500,.551,38.9,38.9,12.3,7.9,.478,20.6,13.8,.522,.429,27.4,68.0,.595
12,2014-01-06,@,Grambling,W,70,58,24,58,.414,10,22,.455,12,18,.667,13,32,18,6,5,12,14,19,47,.404,7,19,.368,13,17,.765,8,29,9,4,3,17,19,107.7,89.2,64.8,.310,.379,.526,52.5,75.0,9.2,17.9,.500,15.3,38.2,.207,.479,23.6,70.4,.277
