G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2016-11-11,@,Boston College,W,79,73,30,61,.492,5,18,.278,14,25,.560,7,30,16,8,4,9,18,26,52,.500,9,18,.500,12,23,.522,5,30,15,4,4,16,23,106.8,98.6,74.4,.410,.295,.542,50.0,53.3,10.8,11.8,.533,11.0,21.9,.230,.587,20.3,82.1,.231
2,2016-11-14,@,UCF,L,56,80,21,74,.284,7,31,.226,7,10,.700,11,32,10,8,5,8,20,29,64,.453,9,24,.375,13,18,.722,16,57,17,3,7,16,13,75.7,108.1,74.2,.135,.419,.356,36.0,47.6,10.8,12.5,.331,9.2,21.2,.095,.523,18.1,56.8,.203
3,2016-11-17,,Mississippi College,W,86,55,34,70,.486,14,34,.412,4,4,1.000,10,36,20,8,2,10,19,22,55,.400,2,15,.133,9,16,.563,8,30,9,5,2,17,11,119.4,76.4,71.8,.057,.486,.598,54.5,58.8,11.1,5.0,.586,12.2,31.3,.057,.418,21.4,76.5,.164
4,2016-11-20,@,San Diego,L,72,81,22,60,.367,12,31,.387,16,20,.800,8,32,11,5,7,10,21,26,56,.464,10,20,.500,19,25,.760,7,34,15,7,1,8,21,102.9,115.7,70.2,.333,.517,.518,48.5,50.0,7.1,19.4,.467,12.6,22.9,.267,.554,10.5,77.4,.339
5,2016-11-22,@,New Mexico State,L,74,86,27,53,.509,9,22,.409,11,17,.647,9,18,13,3,4,19,22,31,50,.620,8,13,.615,16,26,.615,13,33,14,8,5,18,18,107.2,124.6,69.2,.321,.415,.606,35.3,48.1,4.3,10.8,.594,23.7,31.0,.208,.700,22.4,40.9,.320
6,2016-11-25,@,Bethune-Cookman,W,76,69,27,54,.500,8,19,.421,14,19,.737,10,32,16,11,10,17,16,28,73,.384,8,24,.333,5,8,.625,13,30,17,5,2,17,19,101.3,92.0,75.4,.352,.352,.603,51.6,59.3,14.7,20.4,.574,21.2,37.0,.259,.438,18.1,62.9,.068
7,2016-11-27,@,Samford,W (2 OT),106,103,35,69,.507,16,36,.444,20,22,.909,11,33,29,9,3,14,21,36,67,.537,15,26,.577,16,25,.640,10,32,30,6,1,14,20,127.7,124.1,66.1,.319,.522,.667,50.8,82.9,10.8,7.3,.623,15.0,33.3,.290,.649,15.1,68.8,.239
8,2016-12-01,@,Louisiana,L,69,101,24,54,.444,3,18,.167,18,25,.720,8,23,9,9,6,21,20,40,68,.588,7,17,.412,14,31,.452,14,37,23,10,3,14,21,85.2,124.7,80.8,.463,.333,.524,38.3,37.5,11.1,11.8,.472,24.2,25.8,.333,.640,14.5,51.7,.206
9,2016-12-08,@,Florida State,L,63,118,21,62,.339,4,23,.174,17,22,.773,11,26,11,4,5,20,12,45,72,.625,17,32,.531,11,12,.917,8,34,32,10,7,11,21,77.8,145.7,81.1,.355,.371,.435,43.3,52.4,4.9,12.5,.371,21.6,29.7,.274,.743,12.4,65.2,.153
10,2016-12-11,,Thomas University,W,95,63,25,57,.439,11,25,.440,34,45,.756,6,38,13,13,15,14,23,20,63,.317,2,16,.125,21,27,.778,7,37,4,7,1,22,35,106.7,70.8,88.6,.789,.439,.606,50.7,52.0,14.6,31.9,.535,15.2,16.7,.596,.333,22.5,82.1,.333
