G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2010-11-12,,Boston University,W,66,64,22,58,.379,7,16,.438,15,18,.833,12,33,13,7,0,11,14,24,50,.480,7,22,.318,9,13,.692,5,23,10,6,5,13,17,101.5,98.5,64.9,.310,.276,.496,58.9,59.1,10.8,0.0,.440,14.2,40.0,.259,.550,18.8,80.8,.180
2,2010-11-16,@,Southern Illinois,W (1 OT),63,62,22,60,.367,6,16,.375,13,21,.619,8,29,13,8,1,14,22,22,49,.449,3,10,.300,15,23,.652,9,38,11,1,3,23,20,84.0,82.7,66.6,.350,.267,.450,43.3,59.1,10.7,2.6,.417,16.7,21.6,.217,.480,27.7,70.0,.306
3,2010-11-20,,Siena,L,68,84,24,59,.407,8,27,.296,12,16,.750,8,22,13,15,3,13,19,29,51,.569,6,10,.600,20,25,.800,8,30,16,9,6,20,17,93.2,115.1,73.2,.271,.458,.511,42.3,54.2,20.5,7.3,.475,16.3,26.7,.203,.627,24.1,63.6,.392
4,2010-11-27,@,Utah State,L,54,56,18,47,.383,9,16,.563,9,15,.600,8,34,11,2,1,12,19,19,50,.380,3,18,.167,15,24,.625,9,34,12,4,6,5,17,93.1,96.6,57.8,.319,.340,.499,50.0,61.1,3.4,3.1,.479,18.1,24.2,.191,.410,7.5,74.3,.300
5,2010-12-01,@,Providence,L,72,77,29,65,.446,6,18,.333,8,11,.727,10,23,15,11,5,8,18,28,62,.452,5,12,.417,16,21,.762,19,43,10,6,10,15,12,105.9,113.2,68.1,.169,.277,.513,34.8,51.7,16.2,10.0,.492,10.2,29.4,.123,.492,17.2,40.6,.258
6,2010-12-04,N,Drexel,L,58,63,22,56,.393,2,13,.154,12,16,.750,12,34,9,6,6,10,15,24,61,.393,6,12,.500,9,13,.692,12,29,10,4,6,9,15,92.1,100.0,62.9,.286,.232,.456,54.0,40.9,9.5,12.2,.411,13.6,41.4,.214,.443,11.8,64.7,.148
7,2010-12-08,,Rhode Island,L,67,79,22,48,.458,5,17,.294,18,33,.545,8,26,16,5,5,15,28,24,52,.462,5,15,.333,26,30,.867,13,34,9,7,3,11,22,100.0,117.9,67.5,.688,.354,.526,43.3,72.7,7.5,13.5,.510,19.1,27.6,.375,.510,14.2,58.1,.500
8,2010-12-22,N,Saint Louis,L,49,71,16,44,.364,4,12,.333,13,19,.684,5,25,9,4,1,17,15,26,50,.520,7,16,.438,12,18,.667,3,24,14,6,2,10,17,75.4,109.2,65.3,.432,.273,.462,51.0,56.3,6.2,2.9,.409,24.3,19.2,.295,.590,14.6,87.0,.240
9,2010-12-23,N,ETSU,W,77,67,26,54,.481,11,18,.611,14,18,.778,7,30,19,6,3,9,22,22,50,.440,5,14,.357,18,30,.600,9,31,10,7,3,12,16,116.7,101.5,65.9,.333,.333,.616,49.2,73.1,9.1,8.3,.583,12.6,24.1,.259,.490,15.7,71.9,.360
10,2010-12-24,N,Texas State,W,86,78,28,48,.583,5,12,.417,25,34,.735,7,18,11,8,1,12,20,27,43,.628,8,15,.533,16,23,.696,9,26,9,8,3,16,25,132.3,120.0,65.0,.708,.250,.670,40.9,39.3,12.3,3.6,.635,15.8,29.2,.521,.721,22.9,55.0,.372
