G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2014-11-14,,St. Peter's,W,70,58,20,41,.488,6,13,.462,24,30,.800,8,33,8,5,3,14,17,22,61,.361,6,26,.231,8,12,.667,16,30,6,8,1,13,27,112.9,93.5,62.5,.732,.317,.633,52.4,40.0,8.1,8.6,.561,20.2,36.4,.585,.410,16.3,61.0,.131
2,2014-11-17,,Northwestern,L,56,69,16,44,.364,6,15,.400,18,27,.667,5,24,8,5,3,15,18,22,50,.440,8,14,.571,17,21,.810,10,38,11,5,1,15,26,84.8,104.5,65.9,.614,.341,.493,38.7,50.0,7.6,8.3,.432,20.9,15.2,.409,.520,20.0,65.5,.340
3,2014-11-19,@,Holy Cross,L,65,80,23,51,.451,4,17,.235,15,17,.882,11,31,10,3,5,23,19,30,60,.500,7,21,.333,13,18,.722,9,23,16,15,4,14,20,90.3,111.1,72.3,.333,.333,.550,57.4,43.5,4.2,12.8,.490,28.0,44.0,.294,.558,17.0,69.0,.217
4,2014-11-22,@,Indiana State,L,66,78,23,59,.390,7,18,.389,13,19,.684,12,34,12,3,3,20,23,27,56,.482,6,16,.375,18,23,.783,6,29,13,10,3,14,21,88.0,104.0,75.5,.322,.305,.485,54.0,52.2,4.0,7.5,.449,22.7,34.3,.220,.536,17.3,78.6,.321
5,2014-11-24,@,Illinois,L,68,89,24,58,.414,5,17,.294,15,22,.682,11,31,9,2,2,12,18,30,62,.484,8,21,.381,21,28,.750,14,35,17,7,6,7,21,98.6,129.0,68.9,.379,.293,.497,47.0,37.5,2.9,4.9,.457,14.9,34.4,.259,.548,8.5,58.8,.339
6,2014-11-27,N,Austin Peay,L,58,79,23,55,.418,5,20,.250,7,10,.700,3,24,14,9,6,21,13,33,62,.532,7,16,.438,6,11,.545,8,39,19,13,1,17,16,75.3,102.6,77.0,.182,.364,.485,38.1,60.9,11.7,13.0,.464,26.0,8.8,.127,.589,20.2,72.4,.097
7,2014-11-28,N,Prairie View,W,81,71,28,50,.560,6,13,.462,19,23,.826,10,38,17,3,3,21,20,29,69,.420,3,7,.429,10,21,.476,15,25,7,16,3,10,19,111.0,97.3,73.0,.460,.260,.665,60.3,60.7,4.1,4.8,.620,25.6,50.0,.380,.442,11.2,65.1,.145
8,2014-11-30,,Johnson & Wales (RI),W,75,65,25,55,.455,6,16,.375,19,32,.594,14,49,16,6,4,20,19,22,67,.328,6,24,.250,15,24,.625,15,38,9,12,3,14,24,97.4,84.4,76.8,.582,.291,.534,56.3,64.0,7.8,9.3,.509,22.2,37.8,.345,.373,15.2,70.0,.224
9,2014-12-03,,American,L,49,66,17,50,.340,3,15,.200,12,19,.632,13,31,7,4,4,12,22,23,46,.500,5,11,.455,15,21,.714,6,31,10,6,4,9,16,83.1,111.9,58.5,.380,.300,.415,50.0,41.2,6.8,11.4,.370,16.9,34.2,.240,.554,13.9,75.0,.326
10,2014-12-06,,Bryant,W,69,62,21,52,.404,3,13,.231,24,31,.774,12,40,7,4,8,13,17,21,64,.328,7,29,.241,13,17,.765,10,27,10,7,7,8,23,100.0,89.9,68.9,.596,.250,.517,59.7,33.3,5.8,22.9,.433,16.3,41.4,.462,.383,10.0,73.7,.203
11,2014-12-08,@,Providence,W,77,67,24,55,.436,10,23,.435,19,24,.792,5,28,13,3,4,13,17,25,63,.397,4,19,.211,13,21,.619,12,33,13,9,7,11,20,105.5,91.8,73.2,.436,.418,.580,45.9,54.2,4.1,9.1,.527,16.4,19.2,.345,.429,13.1,65.7,.206
12,2014-12-22,@,Central Connecticut,W,67,55,23,50,.460,9,20,.450,12,16,.750,8,37,11,6,7,21,17,20,62,.323,4,13,.308,11,15,.733,9,28,8,9,7,10,14,95.7,78.6,70.4,.320,.400,.582,56.9,47.8,8.6,14.3,.550,26.7,29.6,.240,.355,12.6,76.3,.177
13,2014-12-28,,Sacred Heart,W,79,76,28,58,.483,5,18,.278,18,27,.667,13,34,15,13,3,18,16,29,63,.460,7,18,.389,11,13,.846,11,31,18,14,4,18,22,103.9,100.0,76.0,.466,.310,.558,52.3,53.6,17.1,6.7,.526,20.3,39.4,.310,.516,20.6,65.6,.175
14,2014-12-31,@,Rhode Island,L,60,80,18,48,.375,5,12,.417,19,30,.633,8,24,12,6,4,12,23,28,55,.509,6,13,.462,18,24,.750,10,34,18,4,8,11,24,89.6,119.4,66.8,.625,.250,.482,41.4,66.7,9.0,9.5,.427,16.2,25.0,.396,.564,14.2,61.5,.327
