G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2015-11-13,@,Hofstra,L,85,96,34,71,.479,11,32,.344,6,9,.667,10,30,17,4,2,12,20,35,65,.538,11,28,.393,15,24,.625,11,37,23,7,1,13,12,109.0,123.1,77.8,.127,.451,.565,44.8,50.0,5.1,5.4,.556,13.7,27.8,.085,.623,14.5,64.5,.231
2,2015-11-16,,Lehigh,W,98,89,28,66,.424,11,30,.367,31,38,.816,21,38,16,6,3,9,22,27,58,.466,13,27,.481,22,28,.786,12,27,19,7,4,14,29,134.2,121.9,72.7,.576,.455,.583,58.5,57.1,8.2,9.7,.508,9.7,58.3,.470,.578,16.4,58.6,.379
3,2015-11-21,,Cornell,W,87,62,30,67,.448,8,23,.348,19,27,.704,16,40,19,5,2,10,24,17,48,.354,6,22,.273,22,32,.688,6,27,9,1,6,16,24,117.6,83.8,73.5,.403,.343,.545,59.7,63.3,6.8,7.7,.507,11.1,43.2,.284,.417,20.2,80.0,.458
4,2015-11-24,,St. Bonaventure,L,73,77,24,63,.381,8,30,.267,17,23,.739,11,30,16,3,4,7,22,24,54,.444,5,18,.278,24,28,.857,6,34,15,4,3,9,22,104.3,110.0,70.1,.365,.476,.494,46.9,66.7,4.3,11.1,.444,8.6,28.2,.270,.491,11.8,76.0,.444
5,2015-11-28,@,Buffalo,L (1 OT),96,98,34,70,.486,11,29,.379,17,23,.739,13,40,18,6,3,19,26,34,70,.486,7,16,.438,23,33,.697,12,35,15,12,3,10,23,112.9,115.3,75.8,.329,.414,.593,53.3,52.9,7.1,5.6,.564,19.0,36.1,.243,.536,10.5,69.2,.329
6,2015-12-04,,Monmouth,W,96,86,29,66,.439,16,35,.457,22,29,.759,11,43,20,4,5,14,20,28,69,.406,9,26,.346,21,26,.808,10,37,13,8,4,8,23,118.5,106.2,81.1,.439,.530,.602,53.8,69.0,4.9,11.6,.561,14.9,28.9,.333,.471,9.0,76.2,.304
7,2015-12-05,,Quinnipiac,L,76,78,27,68,.397,8,30,.267,14,20,.700,12,29,13,6,3,11,18,29,61,.475,6,16,.375,14,18,.778,14,40,12,5,5,18,19,101.3,104.0,75.0,.294,.441,.490,42.0,48.1,8.0,6.7,.456,12.4,31.6,.206,.525,20.6,54.8,.230
8,2015-12-10,@,Penn State,L,67,81,22,65,.338,8,31,.258,15,23,.652,12,23,12,12,2,12,23,28,50,.560,3,12,.250,22,26,.846,10,35,16,5,7,21,20,89.3,108.0,74.6,.354,.477,.441,39.7,54.5,16.0,5.3,.400,13.6,32.4,.231,.590,25.2,52.4,.440
9,2015-12-12,@,Kent State,L,77,84,26,66,.394,11,29,.379,14,18,.778,4,23,18,7,1,10,25,32,59,.542,3,14,.214,17,30,.567,12,42,18,7,7,12,18,100.0,109.1,76.9,.273,.439,.516,35.4,69.2,9.1,2.2,.477,11.8,11.8,.212,.568,14.1,61.3,.288
10,2015-12-19,,Boston University,W,84,68,23,59,.390,8,25,.320,30,42,.714,16,33,12,10,3,16,19,24,46,.522,6,19,.316,14,19,.737,4,24,11,5,6,23,29,110.5,89.5,76.5,.712,.424,.532,57.9,52.2,13.2,11.1,.458,16.9,44.4,.508,.587,29.5,81.0,.304
11,2015-12-22,N,Louisiana-Monroe,W (3 OT),108,96,29,74,.392,15,35,.429,35,48,.729,9,37,13,11,0,13,25,34,71,.479,7,22,.318,21,33,.636,14,55,17,8,3,24,33,109.1,97.0,71.8,.649,.473,.558,40.2,44.8,11.1,0.0,.493,11.8,18.0,.473,.528,21.7,66.7,.296
12,2015-12-23,N,Nicholls State,W,83,74,30,59,.508,10,23,.435,13,16,.813,6,27,18,5,2,7,17,30,61,.492,6,20,.300,8,12,.667,9,30,19,3,0,12,16,120.3,107.2,68.7,.271,.390,.623,47.4,60.0,7.2,4.9,.593,9.5,22.2,.220,.541,15.2,70.0,.131
13,2016-01-02,@,Marist,W,92,83,28,57,.491,9,24,.375,27,34,.794,11,34,15,4,4,10,17,29,62,.468,15,35,.429,10,17,.588,8,29,17,6,0,11,24,126.0,113.7,72.6,.596,.421,.629,54.0,53.6,5.5,14.8,.570,12.0,34.4,.474,.589,13.6,74.2,.161
14,2016-01-04,@,Monmouth,L,66,81,19,59,.322,7,28,.250,21,33,.636,8,27,13,7,1,8,16,32,59,.542,8,18,.444,9,12,.750,11,44,14,2,3,17,25,90.4,111.0,72.7,.559,.475,.442,38.0,68.4,9.6,2.4,.381,9.7,19.5,.356,.610,20.8,63.3,.153
15,2016-01-07,,Manhattan,L,86,94,25,50,.500,9,22,.409,27,35,.771,7,23,17,2,3,11,24,29,52,.558,14,22,.636,22,29,.759,5,22,21,5,0,8,27,122.9,134.3,69.7,.700,.440,.645,51.1,68.0,2.9,10.0,.590,14.2,29.2,.540,.692,10.8,76.2,.423
16,2016-01-09,,St. Peter's,L,53,70,19,64,.297,7,28,.250,8,11,.727,8,29,9,7,1,14,18,25,49,.510,7,17,.412,13,19,.684,4,35,16,6,5,16,15,72.6,95.9,72.6,.172,.438,.383,45.3,47.4,9.6,3.1,.352,16.8,20.5,.125,.582,21.6,84.0,.265
17,2016-01-12,@,Dartmouth,L,69,80,28,63,.444,8,30,.267,5,8,.625,17,30,11,6,5,16,22,23,43,.535,6,13,.462,28,35,.800,7,25,14,9,0,16,15,103.0,119.4,67.2,.127,.476,.516,54.5,39.3,9.0,16.7,.508,19.3,48.6,.079,.605,21.2,65.0,.651
18,2016-01-15,@,Manhattan,W,65,62,22,51,.431,3,14,.214,18,23,.783,9,33,13,9,3,14,17,20,50,.400,8,21,.381,14,21,.667,8,27,15,9,1,14,19,98.5,93.9,66.5,.451,.275,.525,55.0,59.1,13.6,10.3,.461,18.4,32.1,.353,.480,18.9,75.0,.280
19,2016-01-17,@,Quinnipiac,W,63,53,22,54,.407,8,20,.400,11,16,.688,6,29,16,8,3,6,16,19,55,.345,9,25,.360,6,10,.600,10,37,13,2,2,15,16,100.0,84.1,63.2,.296,.370,.511,43.9,72.7,12.7,10.0,.481,8.9,18.2,.204,.427,20.1,69.7,.109
20,2016-01-22,@,Niagara,W,70,61,23,53,.434,5,22,.227,19,26,.731,10,32,15,4,6,10,19,19,53,.358,4,20,.200,19,26,.731,10,30,11,7,0,10,21,107.7,93.8,65.4,.491,.415,.536,51.6,65.2,6.2,18.2,.481,13.3,33.3,.358,.396,13.3,68.8,.358
21,2016-01-24,,Siena,L,78,99,29,64,.453,13,21,.619,7,13,.538,7,20,16,8,2,10,19,33,50,.660,10,19,.526,23,28,.821,4,31,27,5,6,12,19,108.3,137.5,72.2,.203,.328,.556,39.2,55.2,11.1,6.5,.555,12.5,20.6,.109,.760,15.9,76.5,.460
22,2016-01-29,@,Fairfield,L,77,84,25,58,.431,7,22,.318,20,23,.870,7,29,14,4,2,11,20,29,65,.446,8,31,.258,18,21,.857,11,35,16,6,2,10,19,105.5,115.1,73.5,.397,.379,.559,45.3,56.0,5.5,5.9,.491,13.8,22.6,.345,.508,11.8,66.7,.277
23,2016-01-31,@,Rider,L,68,79,20,48,.417,7,23,.304,21,24,.875,6,24,10,5,0,11,21,27,47,.574,8,15,.533,17,30,.567,8,30,15,7,3,10,17,106.3,123.4,63.8,.500,.479,.572,44.4,50.0,7.8,0.0,.490,15.6,21.4,.438,.660,14.0,69.2,.362
24,2016-02-05,,Iona,L,66,84,23,63,.365,5,21,.238,15,20,.750,9,32,15,5,3,12,14,30,60,.500,12,26,.462,12,15,.800,9,36,20,5,5,14,18,89.2,113.5,73.8,.317,.333,.455,47.1,65.2,6.8,8.8,.405,14.2,25.0,.238,.600,17.3,71.9,.200
25,2016-02-07,,Rider,W,67,61,24,55,.436,8,22,.364,11,16,.688,7,21,12,9,0,7,18,20,51,.392,5,26,.192,16,18,.889,13,37,13,0,5,17,19,106.3,96.8,63.1,.291,.400,.535,36.2,50.0,14.3,0.0,.509,10.1,22.6,.200,.441,22.2,51.9,.314
