G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2013-11-08,,Florida Gulf Coast,W,79,55,25,48,.521,5,10,.500,24,31,.774,5,28,6,7,1,8,22,19,43,.442,6,15,.400,11,21,.524,3,19,8,3,2,16,21,119.7,83.3,65.9,.646,.208,.630,59.6,24.0,10.6,3.6,.573,11.3,23.8,.500,.512,23.2,88.5,.256
2,2013-11-12,,Western Illinois,W,62,47,22,50,.440,5,13,.385,13,22,.591,7,29,6,7,1,8,16,17,45,.378,4,19,.211,9,15,.600,4,28,7,5,2,14,18,100.0,75.8,61.8,.440,.260,.513,50.9,27.3,11.3,3.8,.490,11.7,22.6,.260,.422,21.2,84.6,.200
3,2013-11-17,,South Carolina State,W,83,57,26,56,.464,8,20,.400,23,32,.719,10,35,11,5,4,5,20,18,56,.321,6,19,.316,15,23,.652,12,34,9,1,1,13,24,123.9,85.1,67.1,.571,.357,.583,50.7,42.3,7.5,10.8,.536,6.6,31.3,.411,.375,16.3,67.6,.268
4,2013-11-21,N,UMass,L,90,96,28,66,.424,5,16,.313,29,39,.744,16,32,6,10,5,13,34,30,60,.500,3,11,.273,33,43,.767,15,38,10,5,4,16,27,111.1,118.5,81.5,.591,.242,.532,45.7,21.4,12.3,10.2,.462,13.3,41.0,.439,.525,16.6,51.6,.550
5,2013-11-22,N,Alabama-Birmingham,L,74,87,28,65,.431,6,20,.300,12,18,.667,7,22,7,9,1,6,24,29,54,.537,5,13,.385,24,33,.727,12,35,16,2,6,12,12,104.2,122.5,71.1,.277,.308,.503,38.6,25.0,12.7,2.4,.477,7.5,23.3,.185,.583,14.7,55.6,.444
6,2013-11-24,N,Georgia,W,73,65,23,52,.442,5,12,.417,22,27,.815,9,29,10,6,7,7,25,23,54,.426,3,13,.231,16,30,.533,12,32,7,2,4,7,18,115.9,103.2,63.0,.519,.231,.563,47.5,43.5,9.5,17.1,.490,9.7,31.0,.423,.454,9.3,62.5,.296
7,2013-11-30,,Northern Illinois,W,63,58,20,50,.400,3,15,.200,20,33,.606,11,37,10,10,6,16,22,18,49,.367,3,14,.214,19,28,.679,10,34,7,9,3,15,25,91.3,84.1,69.0,.660,.300,.480,52.1,50.0,14.5,17.1,.430,19.6,31.4,.400,.398,19.4,72.2,.388
8,2013-12-04,,Miami (FL),W,60,49,18,46,.391,7,20,.350,17,22,.773,6,33,12,10,5,11,16,16,50,.320,7,25,.280,10,15,.667,6,32,11,4,3,13,20,95.2,77.8,62.8,.478,.435,.531,50.8,66.7,15.9,20.0,.467,16.3,18.8,.370,.390,18.5,81.8,.200
9,2013-12-08,@,Creighton,L,67,82,22,52,.423,5,19,.263,18,26,.692,5,28,13,4,2,9,23,27,55,.491,11,29,.379,17,22,.773,8,34,21,6,1,11,20,98.5,120.6,68.4,.500,.365,.521,45.2,59.1,5.9,7.7,.471,12.3,16.1,.346,.591,14.4,74.2,.309
10,2013-12-14,,Arkansas State,W,79,67,29,60,.483,8,16,.500,13,18,.722,8,34,19,15,1,16,21,24,55,.436,7,17,.412,12,23,.522,10,32,10,7,1,21,22,102.6,87.0,76.7,.300,.267,.576,51.5,65.5,19.5,2.6,.550,18.9,26.7,.217,.500,24.2,72.2,.218
