G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2017-11-10,@,Arkansas,L,56,95,20,61,.328,8,29,.276,8,15,.533,11,26,12,6,1,19,20,36,63,.571,9,22,.409,14,22,.636,7,34,28,7,6,11,18,72.7,123.4,76.8,.246,.475,.411,43.3,60.0,7.8,2.4,.393,21.8,28.9,.131,.643,13.0,68.2,.222
2,2017-11-13,,Alabama A&M,W,87,68,32,64,.500,8,26,.308,15,20,.750,10,32,21,10,4,14,23,21,51,.412,7,15,.467,19,24,.792,8,32,11,7,2,25,21,111.5,87.2,78.5,.313,.406,.592,50.0,65.6,12.8,11.1,.563,16.0,29.4,.234,.480,28.6,73.3,.373
3,2017-11-16,@,LSU,L,86,105,31,63,.492,15,29,.517,9,13,.692,12,25,15,7,0,15,21,39,65,.600,8,23,.348,19,20,.950,13,33,29,10,4,9,15,121.1,147.9,71.3,.206,.460,.622,43.1,48.4,9.9,0.0,.611,17.8,37.5,.143,.662,10.8,50.0,.292
4,2017-11-19,@,Loyola (IL),L,67,88,24,60,.400,7,27,.259,12,16,.750,11,27,12,5,0,9,20,29,47,.617,11,23,.478,19,26,.731,4,28,18,2,3,9,16,103.1,135.4,65.0,.267,.450,.496,49.1,50.0,7.7,0.0,.458,11.7,31.4,.200,.734,13.2,80.0,.404
5,2017-11-21,N,Valparaiso,L,67,88,25,59,.424,8,25,.320,9,13,.692,7,14,10,5,0,8,16,34,65,.523,8,27,.296,12,16,.750,18,45,21,4,4,13,15,100.0,131.3,66.9,.220,.424,.514,23.7,40.0,7.5,0.0,.492,10.9,20.6,.153,.585,15.2,28.0,.185
6,2017-11-24,,Southeastern Louisiana,L,71,77,27,55,.491,10,21,.476,7,9,.778,11,32,18,7,5,16,14,29,60,.483,12,30,.400,7,11,.636,10,27,20,9,2,14,12,106.0,114.9,66.8,.164,.382,.599,54.2,66.7,10.4,16.7,.582,21.3,39.3,.127,.583,17.7,67.7,.117
7,2017-11-26,,Mississippi Valley State,W,83,70,27,52,.519,16,29,.552,13,18,.722,7,32,23,3,6,10,15,27,63,.429,9,24,.375,7,9,.778,9,30,15,3,1,7,16,129.7,109.4,64.4,.346,.558,.685,51.6,85.2,4.7,15.4,.673,14.2,25.0,.250,.500,9.4,73.5,.111
8,2017-12-03,@,Jacksonville State,L,58,89,20,60,.333,8,31,.258,10,15,.667,9,29,14,7,1,18,17,33,53,.623,11,21,.524,12,20,.600,4,35,23,7,2,13,18,78.4,120.3,73.8,.250,.517,.432,45.3,70.0,9.5,3.1,.400,21.1,22.5,.167,.726,17.2,83.3,.226
9,2017-12-05,@,Memphis,L,64,65,21,54,.389,9,28,.321,13,17,.765,10,28,13,10,2,12,20,22,53,.415,5,22,.227,16,21,.762,16,35,14,6,2,15,16,101.6,103.2,63.0,.315,.519,.516,44.4,61.9,15.9,6.5,.472,16.2,34.5,.241,.462,19.2,52.9,.302
10,2017-12-09,@,Clemson,L,59,81,21,47,.447,9,21,.429,8,12,.667,5,24,10,4,0,22,26,25,60,.417,9,36,.250,22,33,.667,15,35,17,10,4,9,17,84.3,115.7,69.7,.255,.447,.560,40.7,47.6,5.7,0.0,.543,29.5,20.0,.170,.492,10.6,55.9,.367
