G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2014-11-14,@,Boston College,L,50,58,15,49,.306,6,23,.261,14,20,.700,7,33,11,5,1,19,24,19,53,.358,1,19,.053,19,27,.704,9,30,5,6,2,11,17,72.5,84.1,69.2,.408,.469,.427,52.4,73.3,7.2,2.9,.367,24.5,25.0,.286,.368,14.3,74.3,.358
2,2014-11-18,,Thomas (ME),W,84,36,28,58,.483,4,15,.267,24,33,.727,14,51,8,8,2,13,12,15,54,.278,4,18,.222,2,3,.667,2,20,7,6,3,22,22,113.5,48.6,74.1,.569,.259,.570,71.8,28.6,10.8,5.6,.517,15.0,43.8,.414,.315,28.4,94.9,.037
3,2014-11-20,@,Bryant,L,63,72,23,59,.390,10,23,.435,7,9,.778,8,28,13,6,3,13,17,25,52,.481,8,21,.381,14,18,.778,6,29,12,3,4,12,16,94.0,107.5,67.4,.153,.390,.498,49.1,56.5,9.0,9.7,.475,17.0,25.8,.119,.558,16.5,76.9,.269
4,2014-11-25,,Boston University,W,75,68,23,56,.411,8,24,.333,21,26,.808,6,30,13,4,0,6,21,19,52,.365,8,27,.296,22,30,.733,13,36,7,3,2,14,21,110.3,100.0,67.8,.464,.429,.549,45.5,56.5,5.9,0.0,.482,8.1,20.7,.375,.442,17.4,64.9,.423
5,2014-11-30,@,Dartmouth,W,65,63,25,52,.481,6,20,.300,9,14,.643,9,26,10,5,1,7,15,22,47,.468,8,16,.500,11,18,.611,8,26,12,3,3,12,17,112.1,108.6,58.1,.269,.385,.554,50.0,40.0,8.6,3.2,.538,10.7,33.3,.173,.553,17.8,68.0,.234
6,2014-12-03,@,LIU-Brooklyn,W,72,56,25,60,.417,12,26,.462,10,11,.909,8,33,14,7,2,11,20,16,53,.302,6,23,.261,18,22,.818,9,34,8,5,2,14,17,105.9,82.4,68.3,.183,.433,.552,49.3,56.0,10.3,6.7,.517,14.4,24.2,.167,.358,18.1,73.5,.340
7,2014-12-06,,Wheelock,W,96,45,38,62,.613,6,12,.500,14,19,.737,12,42,18,11,1,10,8,20,52,.385,5,16,.313,0,0,,1,15,11,5,1,16,16,141.2,66.2,68.0,.306,.194,.676,73.7,47.4,16.2,2.8,.661,12.3,46.2,.226,.433,23.5,96.8,.000
8,2014-12-09,@,Rutgers,L,56,60,22,61,.361,6,26,.231,6,12,.500,7,33,12,5,0,11,19,21,52,.404,5,15,.333,13,18,.722,5,34,8,3,6,15,13,78.9,84.5,70.6,.197,.426,.420,49.3,54.5,7.0,0.0,.410,14.2,19.4,.098,.452,19.9,83.9,.250
9,2014-12-14,,Colgate,W,63,57,20,45,.444,8,15,.533,15,21,.714,8,30,7,2,0,13,15,22,46,.478,6,19,.316,7,9,.778,2,21,10,7,1,9,20,106.8,96.6,58.6,.467,.333,.573,58.8,35.0,3.4,0.0,.533,19.1,29.6,.333,.543,15.2,91.7,.152
10,2014-12-20,@,Sacred Heart,L,60,73,22,65,.338,5,21,.238,11,17,.647,15,37,8,7,2,12,17,28,53,.528,2,6,.333,15,20,.750,4,32,13,5,6,10,14,87.0,105.8,69.3,.262,.323,.411,53.6,36.4,10.1,4.3,.377,14.1,34.9,.169,.547,13.8,84.6,.283
11,2014-12-22,,LIU-Brooklyn,L (1 OT),72,73,29,67,.433,1,10,.100,13,22,.591,11,43,10,5,3,13,25,27,57,.474,6,15,.400,13,23,.565,3,31,9,2,2,15,21,90.0,91.3,70.8,.328,.149,.465,58.1,34.5,6.3,7.1,.440,14.4,28.2,.194,.526,18.1,91.4,.228
