G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2013-11-08,N,Loyola Marymount,L,75,78,25,54,.463,5,18,.278,20,24,.833,5,28,10,2,5,19,22,28,62,.452,5,15,.333,17,23,.739,10,30,12,8,4,15,20,94.9,98.7,78.7,.444,.333,.573,48.3,40.0,2.5,10.6,.509,22.5,20.0,.370,.492,17.1,69.7,.274
2,2013-11-09,@,San Diego,L,59,70,18,52,.346,6,24,.250,17,26,.654,13,28,9,6,2,10,22,25,48,.521,5,14,.357,15,19,.789,3,30,15,3,5,11,23,93.7,111.1,63.2,.500,.462,.458,48.3,50.0,9.5,5.9,.404,13.4,32.5,.327,.573,16.2,83.3,.313
3,2013-11-16,,Western New Mexico,W,91,41,30,58,.517,8,22,.364,23,34,.676,15,52,17,10,2,13,20,13,54,.241,4,17,.235,11,21,.524,7,28,6,9,1,14,25,126.4,56.9,71.6,.586,.379,.614,65.0,56.7,13.9,5.4,.586,14.9,41.7,.397,.278,18.0,84.1,.204
4,2013-11-21,@,Utah,L,54,79,19,58,.328,3,21,.143,13,23,.565,10,31,7,5,3,12,23,29,56,.518,6,16,.375,15,28,.536,13,47,14,8,7,15,17,76.1,111.3,71.1,.397,.362,.392,39.7,36.8,7.0,7.5,.353,14.8,22.7,.224,.571,17.8,61.8,.268
5,2013-11-22,N,Savannah State,W,72,71,22,53,.415,7,15,.467,21,29,.724,13,37,10,3,2,13,14,27,57,.474,6,15,.400,11,15,.733,6,25,6,4,12,10,27,107.5,106.0,67.5,.547,.283,.539,59.7,45.5,4.5,4.8,.481,16.3,40.6,.396,.526,13.5,80.0,.193
6,2013-11-23,N,Lamar,W,78,69,24,57,.421,10,22,.455,20,31,.645,9,39,17,6,2,10,17,26,66,.394,4,11,.364,13,14,.929,8,35,15,5,5,10,24,105.4,93.2,73.7,.544,.386,.544,52.7,70.8,8.1,3.6,.509,12.2,25.0,.351,.424,12.1,78.9,.197
7,2013-11-29,,San Diego Christian,W,91,61,30,52,.577,4,14,.286,27,37,.730,9,35,19,7,1,10,17,21,52,.404,7,15,.467,12,19,.632,7,26,8,8,0,16,23,130.0,87.1,70.3,.712,.269,.654,57.4,63.3,10.0,2.7,.615,12.6,32.1,.519,.471,20.8,78.8,.231
8,2013-12-03,,Vanguard,W,82,73,24,52,.462,4,10,.400,30,38,.789,7,39,12,5,3,12,21,23,70,.329,8,29,.276,19,28,.679,10,32,11,6,3,8,28,105.1,93.6,78.2,.731,.192,.585,54.9,50.0,6.4,7.3,.500,14.6,24.1,.577,.386,8.8,76.2,.271
9,2013-12-14,@,Northern Arizona,L,61,63,19,50,.380,7,22,.318,16,20,.800,8,31,7,5,1,18,18,20,51,.392,4,13,.308,19,22,.864,6,31,9,13,7,12,16,89.7,92.6,68.5,.400,.440,.513,50.0,36.8,7.4,2.6,.450,23.2,24.2,.320,.431,16.3,79.3,.373
10,2013-12-18,@,Tulsa,L,65,66,18,38,.474,10,15,.667,19,26,.731,1,28,13,4,2,16,27,23,57,.404,4,15,.267,16,31,.516,11,30,9,7,1,7,21,97.0,98.5,66.5,.684,.395,.645,48.3,72.2,6.0,4.8,.605,24.1,5.0,.500,.439,8.9,71.1,.281
11,2013-12-23,@,New Mexico,L,68,80,25,58,.431,10,23,.435,8,14,.571,5,19,19,6,3,12,23,25,48,.521,6,12,.500,24,32,.750,7,32,20,8,8,11,13,98.6,115.9,69.4,.241,.397,.526,37.3,76.0,8.7,8.3,.517,15.7,16.7,.138,.583,14.8,66.7,.500
12,2013-12-29,@,Chattanooga,L,64,69,20,55,.364,5,25,.200,19,23,.826,10,35,14,5,3,12,17,25,63,.397,4,19,.211,15,20,.750,12,33,13,7,5,9,17,92.8,100.0,68.7,.418,.455,.485,51.5,70.0,7.2,6.8,.409,15.4,32.3,.345,.429,11.0,67.6,.238
13,2013-12-30,N,Middle Tennessee,L,56,79,13,42,.310,2,7,.286,28,34,.824,9,32,8,1,0,13,18,31,64,.484,4,14,.286,13,22,.591,10,29,18,5,6,4,25,86.2,121.5,65.3,.810,.167,.482,52.5,61.5,1.5,0.0,.333,18.3,32.1,.667,.516,5.1,69.7,.203
14,2014-01-02,,Texas-Rio Grande Valley,W,91,85,25,48,.521,14,28,.500,27,31,.871,7,33,22,2,3,17,19,34,70,.486,5,16,.313,12,17,.706,8,21,15,9,1,5,24,123.0,114.9,73.9,.646,.583,.725,61.1,88.0,2.7,5.6,.667,21.3,35.0,.563,.521,6.0,76.5,.171
15,2014-01-04,,New Mexico State,L,62,84,23,57,.404,4,13,.308,12,16,.750,4,20,9,6,1,8,20,28,55,.509,9,19,.474,19,26,.731,11,39,15,4,5,11,17,91.2,123.5,68.0,.281,.228,.480,33.9,39.1,8.8,2.8,.439,11.0,12.5,.211,.591,14.0,59.3,.345
16,2014-01-09,@,Cal State Bakersfield,W,66,63,20,41,.488,4,14,.286,22,32,.688,4,30,10,1,2,13,21,19,55,.345,5,25,.200,20,21,.952,7,30,9,6,2,12,28,97.1,92.6,67.6,.780,.341,.587,50.0,50.0,1.5,6.7,.537,18.8,14.8,.537,.391,15.6,78.8,.364
17,2014-01-11,@,Utah Valley,L,58,65,17,51,.333,5,23,.217,19,22,.864,9,39,7,1,6,11,21,23,57,.404,8,20,.400,11,23,.478,7,32,14,5,2,3,15,90.6,101.6,63.7,.431,.451,.472,54.9,41.2,1.6,16.2,.382,15.2,26.5,.373,.474,4.2,81.1,.193
18,2014-01-23,,Idaho,W,86,73,23,48,.479,5,21,.238,35,41,.854,6,29,12,2,3,11,26,22,55,.400,3,12,.250,26,35,.743,11,31,11,4,1,11,31,119.4,101.4,72.1,.854,.438,.637,48.3,52.2,2.8,7.0,.531,14.0,23.1,.729,.427,13.3,67.6,.473
