G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2013-11-09,@,Northwood (TX),W,88,72,28,62,.452,11,30,.367,21,36,.583,14,45,20,9,3,19,16,27,73,.370,4,26,.154,14,21,.667,11,37,12,14,0,20,25,100.0,81.8,88.0,.581,.484,.556,54.9,71.4,10.2,6.4,.540,19.4,35.0,.339,.397,19.4,73.8,.192
2,2013-11-11,@,Trinity (TX),W,74,62,24,54,.444,9,22,.409,17,24,.708,12,40,16,6,4,8,13,25,62,.403,7,23,.304,5,8,.625,11,29,14,4,3,7,19,119.4,100.0,61.6,.444,.407,.566,58.0,66.7,9.7,10.3,.528,10.9,40.0,.315,.460,9.6,71.8,.081
3,2013-11-16,@,Huston-Tillotson,W,85,78,31,57,.544,9,19,.474,14,26,.538,14,47,19,6,5,19,16,30,78,.385,9,22,.409,9,15,.600,12,31,9,9,2,9,19,109.0,100.0,78.2,.456,.333,.613,60.3,61.3,7.7,8.9,.623,21.5,42.4,.246,.442,9.6,73.3,.115
4,2013-11-19,,Northwood (TX),W,106,94,36,73,.493,17,29,.586,17,27,.630,18,48,24,2,4,19,21,32,72,.444,9,22,.409,21,28,.750,11,30,15,9,6,10,26,123.3,109.3,85.6,.370,.397,.618,61.5,66.7,2.3,8.0,.610,18.1,48.6,.233,.507,10.5,73.2,.292
5,2013-11-22,@,Southwestern (TX),W,80,61,25,49,.510,6,13,.462,24,31,.774,9,43,4,3,2,18,24,19,62,.306,5,23,.217,18,23,.783,8,26,8,9,1,9,25,109.6,83.6,73.3,.633,.265,.628,62.3,16.0,4.1,5.1,.571,22.0,33.3,.490,.347,11.0,81.0,.290
6,2013-11-26,@,North Texas,L,67,84,23,71,.324,5,16,.313,16,19,.842,15,39,11,3,3,13,23,26,59,.441,7,15,.467,25,38,.658,12,44,13,7,8,10,21,87.0,109.1,76.5,.268,.225,.419,47.0,47.8,3.9,6.8,.359,14.0,31.9,.225,.500,11.5,66.7,.424
7,2013-11-30,,Texas A&M-International,W,75,56,25,46,.543,9,18,.500,16,22,.727,4,26,10,5,4,15,18,21,53,.396,3,13,.231,11,19,.579,10,30,13,8,1,16,20,110.3,82.4,67.7,.478,.391,.664,46.4,40.0,7.4,10.0,.641,21.0,16.7,.348,.425,20.5,68.8,.208
8,2013-12-04,,St. Edward's,W,77,67,30,57,.526,3,15,.200,14,28,.500,9,39,14,6,5,13,12,25,74,.338,9,24,.375,8,14,.571,16,38,12,6,3,11,19,102.7,89.3,75.0,.491,.263,.548,50.6,46.7,8.0,10.0,.553,15.6,29.0,.246,.399,12.0,65.2,.108
9,2013-12-14,,McMurry,W,83,56,26,64,.406,11,24,.458,20,29,.690,10,49,19,7,8,12,13,21,76,.276,2,17,.118,12,20,.600,13,43,13,4,1,12,21,101.2,68.3,82.1,.453,.375,.534,53.3,73.1,8.5,13.6,.492,13.4,25.0,.313,.289,12.3,75.0,.158
10,2013-12-16,,Open Bible College,W,96,60,41,75,.547,5,19,.263,9,14,.643,9,43,24,9,9,11,11,22,70,.314,7,26,.269,9,11,.818,9,31,11,7,4,16,15,115.7,72.3,82.9,.187,.253,.588,58.1,58.5,10.8,20.5,.580,11.9,29.0,.120,.364,17.5,79.1,.129
