G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2010-11-14,,Prairie View,W,99,55,34,68,.500,13,31,.419,18,22,.818,23,45,22,9,5,12,11,21,50,.420,7,18,.389,6,8,.750,3,15,9,5,1,15,22,147.8,82.1,66.6,.324,.456,.631,75.0,64.7,13.4,15.6,.596,13.3,65.7,.265,.490,21.8,88.0,.120
2,2010-11-16,,North Dakota,W,85,53,31,50,.620,5,11,.455,18,21,.857,9,30,20,5,2,13,18,18,47,.383,4,13,.308,13,19,.684,9,19,5,8,1,16,18,132.8,82.8,63.5,.420,.220,.709,61.2,64.5,7.8,5.9,.670,17.8,47.4,.360,.426,22.2,70.0,.277
3,2010-11-20,@,UNLV,L,65,68,19,52,.365,6,20,.300,21,26,.808,12,35,9,1,3,15,19,24,49,.490,9,18,.500,11,17,.647,5,25,13,8,3,12,23,98.5,103.0,65.7,.500,.385,.505,58.3,47.4,1.5,9.7,.423,18.9,37.5,.404,.582,17.4,82.1,.224
4,2010-11-25,N,Manhattan,W,50,35,21,58,.362,5,21,.238,3,5,.600,11,36,15,6,3,8,12,14,49,.286,2,7,.286,5,10,.500,9,33,6,3,0,12,13,87.7,61.4,57.1,.086,.362,.414,52.2,71.4,10.5,7.1,.405,11.7,31.4,.052,.306,18.3,73.5,.102
5,2010-11-26,N,Boston College,W,65,55,26,57,.456,3,16,.188,10,13,.769,10,30,9,2,5,3,9,21,54,.389,7,24,.292,6,7,.857,10,31,10,2,4,9,17,116.1,98.2,56.3,.228,.281,.514,49.2,34.6,3.6,16.7,.482,4.5,32.3,.175,.454,13.6,66.7,.111
6,2010-11-28,N,Notre Dame,L,51,58,20,57,.351,7,23,.304,4,4,1.000,6,28,14,5,5,4,22,17,48,.354,4,14,.286,20,25,.800,12,40,7,1,3,9,8,89.5,101.8,56.9,.070,.404,.433,41.2,70.0,8.8,14.7,.412,6.4,17.6,.070,.396,13.1,64.7,.417
7,2010-12-01,,NC State,W,87,48,28,56,.500,11,20,.550,20,26,.769,13,40,17,5,4,6,11,18,57,.316,4,13,.308,8,13,.615,10,26,9,5,1,13,21,135.9,75.0,63.8,.464,.357,.636,60.6,60.7,7.8,9.1,.598,8.1,44.8,.357,.351,17.1,73.0,.140
8,2010-12-04,,South Dakota,W,76,61,29,64,.453,12,31,.387,6,9,.667,13,34,20,7,5,9,7,21,55,.382,7,18,.389,12,14,.857,7,29,8,8,2,12,13,116.9,93.8,65.5,.141,.484,.557,54.0,69.0,10.8,13.5,.547,11.6,37.1,.094,.445,16.3,75.0,.218
9,2010-12-08,,Milwaukee,W,61,40,23,50,.460,5,15,.333,10,12,.833,11,36,11,3,5,13,17,12,39,.308,3,7,.429,13,21,.619,4,17,4,2,2,15,15,103.4,67.8,58.8,.240,.300,.548,67.9,47.8,5.1,15.6,.510,18.9,45.8,.200,.346,23.4,86.2,.333
10,2010-12-11,@,Marquette,W,69,64,26,57,.456,6,19,.316,11,14,.786,15,32,14,3,3,10,19,22,46,.478,4,9,.444,16,22,.727,9,26,10,5,4,10,17,119.0,110.3,58.1,.246,.333,.542,55.2,53.8,5.2,8.1,.509,13.6,46.9,.193,.522,15.0,65.4,.348
11,2010-12-13,,Green Bay,W,70,56,21,43,.488,10,17,.588,18,22,.818,8,29,14,1,8,11,11,23,57,.404,4,15,.267,6,7,.857,10,27,9,6,3,10,22,120.7,96.6,58.4,.512,.395,.655,51.8,66.7,1.7,19.0,.605,17.1,32.0,.419,.439,14.2,67.7,.105
12,2010-12-23,,Coppin State,W,80,56,27,56,.482,17,38,.447,9,13,.692,10,31,17,3,3,5,12,22,49,.449,6,12,.500,6,9,.667,4,20,2,3,0,9,14,137.9,96.6,57.7,.232,.679,.643,60.8,63.0,5.2,8.1,.634,7.4,38.5,.161,.510,14.5,84.0,.122
