G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2014-11-14,@,Texas A&M,L,68,109,21,58,.362,6,33,.182,20,32,.625,9,29,11,7,6,18,21,42,74,.568,8,17,.471,17,27,.630,16,46,26,10,5,13,24,81.9,131.3,83.0,.552,.569,.464,38.7,52.4,8.4,10.5,.414,19.7,23.1,.345,.622,13.0,55.6,.230
2,2014-11-17,,Lyon,W,75,64,26,66,.394,4,26,.154,19,27,.704,14,38,17,15,5,15,22,18,46,.391,3,14,.214,25,29,.862,2,26,14,5,1,21,23,94.9,81.0,79.3,.409,.394,.476,59.4,65.4,19.0,15.6,.424,16.0,36.8,.288,.424,26.0,92.3,.543
3,2014-11-20,@,Louisiana State-Alexandria,W,89,79,31,67,.463,8,23,.348,19,22,.864,6,32,19,10,3,16,16,31,72,.431,10,27,.370,7,12,.583,12,38,16,9,3,24,18,100.0,88.8,88.6,.328,.343,.575,45.7,61.3,11.2,6.7,.522,17.1,18.8,.284,.500,23.6,68.4,.097
4,2014-11-23,@,Oklahoma,L,68,90,26,73,.356,7,31,.226,9,14,.643,12,33,15,15,3,17,18,34,68,.500,10,21,.476,12,18,.667,15,48,17,10,7,20,15,81.9,108.4,83.1,.192,.425,.427,40.7,57.7,18.1,6.4,.404,17.6,26.7,.123,.574,20.7,58.3,.176
5,2014-11-25,@,Texas Tech,L,64,75,23,55,.418,4,15,.267,14,19,.737,4,24,15,7,1,14,19,27,56,.482,7,15,.467,14,24,.583,12,39,17,8,6,15,21,88.9,104.2,72.2,.345,.273,.500,38.1,65.2,9.7,2.4,.455,17.9,12.9,.255,.545,18.2,62.5,.250
6,2014-11-29,,Missouri Valley,W,87,76,34,67,.507,10,28,.357,9,15,.600,11,31,24,12,10,15,10,31,75,.413,7,18,.389,7,12,.583,21,45,21,8,0,20,13,110.1,96.2,78.9,.224,.418,.587,40.8,70.6,15.2,17.5,.582,16.8,31.4,.134,.460,19.9,48.8,.093
7,2014-12-02,,Louisiana Tech,L,88,99,31,65,.477,9,27,.333,17,20,.850,9,34,15,6,1,14,23,33,65,.508,8,22,.364,25,33,.758,11,33,20,6,6,8,21,111.4,125.3,78.6,.308,.415,.591,50.7,48.4,7.6,2.3,.546,15.8,29.0,.262,.569,9.0,69.4,.385
8,2014-12-09,@,Louisiana-Monroe,L,74,82,24,72,.333,10,33,.303,16,19,.842,14,28,16,8,5,4,18,31,54,.574,3,8,.375,17,23,.739,10,44,20,3,8,15,18,105.7,117.1,70.5,.264,.458,.457,38.9,66.7,11.4,10.9,.403,4.7,29.2,.222,.602,18.8,58.3,.315
9,2014-12-20,,Louisiana,W,89,85,35,72,.486,6,24,.250,13,23,.565,13,36,16,7,6,13,24,29,67,.433,4,9,.444,23,32,.719,16,45,15,6,3,18,22,106.0,101.2,83.6,.319,.333,.537,44.4,45.7,8.3,10.3,.528,13.6,31.0,.181,.463,18.0,59.0,.343
10,2014-12-28,@,Arkansas,L,92,100,36,70,.514,5,11,.455,15,18,.833,12,30,14,5,5,7,17,38,76,.500,9,24,.375,15,23,.652,20,41,23,3,5,8,15,124.3,135.1,74.2,.257,.157,.586,42.3,38.9,6.8,9.6,.550,8.2,36.4,.214,.559,8.4,47.4,.197
