G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2014-11-14,,Charleston Southern,L (1 OT),65,66,19,63,.302,6,30,.200,21,32,.656,13,42,12,7,8,17,24,22,67,.328,8,35,.229,14,27,.519,16,43,15,10,0,16,25,80.2,81.5,73.6,.508,.476,.416,49.4,63.2,8.6,25.0,.349,17.9,32.5,.333,.388,16.7,64.4,.209
2,2014-11-17,@,Troy,W,74,64,30,60,.500,5,20,.250,9,11,.818,16,39,13,8,3,20,22,17,53,.321,7,29,.241,23,30,.767,14,26,8,10,3,16,16,107.2,92.8,69.2,.183,.333,.567,60.0,43.3,11.6,12.5,.542,23.5,57.1,.150,.387,19.2,62.2,.434
3,2014-11-20,,Southern,W,69,38,24,60,.400,5,15,.333,16,21,.762,11,40,13,14,6,14,21,14,50,.280,1,11,.091,9,17,.529,7,30,6,4,7,22,22,94.5,52.1,73.0,.350,.250,.493,57.1,54.2,19.2,15.4,.442,16.7,32.4,.267,.290,27.5,80.6,.180
4,2014-11-23,,Northern Arizona,W,80,74,24,52,.462,2,12,.167,30,35,.857,8,37,14,7,4,16,16,24,64,.375,13,31,.419,13,15,.867,6,23,18,6,0,12,27,103.9,96.1,76.9,.673,.231,.583,61.7,58.3,9.1,12.1,.481,18.9,32.0,.577,.477,14.4,82.9,.203
5,2014-11-28,N,Creighton,W,75,68,25,48,.521,6,15,.400,19,21,.905,2,23,9,9,3,8,16,22,50,.440,13,31,.419,11,17,.647,4,25,15,3,2,12,19,115.4,104.6,65.0,.438,.313,.647,47.9,36.0,13.8,15.8,.583,12.1,8.7,.396,.570,17.1,84.0,.220
6,2014-11-29,N,Cincinnati,W,66,54,25,51,.490,5,10,.500,11,18,.611,7,27,8,5,3,6,22,17,56,.304,2,19,.105,18,26,.692,17,35,5,1,4,10,18,110.0,90.0,60.0,.353,.196,.554,43.5,32.0,8.3,8.1,.539,9.2,28.0,.216,.321,12.8,54.1,.321
7,2014-12-04,,TCU,L,54,66,17,57,.298,4,13,.308,16,18,.889,10,30,7,7,5,9,18,22,55,.400,6,12,.500,16,23,.696,12,38,18,3,3,11,18,83.1,101.5,64.7,.316,.228,.412,44.1,41.2,10.8,11.6,.333,12.1,27.8,.281,.455,14.3,62.5,.291
8,2014-12-07,@,Oregon,W,79,73,27,65,.415,5,12,.417,20,27,.741,11,40,10,4,2,8,20,24,64,.375,8,31,.258,17,23,.739,14,34,15,3,4,8,21,109.7,101.4,71.9,.415,.185,.508,54.1,37.0,5.6,6.1,.454,9.3,35.5,.308,.438,9.6,67.4,.266
9,2014-12-13,,Western Kentucky,L,74,81,26,67,.388,8,22,.364,14,20,.700,16,37,15,5,3,7,24,23,54,.426,9,21,.429,26,32,.813,8,35,18,3,3,9,19,107.2,117.4,68.9,.299,.328,.484,51.4,57.7,7.2,9.1,.448,8.4,37.2,.209,.509,11.5,72.4,.481
10,2014-12-18,,Coastal Carolina,W,71,68,23,46,.500,9,24,.375,16,19,.842,6,21,15,5,1,16,19,22,43,.512,10,19,.526,14,22,.636,6,20,10,11,0,17,20,109.2,104.6,64.7,.413,.522,.645,51.2,65.2,7.7,4.2,.598,22.5,30.0,.348,.628,24.1,71.4,.326
11,2014-12-22,N,Southeast Missouri State,W,82,51,25,49,.510,6,13,.462,26,31,.839,9,33,15,6,7,12,17,19,60,.317,6,18,.333,7,13,.538,11,22,9,7,5,12,21,122.4,76.1,67.0,.633,.265,.643,60.0,60.0,9.0,16.7,.571,15.8,45.0,.531,.367,15.4,68.6,.117
12,2014-12-30,@,Dayton,L,74,78,28,67,.418,8,23,.348,10,12,.833,13,41,15,3,6,15,26,25,55,.455,8,20,.400,20,31,.645,7,32,16,7,4,10,15,100.0,105.4,73.7,.179,.343,.509,56.2,53.6,4.1,17.1,.478,17.1,34.2,.149,.527,12.5,80.0,.364
13,2015-01-03,,Austin Peay,W,92,63,34,62,.548,11,21,.524,13,17,.765,9,39,23,8,4,11,23,19,54,.352,8,22,.364,17,23,.739,6,25,14,7,3,16,17,124.3,85.1,73.5,.274,.339,.656,60.9,67.6,10.8,12.5,.637,13.6,32.1,.210,.426,19.8,83.3,.315
