G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2014-11-14,,Indiana State,L (1 OT),66,79,21,60,.350,7,21,.333,17,23,.739,9,35,9,6,1,16,30,20,50,.400,3,12,.250,36,46,.783,7,39,7,8,2,12,21,85.7,102.6,68.8,.383,.350,.465,47.3,42.9,7.8,2.6,.408,18.4,22.0,.283,.430,14.3,78.8,.720
2,2014-11-16,@,Purdue,L,57,77,19,46,.413,6,16,.375,13,17,.765,9,25,10,7,0,20,32,25,50,.500,8,17,.471,19,31,.613,9,26,14,9,8,15,18,83.8,113.2,67.9,.370,.348,.527,49.0,52.6,10.3,0.0,.478,27.0,34.6,.283,.580,18.8,64.0,.380
3,2014-11-19,@,Milwaukee,W,70,68,24,49,.490,5,10,.500,17,22,.773,8,36,11,8,4,12,21,25,59,.424,7,22,.318,11,22,.500,13,30,13,7,8,9,18,109.4,106.3,64.5,.449,.204,.589,54.5,45.8,12.5,10.8,.541,16.8,32.0,.347,.483,11.5,68.3,.186
4,2014-11-22,,Ball State,W (1 OT),71,69,29,67,.433,4,15,.267,9,12,.750,10,25,17,12,3,15,27,19,45,.422,3,11,.273,28,35,.800,13,37,10,9,4,25,20,93.4,90.8,67.3,.179,.224,.488,40.3,58.6,15.8,8.8,.463,17.1,29.4,.134,.456,28.9,53.6,.622
5,2014-11-25,@,Drake,L,60,73,20,56,.357,4,17,.235,16,22,.727,12,27,9,9,2,11,21,28,46,.609,4,13,.308,13,18,.722,7,28,16,4,6,15,20,93.8,114.1,64.0,.393,.304,.451,49.1,45.0,14.1,6.1,.393,14.2,36.4,.286,.652,21.6,68.2,.283
6,2014-11-29,,Georgia State,L,63,66,20,44,.455,8,16,.500,15,17,.882,11,31,15,8,0,24,23,23,52,.442,2,13,.154,18,24,.750,11,24,9,13,5,12,18,96.9,101.5,64.7,.386,.364,.605,56.4,75.0,12.3,0.0,.545,31.5,45.8,.341,.462,15.9,64.5,.346
7,2014-12-06,@,Evansville,L,62,89,22,54,.407,6,18,.333,12,21,.571,10,26,11,5,3,19,25,30,53,.566,4,9,.444,25,31,.806,7,30,23,8,6,12,17,84.9,121.9,72.9,.389,.333,.485,46.4,50.0,6.8,6.8,.463,22.9,30.3,.222,.604,15.1,69.6,.472
8,2014-12-09,@,Xavier,L,43,66,18,51,.353,1,14,.071,6,7,.857,9,24,9,12,0,21,16,23,43,.535,5,14,.357,15,22,.682,6,29,16,14,4,18,12,65.2,100.0,65.9,.137,.275,.396,45.3,50.0,18.2,0.0,.363,27.9,28.1,.118,.593,25.2,71.4,.349
9,2014-12-13,,Eastern Kentucky,L,64,73,24,49,.490,6,19,.316,10,14,.714,4,22,16,14,2,19,17,26,47,.553,10,24,.417,11,18,.611,5,27,14,14,5,20,18,90.1,102.8,70.6,.286,.388,.575,44.9,66.7,19.7,8.7,.551,25.5,15.4,.204,.660,26.5,78.3,.234
10,2014-12-15,@,Howard,L,47,57,15,53,.283,4,26,.154,13,23,.565,9,27,10,7,0,10,22,19,45,.422,4,14,.286,15,25,.600,10,42,7,3,1,20,19,71.2,86.4,65.9,.434,.491,.368,39.1,66.7,10.6,0.0,.321,13.5,22.0,.245,.467,26.0,64.3,.333
11,2014-12-20,,South Alabama,W (1 OT),71,65,23,53,.434,3,11,.273,22,32,.688,10,32,14,12,2,16,16,23,55,.418,10,21,.476,9,12,.750,9,32,11,8,6,22,26,95.9,87.8,65.7,.604,.208,.521,50.0,60.9,16.2,5.9,.462,19.0,30.3,.415,.509,26.6,71.0,.164
12,2014-12-23,@,Richmond,L,53,57,22,48,.458,4,11,.364,5,7,.714,8,27,13,1,3,10,16,21,46,.457,10,18,.556,5,9,.556,6,24,14,6,3,8,11,100.0,107.5,52.8,.146,.229,.516,52.9,59.1,1.9,10.7,.500,16.3,30.8,.104,.565,13.7,76.0,.109
13,2014-12-27,@,Pepperdine,W,55,53,21,54,.389,2,11,.182,11,17,.647,5,31,14,7,4,11,21,19,52,.365,5,15,.333,10,16,.625,7,32,11,5,5,14,20,82.1,79.1,67.3,.315,.204,.443,49.2,66.7,10.4,10.8,.407,15.1,16.7,.204,.413,19.0,78.8,.192
14,2014-12-29,@,North Carolina Central,L,49,70,14,48,.292,4,17,.235,17,23,.739,7,31,6,4,0,18,28,22,50,.440,7,18,.389,19,30,.633,6,33,13,11,6,10,23,71.0,101.4,69.1,.479,.354,.416,48.4,42.9,5.8,0.0,.333,23.4,20.6,.354,.510,13.5,80.0,.380
15,2015-01-04,@,Purdue-Fort Wayne,W,63,58,26,55,.473,1,12,.083,10,11,.909,7,29,8,7,1,6,20,18,50,.360,7,20,.350,15,20,.750,9,30,7,2,5,11,13,105.0,96.7,60.4,.200,.218,.523,49.2,30.8,11.7,3.3,.482,9.1,25.0,.182,.430,15.6,71.0,.300
16,2015-01-07,@,Oral Roberts,L (1 OT),61,69,23,49,.469,6,15,.400,9,18,.500,10,38,11,3,4,19,23,22,56,.393,5,17,.294,20,27,.741,11,32,9,9,4,9,21,91.0,103.0,59.3,.367,.306,.530,54.3,47.8,4.5,10.3,.531,24.8,32.3,.184,.438,11.6,71.8,.357
17,2015-01-10,,Denver,W,52,49,19,41,.463,2,5,.400,12,18,.667,9,31,8,9,3,16,15,20,43,.465,3,10,.300,6,10,.600,3,17,14,11,1,13,18,91.2,86.0,57.2,.439,.122,.525,64.6,42.1,15.8,9.1,.488,24.4,39.1,.293,.500,21.4,88.0,.140
18,2015-01-14,@,South Dakota State,L,53,68,21,56,.375,3,14,.214,8,14,.571,8,25,10,9,3,13,25,17,40,.425,6,14,.429,28,37,.757,3,28,13,7,4,16,13,76.8,98.6,69.1,.250,.250,.423,47.2,47.6,13.0,11.5,.402,17.2,24.2,.143,.500,21.7,85.0,.700
19,2015-01-18,@,Omaha,W,89,84,33,58,.569,5,12,.417,18,23,.783,10,34,16,7,2,18,20,34,60,.567,8,16,.500,8,14,.571,6,16,10,10,4,17,21,115.6,109.1,77.3,.397,.207,.646,68.0,48.5,9.1,4.5,.612,20.7,50.0,.310,.633,20.3,80.0,.133
20,2015-01-22,,North Dakota State,L (1 OT),61,69,21,52,.404,6,16,.375,13,18,.722,5,25,10,7,2,14,18,26,55,.473,7,14,.500,10,18,.556,11,34,10,7,6,13,14,89.7,101.5,60.0,.346,.308,.504,42.4,47.6,10.3,4.9,.462,18.8,17.9,.250,.536,17.0,64.5,.182
21,2015-01-24,,South Dakota,W,65,50,27,46,.587,4,9,.444,7,9,.778,5,30,19,12,1,23,15,19,54,.352,2,13,.154,10,15,.667,10,23,5,16,1,18,15,94.2,72.5,68.7,.196,.196,.646,56.6,70.4,17.4,2.4,.630,31.4,27.8,.152,.370,22.7,71.4,.185
