G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2014-11-14,,Cleveland State,W,78,73,23,48,.479,10,25,.400,22,37,.595,3,29,16,7,3,10,15,27,64,.422,10,22,.455,9,13,.692,7,34,19,5,3,9,24,108.3,101.4,72.4,.771,.521,.595,46.0,69.6,9.7,7.1,.583,13.2,10.0,.458,.500,11.4,78.8,.141
2,2014-11-18,@,Wofford,L,73,86,22,47,.468,8,17,.471,21,25,.840,2,18,9,3,6,12,22,30,56,.536,9,17,.529,17,21,.810,8,27,14,6,3,10,20,107.4,126.5,68.4,.532,.362,.620,40.0,40.9,4.4,15.4,.553,16.9,9.5,.447,.616,13.2,66.7,.304
3,2014-11-21,@,Wake Forest,W,85,81,30,63,.476,13,33,.394,12,24,.500,6,33,18,8,5,12,21,28,72,.389,6,19,.316,19,28,.679,18,52,10,4,7,14,21,104.9,100.0,80.9,.381,.524,.571,38.8,60.0,9.9,9.4,.579,13.9,15.0,.190,.431,14.1,60.0,.264
4,2014-11-23,@,North Texas,W,78,58,25,58,.431,10,30,.333,18,25,.720,10,24,15,9,2,10,13,23,50,.460,3,14,.214,9,12,.750,7,29,7,2,4,16,21,116.4,86.6,67.3,.431,.517,.558,45.3,60.0,13.4,5.6,.517,12.5,31.3,.310,.490,22.3,66.7,.180
5,2014-11-26,,Delaware State,W,126,76,41,71,.577,24,39,.615,20,22,.909,6,38,35,13,3,13,16,27,73,.370,11,36,.306,11,16,.688,11,34,19,6,2,18,16,143.2,86.4,88.0,.310,.549,.773,52.8,85.4,14.8,8.1,.746,13.8,20.7,.282,.445,18.3,74.4,.151
6,2014-11-30,@,Arkansas,L,77,94,28,65,.431,7,23,.304,14,20,.700,7,37,14,5,6,18,15,34,83,.410,11,25,.440,15,23,.652,17,46,18,8,4,11,15,88.5,108.0,86.7,.308,.354,.517,44.6,50.0,5.7,10.3,.485,19.5,19.4,.215,.476,10.5,63.8,.181
7,2014-12-07,@,Monmouth,L,89,92,30,60,.500,15,28,.536,14,18,.778,5,25,20,8,1,16,20,33,63,.524,7,16,.438,19,23,.826,9,31,19,10,3,12,15,114.1,117.9,78.2,.300,.467,.649,44.6,66.7,10.3,2.1,.625,18.9,18.5,.233,.579,14.0,69.0,.302
8,2014-12-10,,Rider,W,77,64,27,54,.500,11,27,.407,12,14,.857,1,25,17,9,1,18,17,24,55,.436,8,21,.381,8,11,.727,7,29,15,9,4,21,16,101.3,84.2,75.9,.259,.500,.635,46.3,63.0,11.8,2.9,.602,22.9,4.3,.222,.509,25.9,77.4,.145
9,2014-12-13,,Indiana State,W,91,84,28,59,.475,11,30,.367,24,33,.727,11,31,17,4,1,11,16,31,59,.525,8,22,.364,14,24,.583,11,35,20,5,3,14,23,123.0,113.5,74.0,.559,.508,.609,47.0,60.7,5.4,2.7,.568,12.8,31.4,.407,.593,16.6,64.5,.237
10,2014-12-20,@,George Mason,L,81,86,30,60,.500,6,17,.353,15,22,.682,10,35,13,5,7,17,23,26,60,.433,7,14,.500,27,34,.794,10,33,11,10,4,8,23,106.6,113.2,75.8,.367,.283,.575,51.5,43.3,6.6,15.2,.550,19.4,30.3,.250,.492,9.5,71.4,.450
11,2014-12-23,,Florida Gulf Coast,W,86,67,27,53,.509,10,25,.400,22,34,.647,9,36,15,6,5,7,17,28,59,.475,4,8,.500,7,15,.467,7,27,16,3,3,9,25,126.5,98.5,67.6,.642,.472,.622,57.1,55.6,8.8,9.8,.604,9.2,31.0,.415,.508,12.0,79.4,.119
12,2014-12-28,@,Drexel,W,81,62,30,62,.484,10,21,.476,11,19,.579,9,34,19,1,3,10,14,22,64,.344,9,24,.375,9,15,.600,11,32,14,5,6,9,17,114.1,87.3,70.6,.306,.339,.570,51.5,63.3,1.4,7.5,.565,12.3,30.0,.177,.414,11.2,69.4,.141
13,2014-12-30,@,UMass,L,82,87,31,71,.437,9,26,.346,11,17,.647,11,35,19,9,7,9,16,33,64,.516,7,17,.412,14,20,.700,10,34,16,7,5,12,15,107.9,114.5,76.3,.239,.366,.518,50.7,61.3,11.8,14.9,.500,10.2,31.4,.155,.570,14.0,70.6,.219
14,2015-01-04,@,Siena,W,86,72,29,54,.537,11,25,.440,17,25,.680,6,24,13,11,0,12,23,26,55,.473,5,15,.333,15,20,.750,14,29,10,6,5,17,20,122.9,102.9,69.7,.463,.463,.653,45.3,44.8,15.7,0.0,.639,15.4,28.6,.315,.518,20.9,56.3,.273
15,2015-01-06,,Quinnipiac,W,81,73,27,56,.482,12,23,.522,15,19,.789,7,35,16,4,6,15,16,27,76,.355,9,24,.375,10,12,.833,18,41,17,3,2,13,15,108.0,97.3,74.9,.339,.411,.623,46.1,59.3,5.3,11.5,.589,18.7,23.3,.268,.414,13.7,60.9,.132
