G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2012-11-09,@,Cleveland State,L,49,92,12,46,.261,1,13,.077,24,30,.800,8,21,8,6,1,16,19,34,59,.576,8,16,.500,16,19,.842,11,35,23,13,5,13,22,71.0,133.3,69.1,.652,.283,.407,37.5,66.7,8.7,2.3,.272,21.0,25.0,.522,.644,16.0,54.2,.271
2,2012-11-11,@,Ball State,L,51,78,18,46,.391,9,18,.500,6,9,.667,7,24,12,2,1,20,23,25,54,.463,7,22,.318,21,33,.636,16,35,17,12,3,9,13,81.0,123.8,63.0,.196,.391,.507,40.7,66.7,3.2,3.1,.489,28.5,26.9,.130,.528,11.4,51.5,.389
3,2012-11-13,@,Miami (OH),L,54,80,19,42,.452,7,16,.438,9,12,.750,6,29,11,5,5,32,19,28,65,.431,9,22,.409,15,21,.714,16,32,21,22,2,14,16,74.0,109.6,73.3,.286,.381,.566,47.5,57.9,6.8,11.6,.536,40.2,27.3,.214,.500,15.7,59.0,.231
4,2012-11-17,@,Houston,L,47,87,20,54,.370,5,19,.263,2,6,.333,6,31,7,5,5,21,20,31,67,.463,7,16,.438,18,29,.621,13,42,14,12,7,7,7,64.4,119.2,73.3,.111,.352,.413,42.5,35.0,6.8,9.8,.417,27.0,17.1,.037,.515,8.0,65.8,.269
5,2012-11-20,@,Texas Tech,L,56,91,22,52,.423,9,20,.450,3,7,.429,4,23,12,5,3,24,21,32,66,.485,8,23,.348,19,26,.731,15,42,17,17,1,13,12,73.7,119.7,75.8,.135,.385,.506,35.4,54.5,6.6,7.0,.510,30.3,12.9,.058,.545,14.2,55.9,.288
6,2012-12-08,@,Oregon State,L,54,85,19,53,.358,8,21,.381,8,10,.800,8,33,14,2,2,23,22,29,69,.420,11,24,.458,16,29,.552,18,43,17,15,4,10,12,73.0,114.9,73.8,.189,.396,.468,43.4,73.7,2.7,4.4,.434,28.5,24.2,.151,.500,10.8,58.1,.232
7,2012-12-11,@,Auburn,L,42,92,16,51,.314,4,18,.222,6,8,.750,9,27,8,5,3,24,16,34,63,.540,11,24,.458,13,18,.722,10,35,23,13,7,12,12,58.3,127.8,71.7,.157,.353,.383,43.5,50.0,6.9,7.7,.353,30.5,26.5,.118,.627,14.4,64.3,.206
8,2012-12-15,@,Southern Miss,L,45,93,15,46,.326,9,27,.333,6,8,.750,7,18,14,4,2,26,23,34,57,.596,7,16,.438,18,28,.643,13,32,18,14,3,10,12,66.2,136.8,68.1,.174,.587,.452,36.0,93.3,5.9,4.9,.424,34.3,26.9,.130,.658,12.5,45.8,.316
9,2012-12-20,@,Stephen F. Austin,L,38,60,14,44,.318,6,12,.500,4,6,.667,3,24,10,12,3,21,17,21,52,.404,3,13,.231,15,22,.682,12,38,12,10,3,14,12,58.5,92.3,64.7,.136,.273,.406,38.7,71.4,18.5,7.7,.386,31.0,10.3,.091,.433,18.3,63.6,.288
10,2013-01-02,@,Alabama A&M,L,53,78,21,51,.412,5,11,.455,6,15,.400,7,26,13,0,3,15,17,30,72,.417,7,18,.389,11,15,.733,17,41,22,7,2,7,15,77.9,114.7,67.6,.294,.216,.456,38.8,61.9,0.0,5.6,.461,20.5,22.6,.118,.465,8.1,52.8,.153
