,year,arena,location,team,opponent,team_points,opponent_points
0,2012,Alumni Arena,Away,SAINT-PETERS,buffalo,65,72
1,2012,Yanitelli Center,Home,SAINT-PETERS,robert-morris,52,69
2,2012,Rothman Center,Away,SAINT-PETERS,fairleigh-dickinson,62,73
3,2012,Yanitelli Center,Home,SAINT-PETERS,binghamton,66,43
4,2012,Prudential Center,Away,SAINT-PETERS,seton-hall,54,63
5,2012,Yanitelli Center,Home,SAINT-PETERS,siena,51,44
6,2012,Draddy Gymnasium,Away,SAINT-PETERS,manhattan,42,68
7,2012,Williams Arena,Away,SAINT-PETERS,minnesota,47,69
8,2012,Wellness Center,Away,SAINT-PETERS,long-island-university,80,82
9,2012,,Neutral,SAINT-PETERS,kent-state,58,67
10,2012,Dee Glen Smith Spectrum,Away,SAINT-PETERS,utah-state,47,72
11,2012,Dee Glen Smith Spectrum,Neutral,SAINT-PETERS,texas-arlington,68,73
12,2012,Yanitelli Center,Home,SAINT-PETERS,lehigh,67,76
13,2012,McCann Recreation Center,Away,SAINT-PETERS,marist,67,71
14,2012,Yanitelli Center,Home,SAINT-PETERS,canisius,65,61
15,2012,Yanitelli Center,Home,SAINT-PETERS,rider,58,72
16,2012,Gallagher Center,Away,SAINT-PETERS,niagara,73,85
17,2012,Koessler Athletic Center,Away,SAINT-PETERS,canisius,74,60
18,2012,Yanitelli Center,Home,SAINT-PETERS,fairfield,63,75
19,2012,Reitz Arena,Away,SAINT-PETERS,loyola-md,54,65
20,2012,Alumni Gymnasium,Away,SAINT-PETERS,rider,55,90
21,2012,Yanitelli Center,Home,SAINT-PETERS,iona,40,64
22,2012,Times Union Center,Away,SAINT-PETERS,siena,63,58
23,2012,Yanitelli Center,Home,SAINT-PETERS,loyola-md,55,66
24,2012,Yanitelli Center,Home,SAINT-PETERS,marist,47,66
25,2012,Yanitelli Center,Home,SAINT-PETERS,manhattan,63,85
26,2012,Arena at Harbor Yard,Away,SAINT-PETERS,fairfield,38,61
27,2012,Yanitelli Center,Home,SAINT-PETERS,hartford,51,67
28,2012,Yanitelli Center,Home,SAINT-PETERS,niagara,56,59
29,2012,Hynes Athletics Center,Away,SAINT-PETERS,iona,61,98
30,2012,,Neutral,SAINT-PETERS,marist,57,64
