,year,arena,location,team,opponent,team_points,opponent_points
0,2012,Bradley Center,Away,MOUNT-ST-MARYS,marquette,37,91
1,2012,Chase Arena at Reich Family Pavilion,Away,MOUNT-ST-MARYS,hartford,63,50
2,2012,Knott Arena,Home,MOUNT-ST-MARYS,siena,53,65
3,2012,Williams Arena,Away,MOUNT-ST-MARYS,minnesota,56,85
4,2012,Alumni Hall,Away,MOUNT-ST-MARYS,navy,56,64
5,2012,Knott Arena,Home,MOUNT-ST-MARYS,st-francis-ny,54,64
6,2012,Knott Arena,Home,MOUNT-ST-MARYS,long-island-university,76,85
7,2012,Comcast Center,Away,MOUNT-ST-MARYS,maryland,74,77
8,2012,Knott Arena,Home,MOUNT-ST-MARYS,loyola-md,54,65
9,2012,Bryce Jordan Center,Away,MOUNT-ST-MARYS,penn-state,43,72
10,2012,Tiger Arena,Away,MOUNT-ST-MARYS,savannah-state,41,45
11,2012,Knott Arena,Home,MOUNT-ST-MARYS,american,49,42
12,2012,Knott Arena,Home,MOUNT-ST-MARYS,albany-ny,64,65
13,2012,Multipurpose Activity Center,Away,MOUNT-ST-MARYS,monmouth,59,73
14,2012,Rothman Center,Away,MOUNT-ST-MARYS,fairleigh-dickinson,66,45
15,2012,Knott Arena,Home,MOUNT-ST-MARYS,central-connecticut-state,66,71
16,2012,Knott Arena,Home,MOUNT-ST-MARYS,bryant,64,60
17,2012,Wellness Center,Away,MOUNT-ST-MARYS,long-island-university,62,77
18,2012,Pope Physical Education Center,Away,MOUNT-ST-MARYS,st-francis-ny,60,79
19,2012,TD Bank Sports Center,Away,MOUNT-ST-MARYS,quinnipiac,66,69
20,2012,William H. Pitt Center,Away,MOUNT-ST-MARYS,sacred-heart,81,80
21,2012,,Home,MOUNT-ST-MARYS,saint-francis-pa,64,51
22,2012,Knott Arena,Home,MOUNT-ST-MARYS,robert-morris,62,67
23,2012,Knott Arena,Home,MOUNT-ST-MARYS,wagner,44,59
24,2012,Spiro Sports Center,Away,MOUNT-ST-MARYS,wagner,57,74
25,2012,Knott Arena,Home,MOUNT-ST-MARYS,fairleigh-dickinson,77,63
26,2012,Knott Arena,Home,MOUNT-ST-MARYS,monmouth,66,68
27,2012,Detrick Gymnasium,Away,MOUNT-ST-MARYS,central-connecticut-state,63,78
28,2012,Chace Athletic Center,Away,MOUNT-ST-MARYS,bryant,71,62
