,year,arena,location,team,opponent,team_points,opponent_points
0,2012,Gill Coliseum,Home,OREGON-STATE,cal-state-bakersfield,86,62
1,2012,Gill Coliseum,Home,OREGON-STATE,West Alabama,93,60
2,2012,Gill Coliseum,Home,OREGON-STATE,hofstra,82,72
3,2012,,Neutral,OREGON-STATE,texas,100,95
4,2012,Izod Center,Neutral,OREGON-STATE,vanderbilt,62,64
5,2012,Towson Center,Away,OREGON-STATE,towson,66,46
6,2012,Gill Coliseum,Home,OREGON-STATE,montana,71,46
7,2012,Gill Coliseum,Home,OREGON-STATE,idaho,60,74
8,2012,Gill Coliseum,Home,OREGON-STATE,illinois-chicago,95,53
9,2012,Gill Coliseum,Home,OREGON-STATE,howard,93,72
10,2012,Gill Coliseum,Home,OREGON-STATE,portland-state,101,68
11,2012,Emil and Patricia Jones Convocation Center,Away,OREGON-STATE,chicago-state,92,66
12,2012,Bank of America Arena,Away,OREGON-STATE,washington,80,95
13,2012,Friel Court,Away,OREGON-STATE,washington-state,76,81
14,2012,Gill Coliseum,Home,OREGON-STATE,california,92,85
15,2012,Gill Coliseum,Home,OREGON-STATE,stanford,101,103
16,2012,McKale Center,Away,OREGON-STATE,arizona,73,81
17,2012,Wells Fargo Arena,Away,OREGON-STATE,arizona-state,66,76
18,2012,Gill Coliseum,Home,OREGON-STATE,ucla,87,84
19,2012,Gill Coliseum,Home,OREGON-STATE,southern-california,78,59
20,2012,Matthew Knight Arena,Away,OREGON-STATE,oregon,76,71
21,2012,Coors Events/Conference Center,Away,OREGON-STATE,colorado,60,82
22,2012,Jon M. Huntsman Center,Away,OREGON-STATE,utah,76,58
23,2012,Gill Coliseum,Home,OREGON-STATE,washington-state,73,83
24,2012,Gill Coliseum,Home,OREGON-STATE,washington,72,75
25,2012,Maples Pavilion,Away,OREGON-STATE,stanford,82,87
26,2012,Haas Pavilion,Away,OREGON-STATE,california,63,77
27,2012,Gill Coliseum,Home,OREGON-STATE,oregon,73,74
28,2012,Gill Coliseum,Home,OREGON-STATE,utah,77,67
29,2012,Gill Coliseum,Home,OREGON-STATE,colorado,83,69
30,2012,,Neutral,OREGON-STATE,washington-state,69,64
31,2012,,Neutral,OREGON-STATE,washington,86,84
32,2012,,Neutral,OREGON-STATE,arizona,61,72
33,2012,Gill Coliseum,Home,OREGON-STATE,western-illinois,80,59
34,2012,Gill Coliseum,Home,OREGON-STATE,texas-christian,101,81
35,2012,Gill Coliseum,Home,OREGON-STATE,washington-state,55,72
