,year,arena,location,team,opponent,team_points,opponent_points
0,2012,Pete Hanna Center,Away,YOUNGSTOWN-STATE,samford,76,69
1,2012,Beeghly Center,Home,YOUNGSTOWN-STATE,Notre Dame (OH),80,62
2,2012,Beeghly Center,Home,YOUNGSTOWN-STATE,california-riverside,53,49
3,2012,Bryce Jordan Center,Away,YOUNGSTOWN-STATE,penn-state,71,82
4,2012,Maurice Stokes Athletic Center,Away,YOUNGSTOWN-STATE,saint-francis-pa,60,59
5,2012,Calihan Hall,Away,YOUNGSTOWN-STATE,detroit-mercy,64,61
6,2012,Ervin J. Nutter Center,Away,YOUNGSTOWN-STATE,wright-state,62,63
7,2012,Beeghly Center,Home,YOUNGSTOWN-STATE,Fredonia State,69,35
8,2012,Alumni Arena,Away,YOUNGSTOWN-STATE,buffalo,72,80
9,2012,John F. Savage Hall,Away,YOUNGSTOWN-STATE,toledo,77,86
10,2012,James A. Rhodes Arena,Away,YOUNGSTOWN-STATE,akron,62,88
11,2012,Beeghly Center,Home,YOUNGSTOWN-STATE,robert-morris,56,59
12,2012,Henry J. Goodman Arena,Away,YOUNGSTOWN-STATE,cleveland-state,73,67
13,2012,Beeghly Center,Home,YOUNGSTOWN-STATE,loyola-il,68,64
14,2012,Beeghly Center,Home,YOUNGSTOWN-STATE,illinois-chicago,71,50
15,2012,Athletics-Recreation Center,Away,YOUNGSTOWN-STATE,valparaiso,62,76
16,2012,Hinkle Fieldhouse,Away,YOUNGSTOWN-STATE,butler,55,71
17,2012,Beeghly Center,Home,YOUNGSTOWN-STATE,milwaukee,68,66
18,2012,Beeghly Center,Home,YOUNGSTOWN-STATE,green-bay,77,47
19,2012,Beeghly Center,Home,YOUNGSTOWN-STATE,cleveland-state,47,67
20,2012,U.S. Cellular Arena,Away,YOUNGSTOWN-STATE,milwaukee,73,65
21,2012,UIC Pavilion,Away,YOUNGSTOWN-STATE,illinois-chicago,68,72
22,2012,Joseph J. Gentile Center,Away,YOUNGSTOWN-STATE,loyola-il,80,63
23,2012,Beeghly Center,Home,YOUNGSTOWN-STATE,butler,59,68
24,2012,Beeghly Center,Home,YOUNGSTOWN-STATE,valparaiso,71,53
25,2012,Resch Center,Away,YOUNGSTOWN-STATE,green-bay,65,71
26,2012,Winfield Dunn Center,Away,YOUNGSTOWN-STATE,austin-peay,68,71
27,2012,Beeghly Center,Home,YOUNGSTOWN-STATE,wright-state,61,54
28,2012,Beeghly Center,Home,YOUNGSTOWN-STATE,detroit-mercy,74,76
29,2012,Beeghly Center,Home,YOUNGSTOWN-STATE,green-bay,77,60
30,2012,Calihan Hall,Neutral,YOUNGSTOWN-STATE,detroit-mercy,76,93
