,year,arena,location,team,opponent,team_points,opponent_points
0,2012,Humphrey Coliseum,Away,SOUTH-ALABAMA,mississippi-state,65,80
1,2012,Mitchell Center,Home,SOUTH-ALABAMA,Mobile,74,63
2,2012,Donald L. Tucker Center,Away,SOUTH-ALABAMA,florida-state,39,80
3,2012,Maravich Assembly Center,Away,SOUTH-ALABAMA,louisiana-state,79,75
4,2012,Mitchell Center,Home,SOUTH-ALABAMA,alabama-birmingham,55,47
5,2012,Mitchell Center,Home,SOUTH-ALABAMA,alabama-am,67,44
6,2012,Mitchell Center,Home,SOUTH-ALABAMA,southern-mississippi,54,67
7,2012,Mitchell Center,Home,SOUTH-ALABAMA,alcorn-state,102,62
8,2012,American Bank Center,Away,SOUTH-ALABAMA,texas-am-corpus-christi,66,64
9,2012,Mitchell Center,Home,SOUTH-ALABAMA,georgia-southern,70,57
10,2012,South Point Arena,Neutral,SOUTH-ALABAMA,san-diego,68,62
11,2012,Murphy Athletic Center,Away,SOUTH-ALABAMA,middle-tennessee,52,68
12,2012,Mitchell Center,Home,SOUTH-ALABAMA,north-texas,73,78
13,2012,Mitchell Center,Home,SOUTH-ALABAMA,denver,50,67
14,2012,Cajundome,Away,SOUTH-ALABAMA,louisiana-lafayette,70,65
15,2012,Trojan Arena,Away,SOUTH-ALABAMA,troy,75,60
16,2012,Mitchell Center,Home,SOUTH-ALABAMA,florida-international,62,65
17,2012,Mitchell Center,Home,SOUTH-ALABAMA,middle-tennessee,47,68
18,2012,Jack Stephens Center,Away,SOUTH-ALABAMA,arkansas-little-rock,50,75
19,2012,Mitchell Center,Home,SOUTH-ALABAMA,troy,68,66
20,2012,Mitchell Center,Home,SOUTH-ALABAMA,florida-atlantic,65,56
21,2012,E.A. Diddle Arena,Away,SOUTH-ALABAMA,western-kentucky,66,75
22,2012,Mitchell Center,Home,SOUTH-ALABAMA,arkansas-state,74,57
23,2012,Fant-Ewing Coliseum,Away,SOUTH-ALABAMA,louisiana-monroe,88,86
24,2012,Mitchell Center,Home,SOUTH-ALABAMA,western-kentucky,66,61
25,2012,FAU Arena,Away,SOUTH-ALABAMA,florida-atlantic,79,76
26,2012,US Century Bank Arena,Away,SOUTH-ALABAMA,florida-international,74,81
27,2012,,Neutral,SOUTH-ALABAMA,troy,87,81
28,2012,,Neutral,SOUTH-ALABAMA,denver,50,61
