,year,arena,location,team,opponent,team_points,opponent_points
0,2012,McCarthey Athletic Center,Home,GONZAGA,eastern-washington,77,69
1,2012,McCarthey Athletic Center,Home,GONZAGA,washington-state,89,81
2,2012,,Neutral,GONZAGA,hawaii,73,54
3,2012,McCarthey Athletic Center,Neutral,GONZAGA,western-michigan,78,58
4,2012,McCarthey Athletic Center,Home,GONZAGA,notre-dame,73,53
5,2012,Assembly Hall,Away,GONZAGA,illinois,75,82
6,2012,McCarthey Athletic Center,Home,GONZAGA,michigan-state,67,74
7,2012,McCarthey Athletic Center,Home,GONZAGA,oral-roberts,67,61
8,2012,,Neutral,GONZAGA,arizona,71,60
9,2012,McCarthey Athletic Center,Home,GONZAGA,butler,71,55
10,2012,McCarthey Athletic Center,Home,GONZAGA,air-force,70,60
11,2012,McCarthey Athletic Center,Home,GONZAGA,portland,90,51
12,2012,Cintas Center,Away,GONZAGA,xavier,72,65
13,2012,McCarthey Athletic Center,Home,GONZAGA,pepperdine,73,45
14,2012,McCarthey Athletic Center,Home,GONZAGA,santa-clara,82,60
15,2012,McKeon Pavilion,Away,GONZAGA,saint-marys-ca,62,83
16,2012,Albert Gersten Pavilion,Away,GONZAGA,loyola-marymount,62,58
17,2012,McCarthey Athletic Center,Home,GONZAGA,san-francisco,74,63
18,2012,McCarthey Athletic Center,Home,GONZAGA,san-diego,77,60
19,2012,Chiles Center,Away,GONZAGA,portland,74,62
20,2012,Marriott Center,Away,GONZAGA,brigham-young,73,83
21,2012,Firestone Fieldhouse,Away,GONZAGA,pepperdine,72,60
22,2012,McCarthey Athletic Center,Home,GONZAGA,saint-marys-ca,73,59
23,2012,McCarthey Athletic Center,Home,GONZAGA,loyola-marymount,78,59
24,2012,Leavey Center,Away,GONZAGA,santa-clara,73,62
25,2012,War Memorial Gymnasium,Away,GONZAGA,san-francisco,65,66
26,2012,McCarthey Athletic Center,Home,GONZAGA,brigham-young,74,63
27,2012,Jenny Craig Pavillion,Away,GONZAGA,san-diego,65,57
28,2012,McCarthey Athletic Center,Home,GONZAGA,longwood,92,60
29,2012,Orleans Arena,Neutral,GONZAGA,brigham-young,77,58
30,2012,Orleans Arena,Neutral,GONZAGA,saint-marys-ca,74,78
31,2012,,Neutral,GONZAGA,west-virginia,77,54
32,2012,CONSOL Energy Center,Neutral,GONZAGA,ohio-state,66,73
