,year,arena,location,team,opponent,team_points,opponent_points
0,2012,WVU Coliseum,Away,KENT-STATE,west-virginia,70,60
1,2012,Memorial Athletic & Convocation Center,Home,KENT-STATE,alcorn-state,77,58
2,2012,Memorial Athletic & Convocation Center,Home,KENT-STATE,cleveland-state,53,57
3,2012,Memorial Athletic & Convocation Center,Home,KENT-STATE,louisiana-lafayette,76,67
4,2012,Memorial Athletic & Convocation Center,Home,KENT-STATE,morehead-state,83,63
5,2012,Memorial Athletic & Convocation Center,Home,KENT-STATE,alabama-birmingham,57,48
6,2012,JMU Convocation Center,Away,KENT-STATE,james-madison,71,51
7,2012,Ramsey Center,Away,KENT-STATE,western-carolina,58,56
8,2012,,Neutral,KENT-STATE,saint-peters,67,58
9,2012,Dee Glen Smith Spectrum,Neutral,KENT-STATE,texas-arlington,73,74
10,2012,Dee Glen Smith Spectrum,Away,KENT-STATE,utah-state,62,81
11,2012,Convocation Center,Away,KENT-STATE,arkansas-state,69,54
12,2012,Memorial Athletic & Convocation Center,Home,KENT-STATE,Shawnee State,90,65
13,2012,Alumni Arena,Away,KENT-STATE,buffalo,65,66
14,2012,Memorial Athletic & Convocation Center,Home,KENT-STATE,miami-oh,71,67
15,2012,Memorial Athletic & Convocation Center,Home,KENT-STATE,bowling-green-state,92,87
16,2012,Convocation Center,Away,KENT-STATE,ohio,65,87
17,2012,James A. Rhodes Arena,Away,KENT-STATE,akron,75,84
18,2012,Memorial Athletic & Convocation Center,Home,KENT-STATE,northern-illinois,90,56
19,2012,John F. Savage Hall,Away,KENT-STATE,toledo,77,61
20,2012,Rose Arena,Away,KENT-STATE,central-michigan,67,60
21,2012,Memorial Athletic & Convocation Center,Home,KENT-STATE,western-michigan,78,73
22,2012,Convocation Center,Away,KENT-STATE,eastern-michigan,62,58
23,2012,Memorial Athletic & Convocation Center,Home,KENT-STATE,ball-state,76,55
24,2012,Memorial Athletic & Convocation Center,Home,KENT-STATE,buffalo,76,71
25,2012,Memorial Athletic & Convocation Center,Home,KENT-STATE,college-of-charleston,73,80
26,2012,Millett Hall,Away,KENT-STATE,miami-oh,60,62
27,2012,Stroh Center,Away,KENT-STATE,bowling-green-state,58,74
28,2012,Memorial Athletic & Convocation Center,Home,KENT-STATE,ohio,68,61
29,2012,Memorial Athletic & Convocation Center,Home,KENT-STATE,akron,55,61
30,2012,,Neutral,KENT-STATE,western-michigan,76,72
31,2012,,Neutral,KENT-STATE,akron,74,78
32,2012,G.B. Hodge Center,Away,KENT-STATE,south-carolina-upstate,58,73
