,year,arena,location,team,opponent,team_points,opponent_points
0,2012,Carnesecca Arena,Away,WILLIAM-MARY,st-johns-ny,59,74
1,2012,Convocation Center,Away,WILLIAM-MARY,hampton,58,73
2,2012,Kaplan Arena at William and Mary Hall,Home,WILLIAM-MARY,liberty,72,75
3,2012,,Neutral,WILLIAM-MARY,lehigh,57,82
4,2012,,Neutral,WILLIAM-MARY,eastern-kentucky,44,63
5,2012,Vines Center,Away,WILLIAM-MARY,liberty,65,64
6,2012,Burr Gymnasium,Away,WILLIAM-MARY,howard,58,67
7,2012,Kaplan Arena at William and Mary Hall,Home,WILLIAM-MARY,richmond,61,92
8,2012,GSU Sports Arena,Away,WILLIAM-MARY,georgia-state,34,66
9,2012,Kaplan Arena at William and Mary Hall,Home,WILLIAM-MARY,Wesley,70,47
10,2012,Mizzou Arena,Away,WILLIAM-MARY,missouri,56,94
11,2012,Kaplan Arena at William and Mary Hall,Home,WILLIAM-MARY,iona,65,83
12,2012,Millett Hall,Away,WILLIAM-MARY,miami-oh,69,73
13,2012,Patriot Center,Away,WILLIAM-MARY,george-mason,56,70
14,2012,Kaplan Arena at William and Mary Hall,Home,WILLIAM-MARY,james-madison,68,61
15,2012,Kaplan Arena at William and Mary Hall,Home,WILLIAM-MARY,delaware,64,75
16,2012,Towson Center,Away,WILLIAM-MARY,towson,66,49
17,2012,Matthews Arena,Away,WILLIAM-MARY,northeastern,50,64
18,2012,Alltel Pavilion at the Stuart C. Siegel Center,Away,WILLIAM-MARY,virginia-commonwealth,68,69
19,2012,Kaplan Arena at William and Mary Hall,Home,WILLIAM-MARY,north-carolina-wilmington,66,68
20,2012,Kaplan Arena at William and Mary Hall,Home,WILLIAM-MARY,drexel,48,64
21,2012,JMU Convocation Center,Away,WILLIAM-MARY,james-madison,47,59
22,2012,Ted Constant Convocation Ctr.,Away,WILLIAM-MARY,old-dominion,44,68
23,2012,Kaplan Arena at William and Mary Hall,Home,WILLIAM-MARY,virginia-commonwealth,78,87
24,2012,Trask Coliseum,Away,WILLIAM-MARY,north-carolina-wilmington,68,81
25,2012,Kaplan Arena at William and Mary Hall,Home,WILLIAM-MARY,old-dominion,51,70
26,2012,Kaplan Arena at William and Mary Hall,Home,WILLIAM-MARY,northeastern,79,54
27,2012,Daskalakis Athletic Center,Away,WILLIAM-MARY,drexel,61,63
28,2012,Cameron Hall,Away,WILLIAM-MARY,virginia-military-institute,65,73
29,2012,Kaplan Arena at William and Mary Hall,Home,WILLIAM-MARY,hofstra,75,71
30,2012,Kaplan Arena at William and Mary Hall,Home,WILLIAM-MARY,georgia-state,60,64
31,2012,,Neutral,WILLIAM-MARY,northeastern,49,57
