,year,arena,location,team,opponent,team_points,opponent_points
0,2012,Chaifetz Arena,Away,TENNESSEE-STATE,saint-louis,37,71
1,2012,E.A. Diddle Arena,Away,TENNESSEE-STATE,western-kentucky,49,52
2,2012,Gentry Center Complex,Home,TENNESSEE-STATE,Fisk,81,57
3,2012,The Colonial Life Arena,Away,TENNESSEE-STATE,south-carolina,64,63
4,2012,Dean Smith Center,Away,TENNESSEE-STATE,north-carolina,69,102
5,2012,,Neutral,TENNESSEE-STATE,mississippi-valley-state,89,90
6,2012,Orleans Arena,Neutral,TENNESSEE-STATE,morgan-state,69,64
7,2012,Gentry Center Complex,Home,TENNESSEE-STATE,middle-tennessee,62,77
8,2012,Curb Event Center,Away,TENNESSEE-STATE,belmont,62,75
9,2012,Gentry Center Complex,Home,TENNESSEE-STATE,central-michigan,65,57
10,2012,Memorial Hall,Away,TENNESSEE-STATE,delaware-state,59,55
11,2012,Gentry Center Complex,Home,TENNESSEE-STATE,LeMoyne-Owen,92,55
12,2012,Gentry Center Complex,Home,TENNESSEE-STATE,alabama-am,78,68
13,2012,Gentry Center Complex,Home,TENNESSEE-STATE,tennessee-martin,83,67
14,2012,McBrayer Arena,Away,TENNESSEE-STATE,eastern-kentucky,68,73
15,2012,Eblen Center,Away,TENNESSEE-STATE,tennessee-tech,86,92
16,2012,Pete Mathews Coliseum,Away,TENNESSEE-STATE,jacksonville-state,65,72
17,2012,Gentry Center Complex,Home,TENNESSEE-STATE,morehead-state,77,72
18,2012,Gentry Center Complex,Home,TENNESSEE-STATE,southern-illinois-edwardsville,52,49
19,2012,Winfield Dunn Center,Away,TENNESSEE-STATE,austin-peay,63,69
20,2012,Lantz Arena,Away,TENNESSEE-STATE,eastern-illinois,55,46
21,2012,Skyhawk Arena,Away,TENNESSEE-STATE,tennessee-martin,72,59
22,2012,Gentry Center Complex,Home,TENNESSEE-STATE,eastern-kentucky,91,85
23,2012,Gentry Center Complex,Home,TENNESSEE-STATE,austin-peay,77,57
24,2012,Show Me Center,Away,TENNESSEE-STATE,southeast-missouri-state,75,72
25,2012,Regional Special Events Center,Away,TENNESSEE-STATE,murray-state,72,68
26,2012,Gentry Center Complex,Home,TENNESSEE-STATE,tennessee-tech,68,53
27,2012,Gentry Center Complex,Home,TENNESSEE-STATE,jacksonville-state,69,64
28,2012,Millett Hall,Away,TENNESSEE-STATE,miami-oh,68,61
29,2012,Gentry Center Complex,Home,TENNESSEE-STATE,murray-state,62,80
30,2012,,Neutral,TENNESSEE-STATE,morehead-state,59,52
31,2012,,Neutral,TENNESSEE-STATE,murray-state,52,54
32,2012,University Center,Away,TENNESSEE-STATE,mercer,60,68
