,year,arena,location,team,opponent,team_points,opponent_points
0,2012,Cameron Indoor Stadium,Home,DUKE,belmont,77,76
1,2012,Cameron Indoor Stadium,Home,DUKE,presbyterian,96,55
2,2012,,Neutral,DUKE,michigan-state,74,69
3,2012,Cameron Indoor Stadium,Home,DUKE,davidson,82,69
4,2012,,Neutral,DUKE,tennessee,77,67
5,2012,,Neutral,DUKE,michigan,82,75
6,2012,,Neutral,DUKE,kansas,68,61
7,2012,Value City Arena,Away,DUKE,ohio-state,63,85
8,2012,Cameron Indoor Stadium,Home,DUKE,colorado-state,87,64
9,2012,,Neutral,DUKE,washington,86,80
10,2012,Cameron Indoor Stadium,Home,DUKE,north-carolina-greensboro,90,63
11,2012,Cameron Indoor Stadium,Home,DUKE,western-michigan,110,70
12,2012,Cameron Indoor Stadium,Home,DUKE,pennsylvania,85,55
13,2012,,Neutral,DUKE,temple,73,78
14,2012,Philips Arena,Away,DUKE,georgia-tech,81,74
15,2012,Cameron Indoor Stadium,Home,DUKE,virginia,61,58
16,2012,Littlejohn Coliseum,Away,DUKE,clemson,73,66
17,2012,Cameron Indoor Stadium,Home,DUKE,wake-forest,91,73
18,2012,Cameron Indoor Stadium,Home,DUKE,florida-state,73,76
19,2012,Comcast Center,Away,DUKE,maryland,74,61
20,2012,Cameron Indoor Stadium,Home,DUKE,st-johns-ny,83,76
21,2012,Cassell Coliseum,Away,DUKE,virginia-tech,75,60
22,2012,Cameron Indoor Stadium,Home,DUKE,miami-fl,74,78
23,2012,Dean Smith Center,Away,DUKE,north-carolina,85,84
24,2012,Cameron Indoor Stadium,Home,DUKE,maryland,73,55
25,2012,Cameron Indoor Stadium,Home,DUKE,north-carolina-state,78,73
26,2012,Silvio O. Conte Forum,Away,DUKE,boston-college,75,50
27,2012,Donald L. Tucker Center,Away,DUKE,florida-state,74,66
28,2012,Cameron Indoor Stadium,Home,DUKE,virginia-tech,70,65
29,2012,Lawrence Joel Coliseum,Away,DUKE,wake-forest,79,71
30,2012,Cameron Indoor Stadium,Home,DUKE,north-carolina,70,88
31,2012,,Neutral,DUKE,virginia-tech,60,56
32,2012,Philips Arena,Neutral,DUKE,florida-state,59,62
33,2012,Greensboro Coliseum,Neutral,DUKE,lehigh,70,75
