,year,arena,location,team,opponent,team_points,opponent_points
0,2012,Peter W. Stott Center,Away,SEATTLE,portland-state,65,66
1,2012,KeyArena,Home,SEATTLE,san-francisco,63,69
2,2012,Worthington Arena,Away,SEATTLE,montana-state,85,73
3,2012,,Neutral,SEATTLE,Evergreen State,77,54
4,2012,KeyArena,Home,SEATTLE,stanford,49,72
5,2012,Lavietes Pavilion,Away,SEATTLE,harvard,70,80
6,2012,KeyArena,Home,SEATTLE,idaho,62,73
7,2012,Convocation Center,Away,SEATTLE,arkansas-state,74,87
8,2012,Dee Glen Smith Spectrum,Away,SEATTLE,utah-state,53,78
9,2012,KeyArena,Home,SEATTLE,virginia,77,83
10,2012,KeyArena,Home,SEATTLE,Omaha,91,72
11,2012,KeyArena,Home,SEATTLE,san-jose-state,74,84
12,2012,McKay Events Center,Away,SEATTLE,utah-valley,72,77
13,2012,Bank of America Arena,Away,SEATTLE,washington,83,91
14,2012,KeyArena,Home,SEATTLE,utah-valley,74,84
15,2012,KeyArena,Home,SEATTLE,eastern-washington,91,78
16,2012,KeyArena,Home,SEATTLE,utah-state,73,66
17,2012,Bren Events Center,Away,SEATTLE,california-irvine,67,78
18,2012,KeyArena,Home,SEATTLE,arkansas-state,75,69
19,2012,Cowan Spectrum,Away,SEATTLE,idaho,69,70
20,2012,Willett Hall,Away,SEATTLE,longwood,100,99
21,2012,,Home,SEATTLE,Northwest University,90,58
22,2012,KeyArena,Home,SEATTLE,pepperdine,81,70
23,2012,KeyArena,Home,SEATTLE,california-davis,73,59
24,2012,Save Mart Center,Away,SEATTLE,fresno-state,72,78
25,2012,KeyArena,Home,SEATTLE,longwood,111,74
26,2012,KeyArena,Home,SEATTLE,portland-state,94,83
