Season,TeamName,eFG_Pct,RankeFG_Pct,TO_Pct,RankTO_Pct,OR_Pct,RankOR_Pct,FT_Rate,RankFT_Rate
2015,"Abilene Christian",55.302,349,20.7649,74,33.8942,296,44.6629,312
2015,"Air Force",53.0055,313,20.2244,103,32.5503,247,35.4508,147
2015,Akron,45.5476,40,18.8295,186,31.4815,193,40.9845,252
2015,Alabama,47.4307,98,18.9261,175,32.0036,221,39.4919,228
2015,"Alabama A&M",50.4276,230,18.3503,218,36.4308,338,41.3158,260
2015,"Alabama St.",46.8932,81,19.1853,155,29.1625,84,35.5987,151
2015,Albany,49.6077,193,20.1348,108,26,17,30.3561,39
2015,"Alcorn St.",52.7679,306,18.5594,206,35.8628,335,39.9405,235
2015,American,51.0631,258,21.7718,25,31.4775,190,33.0541,86
2015,"Appalachian St.",50.6242,234,17.2222,278,29.7828,116,37.578,194
2015,Arizona,45.1051,25,20.6171,78,22.3881,1,37.3142,191
2015,"Arizona St.",50.2471,223,19.1255,161,25.0686,7,34.1021,121
2015,Arkansas,48.2767,136,22.3018,20,34.5571,318,38.8479,219
2015,"Arkansas Little Rock",51.0423,255,19.9308,118,31.2257,176,40.8338,246
2015,"Arkansas Pine Bluff",51.1687,259,24.9364,3,39.4763,348,48.8313,336
2015,"Arkansas St.",48.278,137,17.5963,265,32.7166,251,34.6864,133
2015,Army,50.9768,250,18.8613,183,31.5,194,40.7204,244
2015,Auburn,52.5123,300,21.2758,43,34.0659,302,41.8897,270
2015,"Austin Peay",54.9033,346,20.3401,92,29.2096,88,38.3589,208
2015,"Ball St.",52.4064,298,18.2406,225,28.6031,71,42.1123,274
2015,Baylor,45.7886,51,19.3073,150,31.4703,189,32.1085,71
2015,Belmont,51.3065,271,18.475,212,29.5956,110,28.1982,17
2015,"Bethune Cookman",48.2007,134,20.8557,68,34.1438,306,46.3668,327
2015,Binghamton,52.2828,292,20.4123,87,32.5413,246,33.7984,112
2015,"Boise St.",47.6463,109,19.4205,146,25.6311,13,31.5631,61
2015,"Boston College",49.3757,185,18.8492,184,30.9021,161,40.8442,248
2015,"Boston University",52.9281,310,16.3368,319,28.3857,56,33.5455,105
2015,"Bowling Green",47.1621,92,19.4854,144,29.5393,104,32.2411,74
2015,Bradley,50.2665,225,21.8679,23,28.9528,78,46.1692,326
2015,Brown,48.5294,150,16.3791,317,30.4762,139,36.4346,167
2015,Bryant,48.3343,140,16.6486,305,32.0489,224,35.9439,157
2015,Bucknell,49.8594,207,14.4736,347,25.8621,16,38.414,210
2015,Buffalo,48.5372,151,19.747,127,30.406,133,34.3085,126
2015,Butler,46.7209,74,19.4948,142,25.2925,9,33.352,98
2015,BYU,49.609,194,17.7103,260,28.4167,58,39.1554,224
2015,"Cal Poly",49.302,181,17.269,276,28.1959,53,31.3005,52
2015,"Cal St. Bakersfield",48.3474,141,18.9801,169,26.8704,26,48.7342,335
2015,"Cal St. Fullerton",51.3057,270,16.5635,309,27.0941,33,41.0191,253
2015,"Cal St. Northridge",51.0092,252,16.6232,307,30.4878,141,35.8708,155
2015,California,46.7681,75,14.336,348,25.1071,8,38.8376,218
2015,Campbell,52.4845,299,18.9749,171,30.7692,154,42.4431,283
2015,Canisius,46.919,82,21.5342,33,32.2581,236,40.669,242
2015,"Central Arkansas",54.9679,347,18.3299,220,36.6834,343,42.5482,288
2015,"Central Connecticut",51.4057,276,15.8225,332,32.8316,259,23.925,2
2015,"Central Michigan",51.6763,281,19.7269,129,30.8511,159,36.2347,162
2015,"Charleston Southern",52.3964,297,18.9251,176,28.5408,67,32.4482,77
2015,Charlotte,50.6448,235,18.3868,216,31.261,178,33.1005,89
2015,Chattanooga,48.0259,126,18.6856,196,32.7451,254,43.1832,296
2015,"Chicago St.",52.7616,305,22.2861,21,33.4487,283,53.9244,348
2015,Cincinnati,44.1242,12,19.8982,121,32.3129,238,26.0532,8
2015,Clemson,45.6407,44,17.7497,258,31.3582,183,31.1878,49
2015,"Cleveland St.",48.7635,159,20.974,60,30.5825,148,43.6906,302
2015,"Coastal Carolina",47.7301,111,16.9495,293,28,46,34.9693,140
2015,Colgate,50.6924,238,16.5013,311,28.5854,69,35.0993,141
2015,"College of Charleston",48.1001,129,18.3677,217,32.2493,235,47.4065,329
2015,Colorado,48.9233,162,16.9156,294,27.9205,42,33.876,114
2015,"Colorado St.",48.7352,158,18.0262,238,25.4178,12,33.2771,93
2015,Columbia,47.9472,119,16.251,321,29.1911,86,38.1965,206
2015,Connecticut,45.1985,29,17.8614,251,30.5168,145,32.618,79
2015,"Coppin St.",54.5404,343,19.3227,149,38.054,346,42.4142,282
2015,Cornell,45.6897,46,19.2847,151,30.0297,121,41.5119,264
2015,Creighton,50.5051,233,17.0693,288,28.0909,47,33.3895,99
2015,Dartmouth,49.8588,206,21.162,52,28.4615,63,42.726,292
2015,Davidson,49.3001,180,17.0363,291,30.4193,136,34.6025,130
2015,Dayton,47.2632,96,21.0851,56,28.4298,59,30.579,44
2015,Delaware,49.9715,212,15.5723,337,31.5307,199,33.1813,90
2015,"Delaware St.",48.7895,161,16.3747,318,31.7054,208,35.9684,158
2015,Denver,52.8991,309,20.4253,85,29.5792,108,51.2048,343
2015,DePaul,50.8455,246,18.7865,191,35.4623,332,48.688,334
2015,Detroit,52.0161,290,21.2019,50,29.7725,115,48.263,332
2015,Drake,54.824,345,16.8831,295,32.0322,223,30.4433,42
2015,Drexel,50.0994,218,18.536,208,31.1563,172,35.719,153
2015,Duke,46.5366,70,18.5859,204,30.1621,125,24.0245,4
2015,Duquesne,51.6826,282,15.9589,328,33.2732,277,33.8194,113
2015,"East Carolina",50.948,249,19.224,153,34.6774,322,34.1284,122
2015,"East Tennessee St.",51.3434,272,21.4341,37,33.0228,265,42.3329,281
2015,"Eastern Illinois",48.7734,160,18.9015,178,34.283,310,31.4252,56
2015,"Eastern Kentucky",53.5344,329,26.907,2,34.7826,324,34.9546,139
2015,"Eastern Michigan",46.2247,61,21.5123,34,33.7456,291,42.5089,286
2015,"Eastern Washington",52.2951,294,17.8127,255,30.7058,151,36.0109,159
2015,Elon,51.2605,265,21.231,48,31.8576,215,44.0576,306
2015,Evansville,49.45,187,19.8996,120,27.9797,45,31.4301,57
2015,Fairfield,48.3118,138,18.3253,222,33.9371,299,42.6642,290
2015,"Fairleigh Dickinson",52.3438,295,23.1584,15,40.4841,351,51.8342,344
2015,FIU,47.9616,120,19.1551,159,31.8919,218,36.6337,176
2015,Florida,45.9951,58,21.6496,27,29.1271,83,37.8034,200
2015,"Florida A&M",53.5211,326,18.4725,213,35.474,333,34.9051,138
2015,"Florida Atlantic",49.8973,209,16.6852,301,31.5116,197,37.577,193
2015,"Florida Gulf Coast",45.2941,32,17.2693,275,32.0822,226,34.6471,132
2015,"Florida St.",47.2603,95,17.9857,240,31.9372,220,37.9178,203
2015,Fordham,50.1553,219,18.746,193,29.452,100,41.677,265
2015,"Fresno St.",49.3867,186,20.2728,99,32.7273,252,44.2866,308
2015,Furman,52.2917,293,16.483,313,32.3183,239,36.5476,171
2015,"Gardner Webb",53.3677,323,17.1207,286,31.8182,210,29.1146,27
2015,"George Mason",50,214,18.5517,207,30.3696,132,44.6701,313
2015,"George Washington",45.8869,54,18.3295,221,30.8562,160,28.946,25
2015,Georgetown,47.0862,91,20.2432,101,30.9587,165,44.0559,305
2015,Georgia,44.4474,16,16.6753,303,28.4805,65,34.272,125
2015,"Georgia Southern",46.2308,62,21.9761,22,32.2482,234,32.6885,80
2015,"Georgia St.",45.8498,53,23.2383,14,34.8382,326,39.808,233
2015,"Georgia Tech",49.2092,175,18.021,239,25.7742,15,33.7591,109
2015,Gonzaga,44.2436,14,17.1161,287,27.9547,43,30.5423,43
2015,"Grambling St.",52.1655,291,16.8772,296,36.403,337,38.7201,216
2015,"Grand Canyon",49.6105,195,16.3162,320,33.9198,297,36.1294,161
2015,"Green Bay",45.9688,56,20.7888,71,29.3785,96,39.75,230
2015,Hampton,46.4397,68,20.106,111,30.9148,162,45.5302,320
2015,Hartford,50.4138,227,20.9008,65,29.5405,105,42.1379,276
2015,Harvard,46.5517,71,20.1482,107,28.368,55,32.8642,84
2015,Hawaii,47.5806,105,23.4368,12,34.4348,314,41.9911,272
2015,"High Point",51.2727,267,19.7922,126,31.4777,191,31.5152,59
2015,Hofstra,49.4971,190,19.6256,139,28.4372,60,38.6977,213
2015,"Holy Cross",53.1707,317,21.635,28,29.7041,113,41.324,261
2015,Houston,49.082,169,19.8404,122,33.6688,287,33.2186,92
2015,"Houston Baptist",52.8464,308,17.1957,281,31.5394,200,43.6704,301
2015,Howard,45.6965,47,21.4416,36,34.623,320,40.0788,236
2015,Idaho,53.6455,331,15.3921,341,26.9628,29,41.4833,262
2015,"Idaho St.",51.9601,289,18.6671,199,32.1625,229,34.8173,136
2015,Illinois,48.0101,125,19.6572,133,27.9669,44,30.3812,40
2015,"Illinois Chicago",54.375,339,17.9842,241,28.4836,66,38.9881,222
2015,"Illinois St.",46.9758,85,20.4958,84,29.2965,93,40.265,239
2015,"Incarnate Word",51.3736,274,17.9473,244,31.5053,196,39.6291,229
2015,Indiana,50.2518,224,15.9389,330,31.4597,188,32.7795,81
2015,"Indiana St.",48.6179,154,20.7657,73,31.6667,206,37.5921,195
2015,Iona,48.0978,128,16.7236,300,33.2357,274,28.5326,21
2015,Iowa,45.5859,42,18.8854,181,30.3352,129,29.0594,26
2015,"Iowa St.",47.5733,104,18.5322,209,29.5686,106,23.9789,3
2015,IPFW,51.2755,268,16.0526,327,26.6451,24,27.6786,14
2015,IUPUI,51.3008,269,20.8786,67,28.3195,54,41.8147,267
2015,"Jackson St.",48.6433,155,22.7074,17,28.1343,49,54.0701,349
2015,Jacksonville,54.5134,342,19.1015,163,33.7691,292,38.7964,217
