,year,arena,location,team,opponent,team_points,opponent_points
0,2014,,Neutral,HOLY-CROSS,harvard,72,82
1,2014,Hart Recreation Center,Home,HOLY-CROSS,sacred-heart,122,118
2,2014,Dean Smith Center,Away,HOLY-CROSS,north-carolina,54,62
3,2014,Arena at Harbor Yard,Away,HOLY-CROSS,fairfield,63,49
4,2014,,Neutral,HOLY-CROSS,belmont,70,81
5,2014,Mohegan Sun Arena,Neutral,HOLY-CROSS,hartford,80,55
6,2014,Lundholm Gymnasium,Away,HOLY-CROSS,new-hampshire,63,52
7,2014,Hart Recreation Center,Home,HOLY-CROSS,albany-ny,62,57
8,2014,Chase Arena at Reich Family Pavilion,Away,HOLY-CROSS,hartford,78,90
9,2014,Hart Recreation Center,Home,HOLY-CROSS,canisius,73,83
10,2014,Estelle and Zoom Fleisher Athletic Center,Away,HOLY-CROSS,njit,74,55
11,2014,Crisler Arena,Away,HOLY-CROSS,michigan,66,88
12,2014,Agganis Arena,Away,HOLY-CROSS,boston-university,60,70
13,2014,Hart Recreation Center,Home,HOLY-CROSS,american,54,69
14,2014,Hart Recreation Center,Home,HOLY-CROSS,colgate,73,64
15,2014,Sojka Pavilion,Away,HOLY-CROSS,bucknell,57,61
16,2014,Christl Arena,Away,HOLY-CROSS,army,78,75
17,2014,Hart Recreation Center,Home,HOLY-CROSS,lehigh,61,42
18,2014,Kirby Sports Center,Away,HOLY-CROSS,lafayette,59,58
19,2014,Alumni Hall,Away,HOLY-CROSS,navy,67,52
20,2014,Hart Recreation Center,Home,HOLY-CROSS,loyola-md,60,51
21,2014,Bender Arena,Away,HOLY-CROSS,american,57,63
22,2014,Cotterell Court,Away,HOLY-CROSS,colgate,69,68
23,2014,Hart Recreation Center,Home,HOLY-CROSS,bucknell,66,50
24,2014,Hart Recreation Center,Home,HOLY-CROSS,army,66,63
25,2014,Stabler Arena,Away,HOLY-CROSS,lehigh,72,67
26,2014,Hart Recreation Center,Home,HOLY-CROSS,lafayette,64,76
27,2014,Hart Recreation Center,Home,HOLY-CROSS,navy,74,57
28,2014,Reitz Arena,Away,HOLY-CROSS,loyola-md,65,52
29,2014,Hart Recreation Center,Home,HOLY-CROSS,boston-university,64,68
30,2014,Hart Recreation Center,Neutral,HOLY-CROSS,lehigh,54,48
31,2014,Bender Arena,Away,HOLY-CROSS,american,46,57
32,2014,Pizzitola Sports Center,Away,HOLY-CROSS,brown,68,65
33,2014,Hart Recreation Center,Home,HOLY-CROSS,yale,66,71
