,year,arena,location,team,opponent,team_points,opponent_points
0,2014,FAU Arena,Home,FLORIDA-ATLANTIC,Ave Maria,86,51
1,2014,FAU Arena,Home,FLORIDA-ATLANTIC,st-francis-ny,57,59
2,2014,Cameron Indoor Stadium,Away,FLORIDA-ATLANTIC,duke,64,97
3,2014,Silvio O. Conte Forum,Away,FLORIDA-ATLANTIC,boston-college,79,82
4,2014,Calihan Hall,Away,FLORIDA-ATLANTIC,detroit-mercy,44,77
5,2014,Calihan Hall,Neutral,FLORIDA-ATLANTIC,stony-brook,61,67
6,2014,Calihan Hall,Neutral,FLORIDA-ATLANTIC,toledo,74,94
7,2014,FAU Arena,Home,FLORIDA-ATLANTIC,central-florida,75,64
8,2014,FAU Arena,Home,FLORIDA-ATLANTIC,jacksonville,83,63
9,2014,Allstate Arena,Away,FLORIDA-ATLANTIC,depaul,70,81
10,2014,Comcast Center,Away,FLORIDA-ATLANTIC,maryland,62,66
11,2014,Edmunds Center,Away,FLORIDA-ATLANTIC,stetson,62,64
12,2014,FAU Arena,Home,FLORIDA-ATLANTIC,elon,62,67
13,2014,FAU Arena,Home,FLORIDA-ATLANTIC,Warner Southern,81,47
14,2014,Thomas Assembly Center,Away,FLORIDA-ATLANTIC,louisiana-tech,64,84
15,2014,Tudor Fieldhouse,Away,FLORIDA-ATLANTIC,rice,73,68
16,2014,FAU Arena,Home,FLORIDA-ATLANTIC,east-carolina,78,67
17,2014,FAU Arena,Home,FLORIDA-ATLANTIC,old-dominion,60,65
18,2014,FAU Arena,Home,FLORIDA-ATLANTIC,harvard,68,53
19,2014,US Century Bank Arena,Away,FLORIDA-ATLANTIC,florida-international,57,66
20,2014,Dale F. Halton Arena,Away,FLORIDA-ATLANTIC,charlotte,53,62
21,2014,Henderson Center,Away,FLORIDA-ATLANTIC,marshall,65,57
22,2014,FAU Arena,Home,FLORIDA-ATLANTIC,middle-tennessee,63,67
23,2014,FAU Arena,Home,FLORIDA-ATLANTIC,alabama-birmingham,82,71
24,2014,Don Haskins Center,Away,FLORIDA-ATLANTIC,texas-el-paso,71,69
25,2014,Convocation Center,Away,FLORIDA-ATLANTIC,texas-san-antonio,56,66
26,2014,FAU Arena,Home,FLORIDA-ATLANTIC,tulsa,52,71
27,2014,FAU Arena,Home,FLORIDA-ATLANTIC,north-texas,76,78
28,2014,Avron B. Fogelman Arena,Away,FLORIDA-ATLANTIC,tulane,64,72
29,2014,FAU Arena,Home,FLORIDA-ATLANTIC,southern-mississippi,49,60
30,2014,FAU Arena,Home,FLORIDA-ATLANTIC,florida-international,70,74
31,2014,Don Haskins Center,Neutral,FLORIDA-ATLANTIC,marshall,59,63
