,year,arena,location,team,opponent,team_points,opponent_points
0,2014,Cowan Spectrum,Home,IDAHO,western-illinois,67,63
1,2014,Lloyd Noble Center,Away,IDAHO,oklahoma,65,85
2,2014,Cowan Spectrum,Home,IDAHO,Northwest Nazarene,78,64
3,2014,Chiles Center,Away,IDAHO,portland,74,88
4,2014,,Neutral,IDAHO,north-texas,87,76
5,2014,,Neutral,IDAHO,columbia,60,65
6,2014,Taco Bell Arena,Neutral,IDAHO,boise-state,89,98
7,2014,The Pavilion,Away,IDAHO,california-davis,80,76
8,2014,Cowan Spectrum,Home,IDAHO,washington-state,66,67
9,2014,Adams Center/Dahlberg Arena,Away,IDAHO,montana,58,69
10,2014,Peter W. Stott Center,Away,IDAHO,portland-state,76,75
11,2014,Cowan Spectrum,Neutral,IDAHO,idaho-state,69,65
12,2014,The Matadome,Away,IDAHO,cal-state-northridge,69,79
13,2014,Cowan Spectrum,Home,IDAHO,montana,71,72
14,2014,Cowan Spectrum,Home,IDAHO,missouri-kansas-city,74,80
15,2014,Cowan Spectrum,Home,IDAHO,chicago-state,55,57
16,2014,UTPA Fieldhouse,Away,IDAHO,texas-pan-american,86,85
17,2014,Pan American Center,Away,IDAHO,new-mexico-state,54,78
18,2014,Cowan Spectrum,Home,IDAHO,utah-valley,66,71
19,2014,Cowan Spectrum,Home,IDAHO,cal-state-bakersfield,64,61
20,2014,GCU Arena,Away,IDAHO,grand-canyon,73,86
21,2014,Cowan Spectrum,Home,IDAHO,seattle,67,68
22,2014,Cowan Spectrum,Home,IDAHO,new-mexico-state,73,67
23,2014,Cowan Spectrum,Home,IDAHO,texas-pan-american,70,63
24,2014,Rabobank Arena,Away,IDAHO,cal-state-bakersfield,67,76
25,2014,McKay Events Center,Away,IDAHO,utah-valley,88,89
26,2014,Cowan Spectrum,Home,IDAHO,cal-state-northridge,96,88
27,2014,Cowan Spectrum,Home,IDAHO,grand-canyon,83,77
28,2014,KeyArena,Away,IDAHO,seattle,68,76
29,2014,Emil and Patricia Jones Convocation Center,Away,IDAHO,chicago-state,79,76
30,2014,Swinney Recreation Center,Away,IDAHO,missouri-kansas-city,87,80
31,2014,,Neutral,IDAHO,missouri-kansas-city,73,70
32,2014,,Neutral,IDAHO,utah-valley,74,69
33,2014,Orleans Arena,Neutral,IDAHO,new-mexico-state,55,77
