,year,arena,location,team,opponent,team_points,opponent_points
0,2014,Mitchell Center,Away,DETROIT-MERCY,south-alabama,58,74
1,2014,Calihan Hall,Home,DETROIT-MERCY,Michigan-Dearborn,106,51
2,2014,Harry A. Gampel Pavilion,Away,DETROIT-MERCY,connecticut,55,101
3,2014,JMU Convocation Center,Away,DETROIT-MERCY,james-madison,71,67
4,2014,Calihan Hall,Home,DETROIT-MERCY,florida-atlantic,77,44
5,2014,Calihan Hall,Home,DETROIT-MERCY,toledo,78,80
6,2014,Calihan Hall,Home,DETROIT-MERCY,stony-brook,102,104
7,2014,Sun Dome,Away,DETROIT-MERCY,south-florida,65,60
8,2014,John F. Savage Hall,Away,DETROIT-MERCY,toledo,75,91
9,2014,Calihan Hall,Home,DETROIT-MERCY,rhode-island,70,68
10,2014,RBC Center,Away,DETROIT-MERCY,north-carolina-state,79,82
11,2014,James A. Rhodes Arena,Away,DETROIT-MERCY,akron,60,79
12,2014,Stroh Center,Away,DETROIT-MERCY,bowling-green-state,62,64
13,2014,Calihan Hall,Home,DETROIT-MERCY,Indiana Tech,93,50
14,2014,Calihan Hall,Home,DETROIT-MERCY,bethune-cookman,73,53
15,2014,Calihan Hall,Home,DETROIT-MERCY,wright-state,58,53
16,2014,Henry J. Goodman Arena,Away,DETROIT-MERCY,cleveland-state,63,73
17,2014,Calihan Hall,Home,DETROIT-MERCY,oakland,69,77
18,2014,Calihan Hall,Home,DETROIT-MERCY,valparaiso,70,78
19,2014,Beeghly Center,Away,DETROIT-MERCY,youngstown-state,63,77
20,2014,Klotsche Center,Away,DETROIT-MERCY,milwaukee,73,54
21,2014,Resch Center,Away,DETROIT-MERCY,green-bay,52,62
22,2014,Calihan Hall,Home,DETROIT-MERCY,illinois-chicago,74,68
23,2014,Calihan Hall,Home,DETROIT-MERCY,cleveland-state,78,86
24,2014,Athletics-Recreation Center,Away,DETROIT-MERCY,valparaiso,59,57
25,2014,Calihan Hall,Home,DETROIT-MERCY,youngstown-state,83,81
26,2014,Athletics Center O'rena,Away,DETROIT-MERCY,oakland,82,83
27,2014,UIC Pavilion,Away,DETROIT-MERCY,illinois-chicago,65,59
28,2014,Ervin J. Nutter Center,Away,DETROIT-MERCY,wright-state,61,65
29,2014,Calihan Hall,Home,DETROIT-MERCY,milwaukee,62,68
30,2014,Calihan Hall,Home,DETROIT-MERCY,green-bay,66,75
31,2014,Klotsche Center,Away,DETROIT-MERCY,milwaukee,73,83
