,year,arena,location,team,opponent,team_points,opponent_points
0,2014,Stabler Arena,Away,RIDER,lehigh,78,92
1,2014,Mackey Arena,Away,RIDER,purdue,77,81
2,2014,Detrick Gymnasium,Away,RIDER,central-connecticut-state,89,73
3,2014,Alumni Gymnasium,Home,RIDER,albany-ny,59,70
4,2014,Leavey Center,Neutral,RIDER,rice,97,93
5,2014,,Neutral,RIDER,north-dakota-state,70,87
6,2014,Multipurpose Activity Center,Away,RIDER,monmouth,89,83
7,2014,Alumni Gymnasium,Home,RIDER,quinnipiac,90,78
8,2014,Alumni Gymnasium,Home,RIDER,wagner,79,58
9,2014,Wells Fargo Center,Away,RIDER,villanova,67,88
10,2014,Alumni Gymnasium,Home,RIDER,pennsylvania,89,88
11,2014,Alumni Gymnasium,Home,RIDER,niagara,85,83
12,2014,Times Union Center,Away,RIDER,siena,47,62
13,2014,Koessler Athletic Center,Away,RIDER,canisius,91,94
14,2014,Gallagher Center,Away,RIDER,niagara,90,78
15,2014,Alumni Gymnasium,Home,RIDER,saint-peters,69,77
16,2014,McCann Recreation Center,Away,RIDER,marist,66,56
17,2014,Draddy Gymnasium,Away,RIDER,manhattan,51,67
18,2014,Alumni Gymnasium,Home,RIDER,monmouth,77,71
19,2014,Yanitelli Center,Away,RIDER,saint-peters,71,53
20,2014,Alumni Gymnasium,Home,RIDER,fairfield,73,65
21,2014,Alumni Gymnasium,Home,RIDER,marist,61,68
22,2014,TD Bank Sports Center,Away,RIDER,quinnipiac,61,82
23,2014,Alumni Gymnasium,Home,RIDER,manhattan,69,86
24,2014,Arena at Harbor Yard,Away,RIDER,fairfield,71,62
25,2014,Alumni Gymnasium,Home,RIDER,iona,77,80
26,2014,Alumni Gymnasium,Home,RIDER,siena,60,69
27,2014,Alumni Gymnasium,Home,RIDER,canisius,66,79
28,2014,Hynes Athletics Center,Away,RIDER,iona,81,97
29,2014,MassMutual Center,Neutral,RIDER,monmouth,71,60
30,2014,,Neutral,RIDER,iona,71,94
