,year,arena,location,team,opponent,team_points,opponent_points
0,2014,Stroh Center,Home,BOWLING-GREEN-STATE,Earlham (IN),102,49
1,2014,Stroh Center,Home,BOWLING-GREEN-STATE,south-florida,61,75
2,2014,Kohl Center,Away,BOWLING-GREEN-STATE,wisconsin,64,88
3,2014,Chaifetz Arena,Away,BOWLING-GREEN-STATE,saint-louis,47,74
4,2014,,Neutral,BOWLING-GREEN-STATE,presbyterian,67,45
5,2014,Aventura Spa Palace Resort,Neutral,BOWLING-GREEN-STATE,oral-roberts,56,63
6,2014,Stroh Center,Home,BOWLING-GREEN-STATE,western-kentucky,74,62
7,2014,Cintas Center,Away,BOWLING-GREEN-STATE,xavier,73,85
8,2014,Stroh Center,Home,BOWLING-GREEN-STATE,north-dakota,79,69
9,2014,Ellis T. Johnson Arena,Away,BOWLING-GREEN-STATE,morehead-state,67,61
10,2014,Stroh Center,Home,BOWLING-GREEN-STATE,detroit-mercy,64,62
11,2014,Ervin J. Nutter Center,Away,BOWLING-GREEN-STATE,wright-state,43,46
12,2014,Stroh Center,Home,BOWLING-GREEN-STATE,ipfw,60,65
13,2014,Stroh Center,Home,BOWLING-GREEN-STATE,eastern-michigan,51,56
14,2014,Stroh Center,Home,BOWLING-GREEN-STATE,northern-illinois,36,45
15,2014,Stroh Center,Home,BOWLING-GREEN-STATE,central-michigan,67,57
16,2014,University Arena,Away,BOWLING-GREEN-STATE,western-michigan,69,64
17,2014,Convocation Center,Away,BOWLING-GREEN-STATE,ohio,58,56
18,2014,Stroh Center,Home,BOWLING-GREEN-STATE,miami-oh,65,70
19,2014,Convocation Center,Away,BOWLING-GREEN-STATE,eastern-michigan,57,69
20,2014,Stroh Center,Home,BOWLING-GREEN-STATE,buffalo,74,68
21,2014,John F. Savage Hall,Away,BOWLING-GREEN-STATE,toledo,76,83
22,2014,Stroh Center,Home,BOWLING-GREEN-STATE,akron,63,65
23,2014,Memorial Athletic & Convocation Center,Away,BOWLING-GREEN-STATE,kent-state,61,62
24,2014,Worthen Arena,Away,BOWLING-GREEN-STATE,ball-state,66,64
25,2014,Stroh Center,Home,BOWLING-GREEN-STATE,toledo,58,60
26,2014,Millett Hall,Away,BOWLING-GREEN-STATE,miami-oh,52,55
27,2014,Stroh Center,Home,BOWLING-GREEN-STATE,kent-state,73,66
28,2014,James A. Rhodes Arena,Away,BOWLING-GREEN-STATE,akron,47,57
29,2014,Stroh Center,Home,BOWLING-GREEN-STATE,ohio,61,72
30,2014,Alumni Arena,Away,BOWLING-GREEN-STATE,buffalo,65,88
31,2014,,Away,BOWLING-GREEN-STATE,northern-illinois,51,54
