,year,arena,location,team,opponent,team_points,opponent_points
0,2014,Pinnacle Bank Arena,Home,NEBRASKA,florida-gulf-coast,79,55
1,2014,Pinnacle Bank Arena,Home,NEBRASKA,western-illinois,62,47
2,2014,Pinnacle Bank Arena,Home,NEBRASKA,south-carolina-state,83,57
3,2014,,Neutral,NEBRASKA,massachusetts,90,96
4,2014,,Neutral,NEBRASKA,alabama-birmingham,74,87
5,2014,Carolina First Arena,Neutral,NEBRASKA,georgia,73,65
6,2014,Pinnacle Bank Arena,Home,NEBRASKA,northern-illinois,63,58
7,2014,Pinnacle Bank Arena,Home,NEBRASKA,miami-fl,60,49
8,2014,Qwest Center OMAHA,Away,NEBRASKA,creighton,67,82
9,2014,Pinnacle Bank Arena,Home,NEBRASKA,arkansas-state,79,67
10,2014,Pinnacle Bank Arena,Home,NEBRASKA,citadel,77,62
11,2014,Fifth Third Arena,Away,NEBRASKA,cincinnati,59,74
12,2014,Carver-Hawkeye Arena,Away,NEBRASKA,iowa,57,67
13,2014,Value City Arena,Away,NEBRASKA,ohio-state,53,84
14,2014,Pinnacle Bank Arena,Home,NEBRASKA,michigan,70,71
15,2014,Mackey Arena,Away,NEBRASKA,purdue,64,70
16,2014,Pinnacle Bank Arena,Home,NEBRASKA,ohio-state,68,62
17,2014,Bryce Jordan Center,Away,NEBRASKA,penn-state,54,58
18,2014,Pinnacle Bank Arena,Home,NEBRASKA,minnesota,82,78
19,2014,Pinnacle Bank Arena,Home,NEBRASKA,indiana,60,55
20,2014,Crisler Arena,Away,NEBRASKA,michigan,50,79
21,2014,Welsh-Ryan Arena,Away,NEBRASKA,northwestern,53,49
22,2014,Pinnacle Bank Arena,Home,NEBRASKA,illinois,67,58
23,2014,Breslin Events Center,Away,NEBRASKA,michigan-state,60,51
24,2014,Pinnacle Bank Arena,Home,NEBRASKA,penn-state,80,67
25,2014,Pinnacle Bank Arena,Home,NEBRASKA,purdue,76,57
26,2014,Assembly Hall,Away,NEBRASKA,illinois,49,60
27,2014,Pinnacle Bank Arena,Home,NEBRASKA,northwestern,54,47
28,2014,Assembly Hall,Away,NEBRASKA,indiana,70,60
29,2014,Pinnacle Bank Arena,Home,NEBRASKA,wisconsin,77,68
30,2014,Conseco Fieldhouse,Neutral,NEBRASKA,ohio-state,67,71
31,2014,AT&T Center,Neutral,NEBRASKA,baylor,60,74
