,year,arena,location,team,opponent,team_points,opponent_points
0,2014,Rothman Center,Home,FAIRLEIGH-DICKINSON,Caldwell,89,71
1,2014,Mack Sports Complex,Away,FAIRLEIGH-DICKINSON,hofstra,58,80
2,2014,Chase Arena at Reich Family Pavilion,Away,FAIRLEIGH-DICKINSON,hartford,60,74
3,2014,McKale Center,Away,FAIRLEIGH-DICKINSON,arizona,50,100
4,2014,,Home,FAIRLEIGH-DICKINSON,Metropolitan State,76,87
5,2014,Rothman Center,Home,FAIRLEIGH-DICKINSON,saint-peters,63,67
6,2014,Louis Brown Athletic Center,Neutral,FAIRLEIGH-DICKINSON,norfolk-state,62,70
7,2014,Louis Brown Athletic Center,Away,FAIRLEIGH-DICKINSON,rutgers,73,72
8,2014,Prudential Center,Away,FAIRLEIGH-DICKINSON,seton-hall,58,54
9,2014,Pritchard Gymnasium,Away,FAIRLEIGH-DICKINSON,stony-brook,62,77
10,2014,Jadwin Gymnasium,Away,FAIRLEIGH-DICKINSON,princeton,55,77
11,2014,Carver-Hawkeye Arena,Away,FAIRLEIGH-DICKINSON,iowa,59,92
12,2014,Levien Gym,Away,FAIRLEIGH-DICKINSON,columbia,59,82
13,2014,Rothman Center,Home,FAIRLEIGH-DICKINSON,hofstra,86,67
14,2014,Rothman Center,Home,FAIRLEIGH-DICKINSON,mount-st-marys,85,79
15,2014,William H. Pitt Center,Away,FAIRLEIGH-DICKINSON,sacred-heart,67,71
16,2014,Wellness Center,Away,FAIRLEIGH-DICKINSON,long-island-university,89,67
17,2014,Rothman Center,Home,FAIRLEIGH-DICKINSON,bryant,68,95
18,2014,Rothman Center,Home,FAIRLEIGH-DICKINSON,st-francis-ny,86,85
19,2014,Rothman Center,Home,FAIRLEIGH-DICKINSON,central-connecticut-state,86,73
20,2014,Knott Arena,Away,FAIRLEIGH-DICKINSON,mount-st-marys,82,87
21,2014,Maurice Stokes Athletic Center,Away,FAIRLEIGH-DICKINSON,saint-francis-pa,75,83
22,2014,Spiro Sports Center,Away,FAIRLEIGH-DICKINSON,wagner,68,75
23,2014,Detrick Gymnasium,Away,FAIRLEIGH-DICKINSON,central-connecticut-state,86,91
24,2014,Rothman Center,Home,FAIRLEIGH-DICKINSON,saint-francis-pa,82,89
25,2014,Chace Athletic Center,Away,FAIRLEIGH-DICKINSON,bryant,63,52
26,2014,Rothman Center,Home,FAIRLEIGH-DICKINSON,sacred-heart,73,66
27,2014,Rothman Center,Home,FAIRLEIGH-DICKINSON,wagner,64,67
28,2014,Rothman Center,Home,FAIRLEIGH-DICKINSON,robert-morris,64,69
29,2014,Pope Physical Education Center,Away,FAIRLEIGH-DICKINSON,st-francis-ny,56,79
30,2014,Charles L. Sewall Center,Away,FAIRLEIGH-DICKINSON,robert-morris,53,60
