Season,TeamName,Off_1,RankOff_1,Off_2,RankOff_2,Off_3,RankOff_3,Def_1,RankDef_1,Def_2,RankDef_2,Def_3,RankDef_3
2013,"Cal Poly",19.8442,208,47.2727,294,32.8831,42,20.2083,193,51.6667,196,28.125,144
2013,"Cal St. Bakersfield",20.7181,162,49.0877,256,30.1942,100,26.0773,8,49.3923,268,24.5304,279
2013,"Cal St. Fullerton",20.2391,191,46.9442,305,32.8167,44,19.0603,248,55.6738,56,25.266,255
2013,"Cal St. Northridge",23.2075,39,55.566,74,21.2264,314,20.2113,192,50.1608,241,29.6279,99
2013,California,18.8458,257,63.0298,5,18.1244,338,20.1602,194,53.1324,136,26.7075,202
2013,Campbell,18.3057,279,63.5833,4,18.111,339,20.8656,150,54.6697,81,24.4647,281
2013,Canisius,18.8876,254,43.5374,341,37.575,6,18.5744,270,51.74,194,29.6855,95
2013,"Central Arkansas",16.4983,330,55.7961,71,27.7056,169,20.7052,163,56.5099,39,22.7848,314
2013,"Central Connecticut",18.4812,274,52.4245,162,29.0942,128,16.09,330,52.5087,161,31.4014,44
2013,"Central Michigan",23.0159,47,40.9722,347,36.0119,18,17.6525,296,51.8484,187,30.4991,64
2013,"Charleston Southern",17.5122,308,44,339,38.4878,3,17.8223,290,49.5121,264,32.6656,23
2013,Charlotte,23.7326,25,60.9242,12,15.3432,344,22.7701,56,47.5123,311,29.7176,93
2013,Chattanooga,23.64,28,52.3244,165,24.0356,265,17.6497,297,44.9017,340,37.4486,1
2013,"Chicago St.",16.8311,326,50.4386,219,32.7303,45,25.1607,16,47.2565,315,27.5828,172
2013,Cincinnati,19.8939,206,49.6021,247,30.504,89,20.0897,201,54.337,93,25.5733,241
2013,Clemson,18.6681,265,56.6335,58,24.6985,248,19.0451,250,53.4335,129,27.5215,174
2013,"Cleveland St.",18.9145,250,50.9868,202,30.0987,104,24.5079,19,49.8031,251,25.689,239
2013,"Coastal Carolina",20.3912,179,58.4469,32,21.1618,315,21.5085,113,44.5492,341,33.9423,12
2013,Colgate,16.8716,324,50.664,213,32.4643,48,18.9686,253,50.7623,226,30.2691,76
2013,"College of Charleston",20.952,141,51.9573,171,27.0907,192,17.7167,295,58.2662,14,24.0171,294
2013,Colorado,22.5112,66,53.5426,123,23.9462,267,16.0153,332,51.9542,185,32.0305,28
2013,"Colorado St.",24.1597,18,54.2857,103,21.5546,311,20.6685,165,48.3992,294,30.9322,55
2013,Columbia,21.0394,138,47.2135,297,31.747,60,23.3187,43,51.4142,203,25.2671,254
2013,Connecticut,21.5172,108,51.145,197,27.3378,184,19.1131,244,54.7401,77,26.1468,222
2013,"Coppin St.",20.3924,178,43.6758,340,35.9319,20,19.5998,223,53.9336,112,26.4666,212
2013,Cornell,18.5854,267,51.2132,194,30.2013,99,20.2495,189,48.0806,304,31.6699,38
2013,Creighton,18.2463,282,47.3881,293,34.3657,33,16.2269,327,55.409,60,28.3641,133
2013,Dartmouth,21.1104,132,51.2508,193,27.6388,171,24.0289,27,49.5006,265,26.4706,211
2013,Davidson,22.5699,65,46.6416,312,30.7885,82,22.5159,68,55.8982,49,21.5859,333
2013,Dayton,21.1685,125,54.2921,102,24.5393,251,21.1418,130,50.9918,217,27.8665,161
2013,Delaware,25.4833,4,55.536,76,18.9807,330,19.4286,232,52.7473,153,27.8242,162
2013,"Delaware St.",20.2954,187,52.2976,166,27.407,179,18.3233,280,57.4297,24,24.247,289
2013,Denver,16.6667,328,46.9171,306,36.4162,15,23.8547,31,56.5363,38,19.6089,343
2013,DePaul,19.0455,247,60.5954,14,20.359,322,19.5932,224,58.6135,8,21.7933,328
2013,Detroit,20.5214,172,52.9857,141,26.4929,204,19.3243,237,52.1622,180,28.5135,129
2013,Drake,20.5455,169,43.4545,342,36,19,21.9263,92,48.9126,282,29.1611,109
2013,Drexel,21.0958,133,51.1009,200,27.8034,165,24.3865,20,50.9202,223,24.6933,275
2013,Duke,21.1663,127,49.676,244,29.1577,126,20.6809,164,58.8936,6,20.4255,339
2013,Duquesne,17.5542,306,46.3511,317,36.0947,17,17.7171,294,50.9476,222,31.3354,46
2013,"East Carolina",21.6566,98,47.7998,287,30.5436,88,18.3746,275,59.0989,5,22.5265,318
2013,"East Tennessee St.",18.6842,263,50.2105,226,31.1053,72,17.471,304,45.9339,334,36.5952,4
2013,"Eastern Illinois",18.6468,266,51.4651,187,29.8881,106,19.2886,239,45.3908,339,35.3206,8
2013,"Eastern Kentucky",20.125,197,44.75,333,35.125,27,23.8718,30,52.1661,179,23.9621,295
2013,"Eastern Michigan",18.9046,252,54.417,98,26.6784,200,20.8851,147,46.0874,332,33.0275,21
2013,"Eastern Washington",17.7074,302,45.3868,329,36.9059,10,20.9091,144,54.2857,97,24.8052,273
2013,Elon,17.4785,310,49.2837,252,33.2378,41,21.3307,121,50.7828,225,27.8865,159
2013,Evansville,19.1873,240,55.2995,78,25.5132,232,18.9588,254,52.9284,144,28.1128,145
2013,Fairfield,17.2008,316,54.6654,89,28.1338,156,26.2192,7,54.3699,91,19.4109,345
2013,"Fairleigh Dickinson",19.469,226,52.5074,159,28.0236,158,19.0768,247,53.8399,113,27.0833,190
2013,FIU,20.543,171,49.0498,257,30.4072,94,19.6922,219,52.3314,169,27.9765,149
2013,Florida,15.9727,340,49.9621,236,34.0651,35,18.34,279,52.8827,147,28.7773,119
2013,"Florida A&M",19.2963,234,54.6454,90,26.0583,213,22.0693,83,54.0104,107,23.9203,298
2013,"Florida Atlantic",20.6073,167,51.767,177,27.6257,172,21.4759,117,56.6698,33,21.8543,327
2013,"Florida Gulf Coast",18.5816,268,54.1997,108,27.2187,189,19.448,231,50.1062,242,30.4459,69
2013,"Florida St.",22.9148,53,51.273,190,25.8121,222,19.4933,229,51.5243,198,28.9824,113
2013,Fordham,19.6795,214,55.0826,81,25.2379,236,23.5019,37,48.7038,288,27.7943,163
2013,"Fresno St.",22.4,69,47.1385,299,30.4615,92,25.9907,9,53.7296,118,20.2797,340
2013,Furman,21.0804,134,48.6201,271,30.2995,97,16.6342,321,55.3502,62,28.0156,147
2013,"Gardner Webb",20.8104,154,53.2266,131,25.963,218,19.1123,245,54.4125,88,26.4752,210
2013,"George Mason",20.8736,148,55.5856,73,23.5408,276,24.8403,17,46.6454,324,28.5144,128
2013,"George Washington",22.1328,78,65.1911,3,12.6761,346,19.3286,236,53.8149,114,26.8566,195
2013,Georgetown,19.6618,216,52.9469,142,27.3913,181,21.4839,115,49.9446,245,28.5714,126
2013,Georgia,24.9743,9,46.0432,321,28.9825,132,22.273,77,45.7636,337,31.9635,30
2013,"Georgia Southern",21.0722,135,52.017,169,26.9108,195,20.6607,166,53.1558,135,26.1834,219
2013,"Georgia St.",20.0197,200,48.9152,263,31.0651,74,20.4264,179,45.8106,336,33.763,13
2013,"Georgia Tech",15.9558,341,58.003,41,26.0411,214,19.5034,228,52.2504,175,28.2462,138
2013,Gonzaga,20.8719,149,54.2438,104,24.8843,244,18.4495,272,46.8106,321,34.7399,10
2013,"Grambling St.",15.0971,346,54.0618,111,30.8411,79,17.8204,291,52.2919,174,29.8877,89
2013,"Green Bay",23.902,22,54.4614,94,21.6366,308,20.7718,156,49.071,277,30.1572,79
2013,Hampton,22.9855,48,56.095,66,20.9194,317,24.004,29,50.7312,228,25.2648,256
2013,Hartford,18.1428,285,44.015,338,37.8422,5,22.0232,85,52.687,156,25.2898,250
2013,Harvard,24.899,11,47.0707,300,28.0303,157,18.7166,263,57.861,17,23.4225,306
2013,Hawaii,20.3405,182,54.9283,85,24.7312,247,18.5805,269,47.9204,308,33.4991,16
2013,"High Point",19.3199,232,61.311,11,19.3691,326,22.4667,70,52.5077,162,25.0256,263
2013,Hofstra,22.6793,60,54.4747,93,22.846,296,21.0806,133,54.028,106,24.8915,271
2013,"Holy Cross",19.1385,244,48.964,260,31.8975,54,18.507,271,51.944,186,29.549,100
2013,Houston,21.5932,103,54.9939,82,23.4129,281,19.0597,249,54.6379,83,26.3024,216
2013,"Houston Baptist",21.9226,88,55.9203,68,22.1571,303,23.3473,42,56.6632,34,19.9895,342
2013,Howard,22.1251,79,58.5071,30,19.3679,327,20.8571,152,49.4857,266,29.6571,97
2013,Idaho,20.878,146,50.9444,204,28.1776,153,16.9291,314,52.9528,143,30.1181,80
2013,"Idaho St.",21.5244,107,49.7561,241,28.7195,140,18.4435,273,47.9744,306,33.5821,15
2013,Illinois,19.0676,246,47.0391,302,33.8933,36,20.8719,149,49.6697,258,29.4584,101
2013,"Illinois Chicago",22.4331,68,46.618,313,30.9489,77,21.1382,131,49.737,256,29.1248,110
2013,"Illinois St.",19.3496,231,51.1382,198,29.5122,118,19.7792,215,50.4194,235,29.8013,92
2013,Indiana,23.7372,24,49.0286,259,27.2342,187,17.7996,292,54.2934,96,27.907,158
2013,"Indiana St.",23.5519,31,50.742,210,25.7061,227,22.449,72,52.4917,163,25.0593,262
2013,Iona,19.6853,213,49.2499,253,31.0648,75,17.2254,307,51.3295,208,31.4451,41
2013,Iowa,24.5779,14,52.4578,161,22.9644,293,19.933,209,53.4338,128,26.6332,205
2013,"Iowa St.",18.3159,278,44.3325,336,37.3516,9,19.7506,218,54.3041,95,25.9453,226
2013,IPFW,19.6777,215,49.707,243,30.6152,84,20.2381,191,54.4762,87,25.2857,251
2013,IUPUI,13.9403,347,54.4239,97,31.6358,63,17.5791,299,54.8332,75,27.5877,171
2013,"Jackson St.",23.1771,41,48.5417,275,28.2813,152,20.5017,175,55.1857,66,24.3126,285
2013,Jacksonville,21.5988,101,56.2066,65,22.1946,302,21.5462,108,52.2415,176,26.2123,217
2013,"Jacksonville St.",23.2047,40,51.1573,196,25.638,230,22.3669,75,58.1065,16,19.5266,344
2013,"James Madison",21.2702,120,51.7477,178,26.9821,194,21.8831,97,49.6131,259,28.5039,130
2013,Kansas,21.4234,114,55.284,79,23.2926,286,20.9424,142,48.1675,301,30.8901,58
2013,"Kansas St.",18.1349,286,52.3421,164,29.523,117,21.0148,137,54.8588,73,24.1264,292
2013,"Kennesaw St.",21.3545,119,53.7411,119,24.9044,242,22.6512,60,52.3721,168,24.9767,266
2013,"Kent St.",24.1379,19,47.1957,298,28.6664,143,22.5413,66,52.1323,181,25.3264,249
2013,Kentucky,20.2838,190,56.6778,57,23.0384,290,19.8402,213,54.913,71,25.2468,257
2013,"La Salle",18.2041,284,49.7143,242,32.0816,51,16.4377,325,64.6876,1,18.8746,346
2013,Lafayette,16.7919,327,47.8126,286,35.3955,24,17.0315,312,54.9912,70,27.9772,148
2013,Lamar,20.6767,164,70.1396,1,9.1837,347,16.2636,326,58.4654,9,25.2711,253
2013,Lehigh,20.2288,192,48.8787,265,30.8924,78,17.2065,309,54.8583,74,27.9352,154
2013,Liberty,22.5763,64,46.8582,308,30.5655,86,21.9418,90,53.0368,140,25.0214,264
2013,Lipscomb,23.6291,29,53.9382,116,22.4327,300,22.3163,76,46.6815,323,31.0022,53
2013,"LIU Brooklyn",22.4505,67,49.9813,235,27.5682,173,16.9177,315,55.8517,52,27.2306,185
2013,"Long Beach St.",19.3533,230,51.2652,191,29.3814,121,17.4888,303,49.9552,244,32.5561,24
2013,Longwood,18.416,275,58.6832,27,22.9008,295,18.9519,255,55.8708,51,25.1773,258
2013,"Louisiana Lafayette",19.5489,220,50.8625,206,29.5887,116,23.6898,36,51.3847,204,24.9254,269
2013,"Louisiana Monroe",15.7927,342,54.4109,99,29.7964,108,20.827,154,49.9234,247,29.2496,107
2013,"Louisiana Tech",21.0034,139,48.6395,270,30.3571,96,21.1602,129,57.1564,28,21.6833,329
2013,Louisville,21.8939,90,54.9362,84,23.1699,287,20.4168,180,51.3824,205,28.2008,142
2013,"Loyola Chicago",20.145,196,51.8902,174,27.9648,162,17.8553,289,55.0449,69,27.0998,189
2013,"Loyola Marymount",21.4675,111,50.8676,205,27.6648,170,21.0335,135,48.5041,290,30.4624,67
2013,"Loyola MD",23.1525,42,58.0094,40,18.8381,331,23.4579,38,54.3899,90,22.1522,325
2013,LSU,17.5023,309,50.5014,218,31.9964,52,21.6558,104,54.0692,105,24.275,287
2013,Maine,18.7203,262,57.6415,45,23.6383,272,19.7657,216,51.5373,197,28.6969,123
2013,Manhattan,24.4504,15,46.4343,316,29.1153,127,25.8873,11,46.5553,325,27.5574,173
2013,Marist,20.9291,143,50.1711,228,28.8998,134,17.937,288,54.6782,80,27.3848,180
2013,Marquette,23.1318,44,58.3543,34,18.5139,334,18.9868,252,50.4792,233,30.534,63
2013,Marshall,21.7575,96,50.7519,209,27.4906,176,20.4936,177,53.3275,131,26.1789,220
2013,Maryland,18.4896,273,57.0685,50,24.442,253,19.3999,233,52.1167,182,28.4834,131
2013,"Maryland Eastern Shore",21.8893,91,54.0717,110,24.0391,264,17.0015,313,54.0958,104,28.9026,115
2013,Massachusetts,20.6395,166,50.0831,232,29.2774,125,20.7523,158,52.7473,153,26.5004,209
2013,"McNeese St.",17.9417,293,59.1084,22,22.9499,294,20.3584,183,56.3464,42,23.2952,309
2013,Memphis,18.9855,248,56.3969,64,24.6177,250,20.5996,171,53.1906,134,26.2099,218
2013,Mercer,21.1986,123,45.5277,326,33.2737,40,22.1311,81,46.1909,330,31.6779,37
2013,"Miami FL",18.5333,272,51.0961,201,30.3707,95,16.7354,319,52.1779,178,31.0867,52
2013,"Miami OH",20.3209,184,53.0481,139,26.631,202,19.0199,251,49.1024,276,31.8777,33
2013,Michigan,15.4661,345,54.4492,96,30.0847,105,13.9293,347,56.632,35,29.4387,102
2013,"Michigan St.",20.3735,180,57.725,42,21.9015,306,19.5851,225,52.4843,165,27.9305,155
2013,"Middle Tennessee",21.9543,87,55.4678,77,22.578,299,23.4043,41,51.6717,195,24.924,270
2013,Milwaukee,21.4286,113,45.6925,325,32.879,43,17.2123,308,57.811,19,24.9766,267
2013,Minnesota,22.3791,71,54.0009,112,23.62,273,21.844,99,47.9433,307,30.2128,77
2013,Mississippi,21.1227,131,53.1846,134,25.6927,228,18.1818,281,51.8057,192,30.0125,82
2013,"Mississippi St.",23.1443,43,53.5052,124,23.3505,284,15.1529,342,53.9568,111,30.8903,57
2013,"Mississippi Valley St.",23.2295,38,48.0453,282,28.7252,139,21.1213,132,56.5491,37,22.3296,321
2013,Missouri,20.2859,189,54.7913,87,24.9227,241,18.0776,283,50.97,220,30.9524,54
2013,"Missouri St.",20.4457,176,52.8134,150,26.7409,198,20.5331,173,52.5173,160,26.9497,192
2013,Monmouth,20.4082,177,54.3554,100,25.2364,237,21.2256,126,47.8686,309,30.9059,56
2013,Montana,22.7141,59,48.4119,278,28.8739,136,20.6549,168,54.7103,78,24.6348,277
2013,"Montana St.",22.0217,84,48.8912,264,29.0872,129,20.6125,170,48.9062,283,30.4813,65
2013,"Morehead St.",22.1458,77,53.0949,137,24.7593,246,29.1139,2,45.7442,338,25.1419,260
2013,"Morgan St.",19.2877,235,62.2572,7,18.4551,336,22.1108,82,53.6772,122,24.212,290
2013,"Mount St. Mary's",18.0475,288,45.1411,332,36.8115,11,18.6107,267,60.8126,3,20.5767,337
2013,"Murray St.",20.4491,175,46.1538,320,33.397,39,20.2634,186,52.9889,141,26.7477,199
2013,Navy,16.4015,331,53.4884,126,30.1102,103,20.7065,162,48.1522,302,31.1413,49
2013,Nebraska,17.7847,300,56.4743,62,25.741,226,21.2512,125,53.3906,130,25.3582,247
2013,"Nebraska Omaha",16.399,332,57.6156,46,25.9854,217,15.5332,339,54.492,86,29.9748,83
2013,Nevada,24.3028,17,49.1036,255,26.5936,203,20.7889,155,49.8376,248,29.3735,104
2013,"New Hampshire",20.1935,194,48.6094,273,31.1971,70,22.0023,88,55.7692,54,22.2285,324
2013,"New Mexico",25.3928,5,46.4544,315,28.1529,154,15.8812,333,46.9369,319,37.1819,2
2013,"New Mexico St.",23.8636,23,58.5664,29,17.5699,340,19.3639,234,53.9757,110,26.6604,203
2013,"New Orleans",22.112,81,62.7923,6,15.0957,345,20.5275,174,54.7018,79,24.7706,274
2013,Niagara,21.3875,116,48.9327,262,29.6798,111,21.2694,124,48.8441,284,29.8865,90
2013,"Nicholls St.",21.5347,105,54.8515,86,23.6139,274,20.8505,153,56.7901,31,22.3594,319
2013,NJIT,23.3274,36,49.4967,249,27.1758,191,24.1029,25,47.3684,312,28.5287,127
2013,"Norfolk St.",21.8464,94,54.5704,91,23.5832,275,22.2017,79,54.2091,100,23.5893,304
2013,"North Carolina",16.2009,336,54.4562,95,29.3429,122,16.5566,323,54.3353,94,29.1082,111
2013,"North Carolina A&T",23.4206,34,48.0144,283,28.565,146,22.9567,51,45.824,335,31.2193,48
2013,"North Carolina Central",25.3513,6,50.7026,212,23.946,268,21.6545,105,50.6083,229,27.7372,164
2013,"North Carolina St.",20.4579,174,59.1581,21,20.384,321,18.3483,278,56.1432,45,25.5085,243
2013,"North Dakota",21.5915,104,51.6254,184,26.7831,197,19.8611,212,54.1667,102,25.9722,224
2013,"North Dakota St.",16.1626,337,52.6465,155,31.1909,71,21.7702,100,50.0275,243,28.2023,141
2013,"North Florida",16.3235,334,48.2353,279,35.4412,23,20.6452,169,58.341,13,21.0138,335
2013,"North Texas",24.8473,12,59.2668,20,15.8859,343,19.8168,214,52.8447,148,27.3385,182
2013,Northeastern,22.2613,73,47.2503,295,30.4883,90,16.6815,320,56.9654,30,26.3531,213
2013,"Northern Arizona",17.8972,296,56.729,56,25.3738,233,20.9457,141,51.1821,211,27.8723,160
2013,"Northern Colorado",17.9461,292,52.7707,152,29.2832,124,18.0079,286,51.5211,199,30.4711,66
2013,"Northern Illinois",22.7537,58,51.4544,188,25.7919,223,26.7067,6,42.1628,345,31.1305,50
2013,"Northern Iowa",19.7649,209,45.3635,330,34.8716,29,16.2001,329,52.9601,142,30.8398,59
2013,"Northern Kentucky",17.1934,317,44.1214,337,38.6852,2,20.2793,185,51.4876,200,28.2332,139
2013,Northwestern,19.5059,223,43.1292,343,37.3649,8,20.0785,204,53.1173,137,26.8041,196
2013,"Northwestern St.",22.119,80,55.855,69,22.026,305,21.0319,136,57.2973,26,21.6708,330
2013,"Notre Dame",17.8776,297,54.2041,107,27.9184,163,15.3465,340,58.8659,7,25.7876,234
2013,Oakland,22.6106,63,47.7876,288,29.6018,115,17.4339,306,50.9804,218,31.5857,39
2013,Ohio,16.9643,320,50.4058,221,32.6299,46,24.3613,21,52.0985,183,23.5401,305
2013,"Ohio St.",19.8538,207,53.9438,115,26.2024,211,18.8894,257,49.7041,257,31.4065,43
2013,Oklahoma,21.9027,89,56.9912,51,21.1062,316,18.7088,264,52.3091,173,28.9821,114
2013,"Oklahoma St.",23.6187,30,53.2265,132,23.1548,288,21.3083,122,49.2544,273,29.4372,103
2013,"Old Dominion",20.2876,188,58.4489,31,21.2635,313,20.8647,151,47.8383,310,31.297,47
2013,"Oral Roberts",21.8881,92,58.8137,26,19.2982,329,15.6087,337,58.4348,11,25.9565,225
2013,Oregon,21.5094,109,56.7547,55,21.7358,307,19.5153,227,54.5918,84,25.8929,230
2013,"Oregon St.",19.9653,204,55.816,70,24.2188,260,17.6157,298,54.8932,72,27.4911,176
2013,Pacific,20.5667,168,49.8172,239,29.6161,114,21.9184,93,46.2465,329,31.835,34
2013,Penn,20.5444,170,53.4155,127,26.0401,215,25.8857,12,47.3311,313,26.7832,198
2013,"Penn St.",22.6178,62,52.8796,146,24.5026,252,26.9976,4,43.7825,343,29.2199,108
2013,Pepperdine,19.6928,212,53.977,114,26.3302,209,20.0306,208,49.5413,261,30.4281,71
2013,Pittsburgh,19.5004,224,59.071,23,21.4286,312,22.7937,55,49.2691,271,27.9372,153
2013,Portland,21.5973,102,56.8054,53,21.5973,309,20.2439,190,51.8049,193,27.9512,152
2013,"Portland St.",19.1851,241,57.725,42,23.09,289,18.0577,284,57.5328,22,24.4094,283
2013,"Prairie View A&M",19.5378,221,62.1849,8,18.2773,337,23.4217,39,48.9639,281,27.6145,169
2013,Presbyterian,17.0151,319,52.8455,148,30.1394,102,18.8815,258,51.1472,214,29.9713,84
2013,Princeton,18.8799,256,49.7691,240,31.351,66,22.1598,80,55.5556,58,22.2846,322
2013,Providence,22.2271,75,53.5015,125,24.2714,258,20.0363,207,57.117,29,22.8468,312
2013,Purdue,19.1385,243,61.5453,10,19.3162,328,20.66,167,53.4358,127,25.9042,229
2013,Quinnipiac,22.9213,52,58.6067,28,18.4719,335,23.018,47,49.009,279,27.973,150
2013,Radford,20.7537,160,51.6985,181,27.5478,174,21.8923,96,55.4605,59,22.6472,316
2013,"Rhode Island",20.7727,158,48.4882,276,30.7391,83,21.9312,91,50.9502,221,27.1186,188
2013,Rice,17.8633,298,44.5721,335,37.5646,7,22.5291,67,52.3256,170,25.1453,259
2013,Richmond,22.9412,50,41.5126,346,35.5462,22,24.2706,23,54.6419,82,21.0875,334
2013,Rider,21.3758,117,49.9538,237,28.6704,142,22.9409,53,52.4895,164,24.5696,278
2013,"Robert Morris",21.371,118,42.3387,345,36.2903,16,23.7391,35,50.4348,234,25.8261,232
2013,Rutgers,18.8949,253,58.9048,25,22.2003,301,22.5634,65,49.5127,263,27.924,157
2013,"Sacramento St.",22.9008,54,51.2038,195,25.8955,220,16.5163,324,49.8309,249,33.6528,14
2013,"Sacred Heart",18.9096,251,52.6523,154,28.4381,148,20.9765,139,51.3562,206,27.6673,166
2013,"Saint Joseph's",19.9535,205,48.093,280,31.9535,53,15.2567,341,56.4303,40,28.313,135
2013,"Saint Louis",23.5343,32,50.0838,231,26.3819,208,20.0884,202,56.778,32,23.1336,311
2013,"Saint Mary's",20.0795,199,48.668,269,31.2525,69,22.0244,84,51.8276,189,26.1481,221
2013,"Saint Peter's",16.387,333,58.9485,24,24.6644,249,22.8195,54,49.7972,252,27.3834,181
2013,"Sam Houston St.",22.3912,70,46.775,310,30.8338,80,26.8618,5,50.3338,236,22.8043,313
2013,Samford,17.0706,318,51.9494,172,30.98,76,20.1543,195,51.2054,210,28.6403,124
2013,"San Diego",20.8743,147,50.9823,203,28.1434,155,21.1979,127,57.183,27,21.6191,332
2013,"San Diego St.",20.1005,198,53.7232,120,26.1763,212,18.0112,285,53.6783,121,28.3105,136
2013,"San Francisco",17.995,290,46.2155,319,35.7895,21,18.9337,256,53.1141,138,27.9522,151
2013,"San Jose St.",22.7752,57,53.1616,136,24.0632,263,20.2571,188,53.9846,109,25.7584,237
2013,"Santa Clara",21.2179,122,46.8986,307,31.8835,57,24.2203,24,51.8429,188,23.9368,297
2013,"Savannah St.",19.2286,237,60.0113,15,20.7601,320,25.4342,13,54.5658,85,20,341
2013,Seattle,16.1426,338,56.499,61,27.3585,183,23.7432,34,48.1832,299,28.0737,146
2013,"Seton Hall",18.118,287,45.2247,331,36.6573,13,22.6977,57,50.5116,232,26.7907,197
2013,Siena,21.7595,95,49.3493,251,28.8912,135,17.0854,310,52.9009,146,30.0137,81
2013,"SIU Edwardsville",18.3647,276,52.8228,149,28.8125,137,19.4836,230,56.5728,36,23.9437,296
2013,SMU,24.004,21,59.5058,19,16.4902,342,22.602,62,41.7347,346,35.6633,6
2013,"South Alabama",26.2386,2,48.7361,267,25.0253,240,21.9636,89,54.3522,92,23.6842,302
2013,"South Carolina",20.6619,165,52.104,167,27.234,188,23.0385,46,52.6077,158,24.3537,284
2013,"South Carolina St.",17.2456,313,59.7197,18,23.0347,291,19.8804,211,52.9148,145,27.2048,186
2013,"South Dakota",22.2279,74,48.0493,281,29.7228,109,14.2582,345,54.2389,98,31.5029,40
2013,"South Dakota St.",19.2808,236,48.6135,272,32.1057,49,14.0508,346,54.2293,99,31.7199,36
2013,"South Florida",18.551,270,50.1647,229,31.2843,67,18.7241,262,55.2905,63,25.9855,223
2013,"Southeast Missouri St.",17.9124,295,50.2433,225,31.8443,59,21.4349,118,51.9608,184,26.6043,206
2013,"Southeastern Louisiana",20.7987,157,50.5824,216,28.619,144,22.4164,74,53.32,132,24.2636,288
2013,Southern,21.9708,86,47.5616,290,30.4676,91,21.8999,95,52.6735,157,25.4266,246
2013,"Southern Illinois",18.5622,269,59.8712,17,21.5665,310,22.5856,63,49.0547,278,28.3597,134
2013,"Southern Miss",19.1311,245,54.2049,105,26.664,201,22.0196,86,41.2811,347,36.6993,3
