,year,arena,location,team,opponent,team_points,opponent_points
0,2013,Jenny Craig Pavillion,Away,NORTHERN-KENTUCKY,san-diego,61,65
1,2013,Jenny Craig Pavillion,Neutral,NORTHERN-KENTUCKY,tulsa,56,76
2,2013,Jenny Craig Pavillion,Neutral,NORTHERN-KENTUCKY,siena,52,56
3,2013,,Neutral,NORTHERN-KENTUCKY,cal-state-northridge,58,69
4,2013,Value City Arena,Away,NORTHERN-KENTUCKY,ohio-state,43,70
5,2013,United Spirit Arena,Away,NORTHERN-KENTUCKY,texas-tech,69,75
6,2013,Convocation Center,Away,NORTHERN-KENTUCKY,hampton,54,52
7,2013,Alumni Hall,Away,NORTHERN-KENTUCKY,navy,55,46
8,2013,Jacksonville Veteran's Memorial Arena,Away,NORTHERN-KENTUCKY,jacksonville,51,53
9,2013,UNF Arena,Away,NORTHERN-KENTUCKY,north-florida,65,52
10,2013,Bank of Kentucky Center,Home,NORTHERN-KENTUCKY,south-carolina-upstate,54,60
11,2013,Bank of Kentucky Center,Home,NORTHERN-KENTUCKY,east-tennessee-state,44,49
12,2013,Bank of Kentucky Center,Home,NORTHERN-KENTUCKY,lipscomb,67,53
13,2013,Edmunds Center,Away,NORTHERN-KENTUCKY,stetson,59,71
14,2013,Alico Arena,Away,NORTHERN-KENTUCKY,florida-gulf-coast,54,73
15,2013,Bank of Kentucky Center,Home,NORTHERN-KENTUCKY,mercer,63,46
16,2013,Bank of Kentucky Center,Home,NORTHERN-KENTUCKY,kennesaw-state,64,53
17,2013,Memorial Center,Away,NORTHERN-KENTUCKY,east-tennessee-state,70,68
18,2013,G.B. Hodge Center,Away,NORTHERN-KENTUCKY,south-carolina-upstate,70,65
19,2013,Allen Arena,Away,NORTHERN-KENTUCKY,lipscomb,58,76
20,2013,Bank of Kentucky Center,Home,NORTHERN-KENTUCKY,florida-gulf-coast,53,60
21,2013,Bank of Kentucky Center,Home,NORTHERN-KENTUCKY,stetson,46,62
22,2013,KSU Convocation Center,Away,NORTHERN-KENTUCKY,kennesaw-state,64,54
23,2013,University Center,Away,NORTHERN-KENTUCKY,mercer,46,63
24,2013,Bank of Kentucky Center,Home,NORTHERN-KENTUCKY,north-florida,72,45
25,2013,Bank of Kentucky Center,Home,NORTHERN-KENTUCKY,jacksonville,66,62
26,2013,War Memorial Gymnasium,Away,NORTHERN-KENTUCKY,san-francisco,68,73
