,year,arena,location,team,opponent,team_points,opponent_points
0,2013,Athletics-Recreation Center,Home,VALPARAISO,georgia-southern,85,54
1,2013,Athletics-Recreation Center,Home,VALPARAISO,northern-illinois,69,46
2,2013,Bob Devaney Sports Center,Away,VALPARAISO,nebraska,48,50
3,2013,Memorial Athletic & Convocation Center,Away,VALPARAISO,kent-state,88,83
4,2013,Athletics-Recreation Center,Home,VALPARAISO,chicago-state,67,46
5,2013,,Neutral,VALPARAISO,bethune-cookman,77,64
6,2013,Chaifetz Arena,Away,VALPARAISO,saint-louis,49,62
7,2013,Athletics-Recreation Center,Home,VALPARAISO,ipfw,63,52
8,2013,The Pit/Bob King Court,Away,VALPARAISO,new-mexico,52,65
9,2013,JQH Arena,Away,VALPARAISO,missouri-state,62,54
10,2013,Athletics Center O'rena,Away,VALPARAISO,oakland,68,70
11,2013,Athletics-Recreation Center,Home,VALPARAISO,iupui,89,69
12,2013,Athletics-Recreation Center,Home,VALPARAISO,Purdue Calumet,79,51
13,2013,Regional Special Events Center,Away,VALPARAISO,murray-state,66,64
14,2013,Athletics-Recreation Center,Home,VALPARAISO,loyola-il,54,63
15,2013,Athletics-Recreation Center,Home,VALPARAISO,cleveland-state,74,50
16,2013,UIC Pavilion,Away,VALPARAISO,illinois-chicago,75,70
17,2013,Klotsche Center,Away,VALPARAISO,milwaukee,76,52
18,2013,Calihan Hall,Away,VALPARAISO,detroit-mercy,89,88
19,2013,Athletics-Recreation Center,Home,VALPARAISO,wright-state,69,63
20,2013,Athletics-Recreation Center,Home,VALPARAISO,green-bay,73,61
21,2013,Beeghly Center,Away,VALPARAISO,youngstown-state,68,80
22,2013,Athletics-Recreation Center,Home,VALPARAISO,milwaukee,71,40
23,2013,Athletics-Recreation Center,Home,VALPARAISO,illinois-chicago,86,61
24,2013,Henry J. Goodman Arena,Away,VALPARAISO,cleveland-state,80,72
25,2013,Ervin J. Nutter Center,Away,VALPARAISO,wright-state,68,61
26,2013,Athletics-Recreation Center,Home,VALPARAISO,detroit-mercy,74,84
27,2013,Joseph J. Gentile Center,Away,VALPARAISO,loyola-il,85,76
28,2013,Athletics-Recreation Center,Home,VALPARAISO,eastern-kentucky,82,60
29,2013,Athletics-Recreation Center,Home,VALPARAISO,youngstown-state,73,64
30,2013,Resch Center,Away,VALPARAISO,green-bay,75,56
31,2013,Athletics-Recreation Center,Home,VALPARAISO,green-bay,70,69
32,2013,Athletics-Recreation Center,Home,VALPARAISO,wright-state,62,54
33,2013,Palace of Auburn Hills,Neutral,VALPARAISO,michigan-state,54,65
