,year,arena,location,team,opponent,team_points,opponent_points
0,2013,Assembly Hall,Away,BRYANT,indiana,54,97
1,2013,Dunkin' Donuts Center,Away,BRYANT,providence,49,81
2,2013,Chace Athletic Center,Home,BRYANT,new-hampshire,76,64
3,2013,Pizzitola Sports Center,Away,BRYANT,brown,68,61
4,2013,Silvio O. Conte Forum,Away,BRYANT,boston-college,56,54
5,2013,Chace Athletic Center,Home,BRYANT,army,70,59
6,2013,Chace Athletic Center,Home,BRYANT,yale,62,64
7,2013,Chace Athletic Center,Home,BRYANT,binghamton,78,56
8,2013,Alumni Hall,Away,BRYANT,navy,59,69
9,2013,Chace Athletic Center,Home,BRYANT,dartmouth,79,66
10,2013,Stabler Arena,Away,BRYANT,lehigh,80,79
11,2013,Charles L. Sewall Center,Away,BRYANT,robert-morris,84,77
12,2013,Maurice Stokes Athletic Center,Away,BRYANT,saint-francis-pa,78,58
13,2013,Chace Athletic Center,Home,BRYANT,quinnipiac,103,95
14,2013,Detrick Gymnasium,Away,BRYANT,central-connecticut-state,69,62
15,2013,Chace Athletic Center,Home,BRYANT,mount-st-marys,79,78
16,2013,Chace Athletic Center,Home,BRYANT,wagner,82,59
17,2013,William H. Pitt Center,Away,BRYANT,sacred-heart,76,87
18,2013,Chace Athletic Center,Home,BRYANT,long-island-university,78,79
19,2013,Rothman Center,Away,BRYANT,fairleigh-dickinson,78,63
20,2013,Multipurpose Activity Center,Away,BRYANT,monmouth,77,62
21,2013,Chace Athletic Center,Home,BRYANT,st-francis-ny,84,77
22,2013,Knott Arena,Away,BRYANT,mount-st-marys,70,84
23,2013,Spiro Sports Center,Away,BRYANT,wagner,75,89
24,2013,Chace Athletic Center,Home,BRYANT,central-connecticut-state,88,67
25,2013,TD Bank Sports Center,Away,BRYANT,quinnipiac,58,69
26,2013,Chace Athletic Center,Home,BRYANT,sacred-heart,84,68
27,2013,Chace Athletic Center,Home,BRYANT,robert-morris,75,77
28,2013,Chace Athletic Center,Home,BRYANT,saint-francis-pa,85,60
29,2013,Chace Athletic Center,Home,BRYANT,mount-st-marys,69,75
30,2013,Chace Athletic Center,Home,BRYANT,richmond,71,76
