,year,arena,location,team,opponent,team_points,opponent_points
0,2013,SEFCU Arena,Away,DUQUESNE,albany-ny,66,69
1,2013,Verizon Center,Away,DUQUESNE,georgetown,55,61
2,2013,A.J. Palumbo Center,Home,DUQUESNE,james-madison,90,88
3,2013,A.J. Palumbo Center,Home,DUQUESNE,north-dakota-state,43,57
4,2013,A.J. Palumbo Center,Home,DUQUESNE,youngstown-state,84,74
5,2013,Holmes Convocation Center,Away,DUQUESNE,appalachian-state,73,72
6,2013,A.J. Palumbo Center,Home,DUQUESNE,maine,87,73
7,2013,CONSOL Energy Center,Neutral,DUQUESNE,pittsburgh,45,66
8,2013,A.J. Palumbo Center,Home,DUQUESNE,new-orleans,88,70
9,2013,A.J. Palumbo Center,Home,DUQUESNE,west-virginia,60,56
10,2013,Charles L. Sewall Center,Away,DUQUESNE,robert-morris,69,91
11,2013,A.J. Palumbo Center,Home,DUQUESNE,western-michigan,71,66
12,2013,Cajundome,Away,DUQUESNE,louisiana-lafayette,79,91
13,2013,Bryce Jordan Center,Away,DUQUESNE,penn-state,74,84
14,2013,Rose Hill Gym,Away,DUQUESNE,fordham,75,82
15,2013,A.J. Palumbo Center,Home,DUQUESNE,saint-josephs,66,74
16,2013,Mullins Center,Away,DUQUESNE,massachusetts,66,79
17,2013,A.J. Palumbo Center,Home,DUQUESNE,virginia-commonwealth,63,90
18,2013,A.J. Palumbo Center,Home,DUQUESNE,saint-louis,64,73
19,2013,University of Dayton Arena,Away,DUQUESNE,dayton,56,72
20,2013,Reilly Center,Away,DUQUESNE,st-bonaventure,60,68
21,2013,A.J. Palumbo Center,Home,DUQUESNE,george-washington,57,79
22,2013,A.J. Palumbo Center,Home,DUQUESNE,xavier,65,73
23,2013,Liacouras Center,Away,DUQUESNE,temple,84,83
24,2013,A.J. Palumbo Center,Home,DUQUESNE,rhode-island,62,67
25,2013,Hinkle Fieldhouse,Away,DUQUESNE,butler,49,68
26,2013,A.J. Palumbo Center,Home,DUQUESNE,st-bonaventure,71,78
27,2013,Tom Gola Arena,Away,DUQUESNE,la-salle,64,97
28,2013,A.J. Palumbo Center,Home,DUQUESNE,charlotte,87,89
29,2013,Robins Center,Away,DUQUESNE,richmond,55,79
