,year,arena,location,team,opponent,team_points,opponent_points
0,2013,Leede Arena,Home,DARTMOUTH,maine,67,54
1,2013,Leede Arena,Home,DARTMOUTH,new-hampshire,58,72
2,2013,Leede Arena,Home,DARTMOUTH,ipfw,66,70
3,2013,Sojka Pavilion,Away,DARTMOUTH,bucknell,49,62
4,2013,Willett Hall,Away,DARTMOUTH,longwood,61,53
5,2013,Alumni Gym,Away,DARTMOUTH,elon,49,71
6,2013,Hart Recreation Center,Away,DARTMOUTH,holy-cross,56,67
7,2013,Roy L. Patrick Gymnasium,Away,DARTMOUTH,vermont,50,52
8,2013,Wells Fargo Arena,Away,DARTMOUTH,arizona-state,42,61
9,2013,Chace Athletic Center,Away,DARTMOUTH,bryant,66,79
10,2013,Silvio O. Conte Forum,Away,DARTMOUTH,boston-college,58,79
11,2013,Leede Arena,Home,DARTMOUTH,colgate,62,78
12,2013,Leede Arena,Home,DARTMOUTH,army,75,58
13,2013,Leede Arena,Home,DARTMOUTH,harvard,65,75
14,2013,,Home,DARTMOUTH,Colby-Sawyer,80,42
15,2013,Lavietes Pavilion,Away,DARTMOUTH,harvard,77,82
16,2013,Leede Arena,Home,DARTMOUTH,brown,50,62
17,2013,Leede Arena,Home,DARTMOUTH,yale,71,62
18,2013,Levien Gym,Away,DARTMOUTH,columbia,60,57
19,2013,Newman Arena,Away,DARTMOUTH,cornell,56,79
20,2013,Leede Arena,Home,DARTMOUTH,princeton,55,73
21,2013,Leede Arena,Home,DARTMOUTH,pennsylvania,57,67
22,2013,John J. Lee Ampitheater,Away,DARTMOUTH,yale,67,78
23,2013,Pizzitola Sports Center,Away,DARTMOUTH,brown,50,59
24,2013,The Palestra,Away,DARTMOUTH,pennsylvania,69,64
25,2013,Jadwin Gymnasium,Away,DARTMOUTH,princeton,63,68
26,2013,Leede Arena,Home,DARTMOUTH,cornell,76,62
27,2013,Leede Arena,Home,DARTMOUTH,columbia,64,58
