,year,arena,location,team,opponent,team_points,opponent_points
0,2013,William H. Pitt Center,Neutral,YALE,sacred-heart,82,85
1,2013,Hagan Arena,Away,YALE,saint-josephs,35,61
2,2013,Ford Center,Away,YALE,evansville,56,66
3,2013,,Neutral,YALE,buffalo,63,59
4,2013,Ford Center,Neutral,YALE,western-illinois,47,59
5,2013,Roy L. Patrick Gymnasium,Away,YALE,vermont,52,65
6,2013,John J. Lee Ampitheater,Home,YALE,army,86,83
7,2013,John J. Lee Ampitheater,Home,YALE,hartford,51,60
8,2013,Chace Athletic Center,Away,YALE,bryant,64,62
9,2013,Lundholm Gymnasium,Away,YALE,new-hampshire,56,64
10,2013,John J. Lee Ampitheater,Home,YALE,Albertus Magnus,112,63
11,2013,Lawlor Events Center,Away,YALE,nevada,75,85
12,2013,McKeon Pavilion,Away,YALE,saint-marys-ca,62,78
13,2013,James H. Hilton Coliseum,Away,YALE,iowa-state,70,80
14,2013,Hart Recreation Center,Away,YALE,holy-cross,61,54
15,2013,John J. Lee Ampitheater,Home,YALE,florida,58,79
16,2013,John J. Lee Ampitheater,Home,YALE,Oberlin,104,39
17,2013,Pizzitola Sports Center,Away,YALE,brown,51,65
18,2013,John J. Lee Ampitheater,Home,YALE,brown,76,64
19,2013,Lavietes Pavilion,Away,YALE,harvard,64,67
20,2013,Leede Arena,Away,YALE,dartmouth,62,71
21,2013,The Palestra,Away,YALE,pennsylvania,68,59
22,2013,Jadwin Gymnasium,Away,YALE,princeton,69,65
23,2013,John J. Lee Ampitheater,Home,YALE,cornell,61,68
24,2013,John J. Lee Ampitheater,Home,YALE,columbia,75,56
25,2013,John J. Lee Ampitheater,Home,YALE,dartmouth,78,67
26,2013,John J. Lee Ampitheater,Home,YALE,harvard,66,72
27,2013,Levien Gym,Away,YALE,columbia,46,59
28,2013,Newman Arena,Away,YALE,cornell,79,70
29,2013,John J. Lee Ampitheater,Home,YALE,princeton,71,66
30,2013,John J. Lee Ampitheater,Home,YALE,pennsylvania,79,65
