,year,arena,location,team,opponent,team_points,opponent_points
0,2013,Williams Arena,Away,AMERICAN,minnesota,36,72
1,2013,TD Bank Sports Center,Away,AMERICAN,quinnipiac,61,55
2,2013,Bender Arena,Home,AMERICAN,mount-st-marys,62,57
3,2013,Bender Arena,Home,AMERICAN,san-francisco,53,67
4,2013,FAU Arena,Away,AMERICAN,florida-atlantic,55,58
5,2013,Hagan Arena,Away,AMERICAN,saint-josephs,55,74
6,2013,Bender Arena,Home,AMERICAN,saint-francis-pa,61,51
7,2013,Burr Gymnasium,Away,AMERICAN,howard,50,55
8,2013,RAC Arena,Away,AMERICAN,maryland-baltimore-county,73,70
9,2013,Bender Arena,Home,AMERICAN,columbia,42,54
10,2013,Convocation Center,Away,AMERICAN,hampton,65,72
11,2013,Verizon Center,Away,AMERICAN,georgetown,48,65
12,2013,Allen Fieldhouse,Away,AMERICAN,kansas,57,89
13,2013,Bender Arena,Home,AMERICAN,maryland-eastern-shore,63,49
14,2013,Bender Arena,Home,AMERICAN,cornell,60,68
15,2013,Cotterell Court,Away,AMERICAN,colgate,72,63
16,2013,Bender Arena,Home,AMERICAN,lehigh,57,63
17,2013,Hart Recreation Center,Away,AMERICAN,holy-cross,60,79
18,2013,Bender Arena,Home,AMERICAN,navy,72,49
19,2013,Christl Arena,Away,AMERICAN,army,64,77
20,2013,Bender Arena,Home,AMERICAN,bucknell,55,56
21,2013,Bender Arena,Home,AMERICAN,lafayette,68,64
22,2013,Bender Arena,Home,AMERICAN,colgate,70,55
23,2013,Stabler Arena,Away,AMERICAN,lehigh,47,60
24,2013,Bender Arena,Home,AMERICAN,holy-cross,64,61
25,2013,Alumni Hall,Away,AMERICAN,navy,44,50
26,2013,Bender Arena,Home,AMERICAN,army,58,72
27,2013,Sojka Pavilion,Away,AMERICAN,bucknell,47,66
28,2013,Kirby Sports Center,Away,AMERICAN,lafayette,72,80
29,2013,Christl Arena,Away,AMERICAN,army,44,65
