,year,arena,location,team,opponent,team_points,opponent_points
0,2013,Elmore Health Science Building,Home,ALABAMA-AM,Miles,68,48
1,2013,James H. Hilton Coliseum,Away,ALABAMA-AM,iowa-state,40,98
2,2013,Pete Mathews Coliseum,Away,ALABAMA-AM,jacksonville-state,61,79
3,2013,Elmore Health Science Building,Home,ALABAMA-AM,Oakwood,103,77
4,2013,Ford Center,Away,ALABAMA-AM,evansville,46,72
5,2013,Elmore Health Science Building,Home,ALABAMA-AM,tennessee-state,72,83
6,2013,University Center,Away,ALABAMA-AM,mercer,46,65
7,2013,Memorial Gymnasium,Away,ALABAMA-AM,vanderbilt,46,71
8,2013,Elmore Health Science Building,Home,ALABAMA-AM,missouri-state,59,47
9,2013,,Neutral,ALABAMA-AM,arkansas,68,95
10,2013,Humphrey Coliseum,Away,ALABAMA-AM,mississippi-state,59,57
11,2013,Elmore Health Science Building,Home,ALABAMA-AM,grambling,78,53
12,2013,Elmore Health Science Building,Home,ALABAMA-AM,jackson-state,88,87
13,2013,Harrison HPER Complex,Away,ALABAMA-AM,mississippi-valley-state,68,79
14,2013,,Away,ALABAMA-AM,arkansas-pine-bluff,61,77
15,2013,Elmore Health Science Building,Home,ALABAMA-AM,alabama-state,64,57
16,2013,Elmore Health Science Building,Home,ALABAMA-AM,alcorn-state,59,69
17,2013,Elmore Health Science Building,Home,ALABAMA-AM,southern,68,82
18,2013,Health & Physical Education Arena,Away,ALABAMA-AM,texas-southern,56,89
19,2013,William J. Nicks Building,Away,ALABAMA-AM,prairie-view,46,65
20,2013,Elmore Health Science Building,Home,ALABAMA-AM,mississippi-valley-state,65,64
21,2013,Elmore Health Science Building,Home,ALABAMA-AM,arkansas-pine-bluff,67,76
22,2013,,Away,ALABAMA-AM,alabama-state,62,69
23,2013,Davey L. Whitney Complex,Away,ALABAMA-AM,alcorn-state,72,65
24,2013,F. G. Clark Activity Center,Away,ALABAMA-AM,southern,67,81
25,2013,Elmore Health Science Building,Home,ALABAMA-AM,texas-southern,62,64
26,2013,Elmore Health Science Building,Home,ALABAMA-AM,prairie-view,57,61
27,2013,HPER Complex,Away,ALABAMA-AM,grambling,74,47
28,2013,Lee E. Williams Athletics and Assembly Center,Away,ALABAMA-AM,jackson-state,57,60
29,2013,,Neutral,ALABAMA-AM,grambling,59,51
30,2013,Curtis Culwell Center,Neutral,ALABAMA-AM,southern,59,72
