,year,arena,location,team,opponent,team_points,opponent_points
0,2013,Frank Erwin Center,Away,FRESNO-STATE,texas,53,55
1,2013,UCR Student Rec Center,Away,FRESNO-STATE,california-riverside,39,30
2,2013,Save Mart Center,Home,FRESNO-STATE,pacific,66,61
3,2013,Robert A. Mott Gymnasium,Away,FRESNO-STATE,cal-poly,76,67
4,2013,Save Mart Center,Home,FRESNO-STATE,long-beach-state,61,69
5,2013,The SIU Arena,Away,FRESNO-STATE,southern-illinois,54,57
6,2013,The Walter Pyramid,Away,FRESNO-STATE,long-beach-state,64,59
7,2013,Save Mart Center,Home,FRESNO-STATE,San Diego Christian,84,49
8,2013,Friel Court,Away,FRESNO-STATE,washington-state,50,59
9,2013,Save Mart Center,Home,FRESNO-STATE,colorado,43,50
10,2013,Save Mart Center,Home,FRESNO-STATE,california-irvine,51,58
11,2013,Pauley Pavilion,Away,FRESNO-STATE,ucla,78,91
12,2013,Save Mart Center,Home,FRESNO-STATE,Sonoma State,89,64
13,2013,Save Mart Center,Home,FRESNO-STATE,san-diego-state,62,65
14,2013,The Pit/Bob King Court,Away,FRESNO-STATE,new-mexico,45,72
15,2013,Save Mart Center,Home,FRESNO-STATE,wyoming,49,36
16,2013,Save Mart Center,Home,FRESNO-STATE,nevada,61,68
17,2013,Taco Bell Arena,Away,FRESNO-STATE,boise-state,67,74
18,2013,Save Mart Center,Home,FRESNO-STATE,colorado-state,63,74
19,2013,Clune Arena,Away,FRESNO-STATE,air-force,50,62
20,2013,Save Mart Center,Home,FRESNO-STATE,nevada-las-vegas,64,55
21,2013,Viejas Arena,Away,FRESNO-STATE,san-diego-state,53,75
22,2013,Save Mart Center,Home,FRESNO-STATE,new-mexico,48,54
23,2013,Arena-Auditorium,Away,FRESNO-STATE,wyoming,51,55
24,2013,Lawlor Events Center,Away,FRESNO-STATE,nevada,69,64
25,2013,Save Mart Center,Home,FRESNO-STATE,boise-state,63,72
26,2013,Moby Arena,Away,FRESNO-STATE,colorado-state,67,74
27,2013,Save Mart Center,Home,FRESNO-STATE,air-force,56,41
28,2013,Thomas & Mack Center,Away,FRESNO-STATE,nevada-las-vegas,61,52
29,2013,Thomas & Mack Center,Neutral,FRESNO-STATE,colorado-state,61,67
