,year,arena,location,team,opponent,team_points,opponent_points
0,2013,Bradley Center,Home,MARQUETTE,colgate,84,63
1,2013,Bradley Center,Home,MARQUETTE,southeastern-louisiana,64,53
2,2013,,Neutral,MARQUETTE,butler,71,72
3,2013,,Neutral,MARQUETTE,mississippi-state,89,62
4,2013,,Neutral,MARQUETTE,southern-california,72,64
5,2013,Bradley Center,Home,MARQUETTE,maryland-baltimore-county,79,46
6,2013,Stephen C. O'Connell Center,Away,MARQUETTE,florida,49,82
7,2013,Bradley Center,Home,MARQUETTE,wisconsin,60,50
8,2013,Bradley Center,Home,MARQUETTE,savannah-state,71,51
9,2013,Resch Center,Away,MARQUETTE,green-bay,47,49
10,2013,Bradley Center,Home,MARQUETTE,louisiana-state,84,80
11,2013,Bradley Center,Home,MARQUETTE,north-carolina-central,75,66
12,2013,Bradley Center,Home,MARQUETTE,connecticut,82,76
13,2013,Bradley Center,Home,MARQUETTE,georgetown,49,48
14,2013,Petersen Events Center,Away,MARQUETTE,pittsburgh,74,67
15,2013,Bradley Center,Home,MARQUETTE,seton-hall,69,62
16,2013,Fifth Third Arena,Away,MARQUETTE,cincinnati,69,71
17,2013,Bradley Center,Home,MARQUETTE,providence,81,71
18,2013,Bradley Center,Home,MARQUETTE,south-florida,63,50
19,2013,KFC Yum! Center,Away,MARQUETTE,louisville,51,70
20,2013,Sun Dome,Away,MARQUETTE,south-florida,70,47
21,2013,Bradley Center,Home,MARQUETTE,depaul,89,78
22,2013,Verizon Center,Away,MARQUETTE,georgetown,55,63
23,2013,Bradley Center,Home,MARQUETTE,pittsburgh,79,69
24,2013,Prudential Center,Away,MARQUETTE,seton-hall,67,46
25,2013,Wells Fargo Center,Away,MARQUETTE,villanova,56,60
26,2013,Bradley Center,Home,MARQUETTE,syracuse,74,71
27,2013,Bradley Center,Home,MARQUETTE,notre-dame,72,64
28,2013,Louis Brown Athletic Center,Away,MARQUETTE,rutgers,60,54
29,2013,Madison Square Garden (IV),Away,MARQUETTE,st-johns-ny,69,67
30,2013,Madison Square Garden (IV),Neutral,MARQUETTE,notre-dame,65,73
31,2013,Rupp Arena,Neutral,MARQUETTE,davidson,59,58
32,2013,Rupp Arena,Neutral,MARQUETTE,butler,74,72
33,2013,,Neutral,MARQUETTE,miami-fl,71,61
34,2013,Verizon Center,Neutral,MARQUETTE,syracuse,39,55
