,year,arena,location,team,opponent,team_points,opponent_points
0,2010,Prudential Center,Home,SETON-HALL,saint-peters,53,51
1,2010,Multipurpose Activity Center,Away,SETON-HALL,monmouth,87,72
2,2010,Newman Arena,Away,SETON-HALL,cornell,89,79
3,2010,Prudential Center,Home,SETON-HALL,long-island-university,95,66
4,2010,Prudential Center,Home,SETON-HALL,njit,93,53
5,2010,Prudential Center,Home,SETON-HALL,hartford,89,56
6,2010,Prudential Center,Home,SETON-HALL,massachusetts,86,68
7,2010,Prudential Center,Home,SETON-HALL,virginia-military-institute,134,107
8,2010,Prudential Center,Home,SETON-HALL,temple,65,71
9,2010,Prudential Center,Home,SETON-HALL,navy,94,56
10,2010,Prudential Center,Home,SETON-HALL,west-virginia,84,90
11,2010,Prudential Center,Home,SETON-HALL,syracuse,73,80
12,2010,Moon Palace Resort,Neutral,SETON-HALL,virginia-tech,94,103
13,2010,Harry A. Gampel Pavilion,Away,SETON-HALL,connecticut,63,71
14,2010,Prudential Center,Home,SETON-HALL,cincinnati,83,76
15,2010,Verizon Center,Away,SETON-HALL,georgetown,73,85
16,2010,Prudential Center,Home,SETON-HALL,louisville,80,77
17,2010,Prudential Center,Home,SETON-HALL,pittsburgh,64,61
18,2010,Sun Dome,Away,SETON-HALL,south-florida,74,76
19,2010,Wells Fargo Center,Away,SETON-HALL,villanova,71,81
20,2010,Petersen Events Center,Away,SETON-HALL,pittsburgh,58,83
21,2010,Prudential Center,Home,SETON-HALL,notre-dame,90,87
22,2010,Prudential Center,Home,SETON-HALL,depaul,79,71
23,2010,Madison Square Garden (IV),Away,SETON-HALL,st-johns-ny,59,50
24,2010,WVU Coliseum,Away,SETON-HALL,west-virginia,63,75
25,2010,Prudential Center,Home,SETON-HALL,rutgers,76,70
26,2010,Prudential Center,Home,SETON-HALL,marquette,83,84
27,2010,Louis Brown Athletic Center,Away,SETON-HALL,rutgers,85,74
28,2010,Dunkin' Donuts Center,Away,SETON-HALL,providence,92,80
29,2010,Madison Square Garden (IV),Neutral,SETON-HALL,providence,109,106
30,2010,Madison Square Garden (IV),Neutral,SETON-HALL,notre-dame,56,68
31,2010,Prudential Center,Home,SETON-HALL,texas-tech,69,87
