,year,arena,location,team,opponent,team_points,opponent_points
0,2010,Hulman Center,Home,INDIANA-STATE,Nebraska-Kearney,88,58
1,2010,Maravich Assembly Center,Away,INDIANA-STATE,louisiana-state,45,56
2,2010,Maravich Assembly Center,Neutral,INDIANA-STATE,milwaukee,76,63
3,2010,Hulman Center,Home,INDIANA-STATE,colorado-state,65,60
4,2010,E.A. Diddle Arena,Neutral,INDIANA-STATE,coastal-carolina,62,77
5,2010,E.A. Diddle Arena,Away,INDIANA-STATE,western-kentucky,64,63
6,2010,Convocation Center,Away,INDIANA-STATE,arkansas-state,77,72
7,2010,Hulman Center,Home,INDIANA-STATE,ball-state,63,68
8,2010,Hulman Center,Home,INDIANA-STATE,oral-roberts,60,54
9,2010,John F. Savage Hall,Away,INDIANA-STATE,toledo,55,54
10,2010,Hulman Center,Home,INDIANA-STATE,iupui,72,59
11,2010,The SIU Arena,Away,INDIANA-STATE,southern-illinois,52,70
12,2010,Hulman Center,Home,INDIANA-STATE,creighton,70,64
13,2010,Knapp Center,Away,INDIANA-STATE,drake,60,46
14,2010,Carver Arena,Away,INDIANA-STATE,bradley,85,91
15,2010,Hulman Center,Home,INDIANA-STATE,evansville,69,55
16,2010,Hulman Center,Home,INDIANA-STATE,wichita-state,73,84
17,2010,McLeod Center,Away,INDIANA-STATE,northern-iowa,40,62
18,2010,JQH Arena,Away,INDIANA-STATE,missouri-state,92,99
19,2010,Hulman Center,Home,INDIANA-STATE,northern-iowa,58,67
20,2010,Hulman Center,Home,INDIANA-STATE,southern-illinois,68,65
21,2010,Roberts Stadium,Away,INDIANA-STATE,evansville,63,56
22,2010,Hulman Center,Home,INDIANA-STATE,illinois-state,72,65
23,2010,Charles Koch Arena,Away,INDIANA-STATE,wichita-state,70,76
24,2010,Qwest Center OMAHA,Away,INDIANA-STATE,creighton,52,65
25,2010,Hulman Center,Home,INDIANA-STATE,drake,76,66
26,2010,Hulman Center,Home,INDIANA-STATE,bradley,75,69
27,2010,Resch Center,Away,INDIANA-STATE,green-bay,59,60
28,2010,Redbird Arena,Away,INDIANA-STATE,illinois-state,58,75
29,2010,Hulman Center,Home,INDIANA-STATE,missouri-state,75,72
30,2010,Scottrade Center,Neutral,INDIANA-STATE,illinois-state,65,69
31,2010,Chaifetz Arena,Away,INDIANA-STATE,saint-louis,54,63
