,year,arena,location,team,opponent,team_points,opponent_points
0,2010,McKay Events Center,Home,UTAH-VALLEY,north-dakota-state,80,72
1,2010,Rabobank Arena,Away,UTAH-VALLEY,Cal State Bakersfield,51,58
2,2010,Williams Arena,Away,UTAH-VALLEY,minnesota,51,76
3,2010,Mitchell Center,Neutral,UTAH-VALLEY,georgia-state,52,59
4,2010,Mitchell Center,Neutral,UTAH-VALLEY,alcorn-state,68,53
5,2010,McKay Events Center,Home,UTAH-VALLEY,Northern New Mexico,78,55
6,2010,McKay Events Center,Home,UTAH-VALLEY,san-jose-state,74,82
7,2010,McKay Events Center,Home,UTAH-VALLEY,William Jessup,78,58
8,2010,Dee Glen Smith Spectrum,Away,UTAH-VALLEY,utah-state,56,87
9,2010,McKay Events Center,Home,UTAH-VALLEY,Chadron State,83,57
10,2010,McKay Events Center,Home,UTAH-VALLEY,Southern Oregon,77,50
11,2010,Haas Pavilion,Away,UTAH-VALLEY,california,51,85
12,2010,Haas Pavilion,Neutral,UTAH-VALLEY,furman,69,77
13,2010,Texas Hall,Away,UTAH-VALLEY,texas-arlington,85,90
14,2010,McKay Events Center,Home,UTAH-VALLEY,chicago-state,48,43
15,2010,McKay Events Center,Home,UTAH-VALLEY,North Dakota,62,67
16,2010,KeyArena,Away,UTAH-VALLEY,Seattle,63,66
17,2010,McKay Events Center,Home,UTAH-VALLEY,South Dakota,86,68
18,2010,McKay Events Center,Home,UTAH-VALLEY,Cal State Bakersfield,64,63
19,2010,Emil and Patricia Jones Convocation Center,Away,UTAH-VALLEY,chicago-state,41,43
20,2010,Prudential Center,Away,UTAH-VALLEY,njit,46,71
21,2010,McKay Events Center,Home,UTAH-VALLEY,texas-pan-american,67,53
22,2010,McKay Events Center,Home,UTAH-VALLEY,Houston Baptist,72,66
23,2010,UTPA Fieldhouse,Away,UTAH-VALLEY,texas-pan-american,61,74
24,2010,DakotaDome,Away,UTAH-VALLEY,South Dakota,55,59
25,2010,Betty Engelstad Sioux Center,Away,UTAH-VALLEY,North Dakota,58,74
26,2010,Frank and Lucille Sharp Gymnasium,Away,UTAH-VALLEY,Houston Baptist,48,61
27,2010,McKay Events Center,Home,UTAH-VALLEY,njit,65,57
28,2010,McKay Events Center,Home,UTAH-VALLEY,Seattle,64,74
29,2010,McKay Events Center,Home,UTAH-VALLEY,texas-pan-american,53,56
