,year,arena,location,team,opponent,team_points,opponent_points
0,2010,Tudor Fieldhouse,Home,RICE,sacramento-state,81,51
1,2010,Tudor Fieldhouse,Home,RICE,south-alabama,71,69
2,2010,Tudor Fieldhouse,Home,RICE,Houston Baptist,60,46
3,2010,McKale Center,Away,RICE,arizona,49,66
4,2010,Tudor Fieldhouse,Home,RICE,furman,77,65
5,2010,Tudor Fieldhouse,Home,RICE,texas,59,77
6,2010,Lavietes Pavilion,Away,RICE,harvard,64,85
7,2010,Tudor Fieldhouse,Home,RICE,north-texas,62,64
8,2010,Tudor Fieldhouse,Home,RICE,santa-clara,70,57
9,2010,Maravich Assembly Center,Away,RICE,louisiana-state,61,65
10,2010,Montagne Center,Away,RICE,lamar,61,77
11,2010,Tudor Fieldhouse,Home,RICE,mcneese-state,75,62
12,2010,Daniel-Meyer Coliseum,Away,RICE,texas-christian,58,70
13,2010,Tudor Fieldhouse,Home,RICE,houston,66,83
14,2010,New UCF Arena,Away,RICE,central-florida,58,77
15,2010,Avron B. Fogelman Arena,Away,RICE,tulane,58,72
16,2010,Tudor Fieldhouse,Home,RICE,memphis,68,80
17,2010,Tudor Fieldhouse,Home,RICE,southern-methodist,65,73
18,2010,Donald W. Reynolds Center,Away,RICE,tulsa,58,62
19,2010,Williams Arena at Minges Coliseum,Away,RICE,east-carolina,69,58
20,2010,Tudor Fieldhouse,Home,RICE,tulane,74,79
21,2010,Tudor Fieldhouse,Home,RICE,alabama-birmingham,65,76
22,2010,Tudor Fieldhouse,Home,RICE,Texas A&M-International,73,66
23,2010,Reed Green Coliseum,Away,RICE,southern-mississippi,50,66
24,2010,Moody Coliseum,Away,RICE,southern-methodist,57,67
25,2010,Tudor Fieldhouse,Home,RICE,east-carolina,65,76
26,2010,Tudor Fieldhouse,Home,RICE,marshall,54,77
27,2010,Don Haskins Center,Away,RICE,texas-el-paso,64,78
28,2010,Hofheinz Pavilion,Away,RICE,houston,70,78
29,2010,Tudor Fieldhouse,Home,RICE,central-florida,59,66
30,2010,Donald W. Reynolds Center,Away,RICE,tulsa,62,73
