,year,arena,location,team,opponent,team_points,opponent_points
0,2010,C.M. Tad Smith Coliseum,Away,ALABAMA-STATE,mississippi,53,90
1,2010,Curb Event Center,Away,ALABAMA-STATE,belmont,42,78
2,2010,ASU Acadome,Home,ALABAMA-STATE,Columbus State,64,58
3,2010,Avron B. Fogelman Arena,Away,ALABAMA-STATE,tulane,55,82
4,2010,Allstate Arena,Away,ALABAMA-STATE,depaul,50,58
5,2010,Roberts Stadium,Away,ALABAMA-STATE,evansville,57,61
6,2010,The SIU Arena,Away,ALABAMA-STATE,southern-illinois,63,82
7,2010,Bud Walton Arena,Away,ALABAMA-STATE,arkansas,51,76
8,2010,ASU Acadome,Home,ALABAMA-STATE,Auburn Montgomery,79,66
9,2010,Beard-Eaves-Memorial,Away,ALABAMA-STATE,auburn,78,94
10,2010,ASU Acadome,Home,ALABAMA-STATE,West Alabama,62,59
11,2010,HPER Complex,Away,ALABAMA-STATE,grambling,70,55
12,2010,Lee E. Williams Athletics and Assembly Center,Away,ALABAMA-STATE,jackson-state,62,63
13,2010,ASU Acadome,Home,ALABAMA-STATE,mississippi-valley-state,73,76
14,2010,ASU Acadome,Home,ALABAMA-STATE,arkansas-pine-bluff,75,73
15,2010,ASU Acadome,Home,ALABAMA-STATE,alabama-am,83,69
16,2010,Davey L. Whitney Complex,Away,ALABAMA-STATE,alcorn-state,69,62
17,2010,F. G. Clark Activity Center,Away,ALABAMA-STATE,southern,77,60
18,2010,ASU Acadome,Home,ALABAMA-STATE,texas-southern,62,61
19,2010,ASU Acadome,Home,ALABAMA-STATE,prairie-view,55,56
20,2010,Harrison HPER Complex,Away,ALABAMA-STATE,mississippi-valley-state,71,82
21,2010,K.L. Johnson HPER Complex,Away,ALABAMA-STATE,arkansas-pine-bluff,42,47
22,2010,Elmore Health Science Building,Away,ALABAMA-STATE,alabama-am,80,76
23,2010,ASU Acadome,Home,ALABAMA-STATE,alcorn-state,91,64
24,2010,ASU Acadome,Home,ALABAMA-STATE,southern,73,64
25,2010,Health & Physical Education Arena,Away,ALABAMA-STATE,texas-southern,69,61
26,2010,William J. Nicks Building,Away,ALABAMA-STATE,prairie-view,52,43
27,2010,ASU Acadome,Home,ALABAMA-STATE,grambling,81,76
28,2010,ASU Acadome,Home,ALABAMA-STATE,jackson-state,59,60
29,2010,CenturyTel Center,Neutral,ALABAMA-STATE,alabama-am,56,45
30,2010,CenturyTel Center,Neutral,ALABAMA-STATE,arkansas-pine-bluff,44,46
