,year,arena,location,team,opponent,team_points,opponent_points
0,2010,John Paul Jones Arena,Away,LONGWOOD,virginia,72,85
1,2010,Willett Hall,Home,LONGWOOD,navy,76,79
2,2010,Ted Constant Convocation Ctr.,Away,LONGWOOD,old-dominion,59,98
3,2010,Levien Gym,Away,LONGWOOD,columbia,61,72
4,2010,Robins Center,Away,LONGWOOD,richmond,52,65
5,2010,South Padre Island Convention Centre,Neutral,LONGWOOD,bethune-cookman,62,66
6,2010,South Padre Island Convention Centre,Neutral,LONGWOOD,chattanooga,70,74
7,2010,Kaplan Arena at William and Mary Hall,Away,LONGWOOD,william-mary,65,84
8,2010,Willett Hall,Home,LONGWOOD,Florida Gulf Coast,82,75
9,2010,Willett Hall,Home,LONGWOOD,stephen-f-austin,69,73
10,2010,Willett Hall,Home,LONGWOOD,Virginia Wise,87,69
11,2010,Willett Hall,Home,LONGWOOD,campbell,88,80
12,2010,Willett Hall,Home,LONGWOOD,lehigh,78,89
13,2010,Cassell Coliseum,Away,LONGWOOD,virginia-tech,50,85
14,2010,Cotterell Court,Away,LONGWOOD,colgate,80,95
15,2010,The Colonial Life Arena,Away,LONGWOOD,south-carolina,58,88
16,2010,Rabobank Arena,Away,LONGWOOD,Cal State Bakersfield,82,81
17,2010,DakotaDome,Away,LONGWOOD,South Dakota,63,75
18,2010,Comcast Center,Away,LONGWOOD,maryland,55,106
19,2010,Tiger Arena,Away,LONGWOOD,savannah-state,66,68
20,2010,Willett Hall,Home,LONGWOOD,Washington Adventist,112,90
21,2010,Willett Hall,Home,LONGWOOD,high-point,70,66
22,2010,Prudential Center,Away,LONGWOOD,njit,64,55
23,2010,Rothman Center,Away,LONGWOOD,fairleigh-dickinson,83,81
24,2010,Willett Hall,Home,LONGWOOD,Virginia Intermont,101,66
25,2010,McLendon-McDougald Gym,Away,LONGWOOD,North Carolina Central,78,81
26,2010,Willett Hall,Home,LONGWOOD,Southern Virginia,96,77
27,2010,Willett Hall,Home,LONGWOOD,savannah-state,68,54
28,2010,JMU Convocation Center,Away,LONGWOOD,james-madison,86,96
29,2010,Willett Hall,Home,LONGWOOD,North Carolina Central,83,69
30,2010,Convocation Center,Away,LONGWOOD,hampton,81,95
